SERIAL,CIRCULATION_MARKET_VALUE<140>,IFSTSTOCK{2025-11-06},TURNOVER_RATE{2025-11-06},CHG,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,TOAL_MARKET_VALUE<140>{2025-11-06},PCHG{2025-11-06},PB,NEWEST_PRICE,TRADING_VOLUMES{2025-11-06},PE_DYNAMIC{2025-11-06},SECURITY_SHORT_NAME,IF_DELISTING,VOLUME{2025-11-06},PETTMDEDUCTED{2025-11-07},MARKET_NUM,BOTTOM_PRICE<140>{2025-11-06},IN_OPTIONAL,PEAK_PRICE<140>{2025-11-06},QRR{2025-11-06}
11,1.51万亿,否,0.87,1.30,SH,601138,上交所主板,1.51万亿,0.98,9.37,76.22,130.37亿,50.48,工业富联,否,1.72亿,49.89|2025-11-06,1,74.10,False,76.70,0.86
12,1251.94亿,否,2.68,4.60,SH,601689,上交所主板,1251.94亿,3.17,5.38,72.04,33.13亿,47.75,拓普集团,否,4654.10万,49.65|2025-11-06,1,69.58,False,72.24,0.81
13,2705.46亿,否,0.80,-0.55,SH,600150,上交所主板,2705.46亿,-0.20,1.92,35.95,21.69亿,34.67,中国船舶,否,6022.83万,49.35|2025-11-06,1,35.84,False,36.25,0.81
14,1248.97亿,否,0.82,6.66,SH,601100,上交所主板,1248.97亿,5.82,7.32,93.15,10.04亿,44.89,恒立液压,否,1100.47万,48.81|2025-11-06,1,87.71,False,93.65,1.29
15,1055.84亿,否,0.17,0.40,SZ,002304,深交所主板,1055.87亿,0.28,2.17,70.09,1.85亿,19.92,洋河股份,否,263.07万,48.10|2025-11-06,0,69.81,False,70.66,0.40
16,1060.75亿,否,0.33,0.15,SH,600436,上交所主板,1060.75亿,0.27,7.33,175.82,3.46亿,37.36,片仔癀,否,197.27万,47.85|2025-11-06,1,174.51,False,175.95,0.95
17,1012.16亿,否,1.81,1.99,SZ,002241,深交所主板,1143.47亿,0.63,3.14,32.25,18.14亿,33.14,歌尔股份,否,5679.41万,47.37|2025-11-06,0,31.36,False,32.39,0.70
18,1471.00亿,否,2.18,-2.91,SH,601888,上交所主板,1558.68亿,-2.26,2.80,75.34,32.29亿,38.30,中国中免,否,4251.79万,47.12|2025-11-06,1,75.20,False,77.54,0.71
19,2974.81亿,否,1.07,3.57,SZ,002371,深交所主板,2977.19亿,14.17,8.26,411.00,31.53亿,43.52,北方华创,否,773.31万,46.51|2025-11-06,0,399.00,False,413.57,1.06
20,900.19亿,否,3.52,5.49,SZ,002028,深交所主板,1153.67亿,7.69,7.98,147.70,31.33亿,39.48,思源电气,否,2146.01万,45.98|2025-11-06,0,139.00,False,149.52,1.32
21,1016.82亿,否,0.67,0.24,SZ,000625,深交所主板,1220.42亿,0.03,1.58,12.31,6.85亿,29.96,长安汽车,否,5569.48万,41.73|2025-11-06,0,12.23,False,12.34,0.84
22,1394.23亿,否,2.53,3.01,SZ,002463,深交所主板,1395.36亿,2.12,10.00,72.51,34.84亿,38.51,沪电股份,否,4855.88万,40.84|2025-11-06,0,70.09,False,72.95,0.89
23,1539.34亿,否,0.94,1.31,SH,603501,上交所主板,1539.34亿,1.65,5.60,127.60,14.36亿,35.96,豪威集团,否,1129.60万,40.26|2025-11-06,1,125.83,False,127.95,0.78
24,2145.85亿,否,2.64,-2.67,SH,601127,上交所主板,2475.88亿,-3.90,9.07,142.13,56.63亿,34.95,赛力斯,否,3992.47万,37.64|2025-11-06,1,139.90,False,145.00,1.39
25,4479.98亿,否,1.82,1.12,SZ,002475,深交所主板,4490.14亿,0.68,5.63,61.66,80.76亿,29.24,立讯精密,否,1.32亿,34.23|2025-11-06,0,59.80,False,61.86,0.90
26,1410.48亿,否,0.32,0.53,SH,605499,上交所主板,1410.48亿,1.44,16.03,271.24,4.46亿,28.13,东鹏饮料,否,164.45万,34.08|2025-11-06,1,268.18,False,272.20,0.66
27,1285.43亿,否,16.62,5.52,SH,600089,上交所主板,1285.43亿,1.33,1.87,25.44,214.88亿,17.58,特变电工,否,8.40亿,33.80|2025-11-06,1,24.86,False,26.52,2.13
28,1271.56亿,否,0.78,0.89,SH,600547,上交所主板,1621.77亿,0.31,5.33,35.18,9.87亿,30.75,山东黄金,否,2824.73万,33.49|2025-11-06,1,34.71,False,35.20,0.61
29,2096.90亿,否,0.17,0.05,SH,603288,上交所主板,2206.72亿,0.02,5.58,37.71,3.52亿,31.10,海天味业,否,933.38万,33.38|2025-11-06,1,37.61,False,37.87,0.55
30,1468.24亿,否,0.86,0.00,SZ,000725,深交所主板,1496.56亿,0.00,1.12,4.00,12.60亿,24.39,京东方Ａ,否,3.15亿,31.78|2025-11-06,0,3.99,False,4.02,0.64
31,163.34亿,否,5.20,-0.46,SH,600930,上交所主板,2719.77亿,-0.03,2.46,6.52,8.50亿,26.47,华电新能,否,1.30亿,31.42|2025-11-06,1,6.50,False,6.58,1.13
32,1202.03亿,否,1.38,1.88,SZ,002938,深交所主板,1206.55亿,0.96,3.69,52.05,16.40亿,37.59,鹏鼎控股,否,3182.84万,31.36|2025-11-06,0,50.40,False,52.58,0.94
33,888.39亿,否,0.15,1.61,SZ,001289,深交所主板,1473.00亿,0.28,1.94,17.62,1.36亿,25.15,龙源电力,否,769.28万,30.11|2025-11-06,0,17.49,False,17.83,1.31
34,1250.30亿,否,0.74,0.61,SZ,000617,深交所主板,1250.30亿,0.06,1.19,9.89,9.22亿,23.46,中油资本,否,9354.19万,29.92|2025-11-06,0,9.76,False,9.94,0.81
35,1416.33亿,否,0.26,1.60,SH,601633,上交所主板,1952.05亿,0.36,2.27,22.81,3.73亿,16.95,长城汽车,否,1638.26万,28.43|2025-11-06,1,22.46,False,22.90,1.20
36,1303.64亿,否,0.56,6.01,SH,600346,上交所主板,1303.64亿,1.05,2.02,18.52,7.19亿,19.47,恒力石化,否,3954.60万,27.34|2025-11-06,1,17.43,False,18.58,2.01
37,2027.07亿,否,1.70,2.51,SH,600406,上交所主板,2036.13亿,0.62,4.14,25.35,34.69亿,31.45,国电南瑞,否,1.36亿,26.47|2025-11-06,1,24.94,False,25.85,1.91
38,1229.27亿,否,0.68,0.70,SH,600905,上交所主板,1229.27亿,0.03,1.38,4.30,8.40亿,21.38,三峡能源,否,1.95亿,26.08|2025-11-06,1,4.27,False,4.33,0.77
39,3400.76亿,否,1.15,1.80,SZ,002594,深交所主板,8891.09亿,1.72,4.04,97.52,38.98亿,28.58,比亚迪,否,4020.04万,25.94|2025-11-06,0,95.40,False,97.75,0.78
40,1863.52亿,否,0.56,0.78,SH,600031,上交所主板,2002.41亿,0.17,2.73,21.99,10.53亿,21.05,三一重工,否,4785.63万,25.63|2025-11-06,1,21.72,False,22.18,0.76
41,1171.52亿,否,4.01,3.91,SH,603799,上交所主板,1178.99亿,2.34,2.47,62.18,46.39亿,20.97,华友钴业,否,7558.87万,24.74|2025-11-06,1,59.42,False,62.45,0.78
42,1731.60亿,否,0.79,0.77,SH,601985,上交所主板,1886.09亿,0.07,1.63,9.17,13.69亿,17.68,中国核电,否,1.49亿,24.62|2025-11-06,1,9.08,False,9.26,0.80
43,2876.77亿,否,0.50,0.95,SZ,002415,深交所主板,2914.43亿,0.30,3.72,31.80,14.32亿,23.46,海康威视,否,4506.28万,23.07|2025-11-06,0,31.60,False,31.95,0.69
44,1682.95亿,否,0.64,0.55,SH,600050,上交所主板,1710.16亿,0.03,1.02,5.47,10.74亿,14.62,中国联通,否,1.96亿,22.97|2025-11-06,1,5.43,False,5.49,0.93
45,1330.29亿,否,1.98,1.82,SZ,000792,深交所主板,1330.30亿,0.45,3.24,25.14,26.26亿,22.16,盐湖股份,否,1.05亿,22.84|2025-11-06,0,24.60,False,25.56,1.02
46,1616.67亿,否,0.39,1.23,SZ,003816,深交所主板,2075.49亿,0.05,1.68,4.11,6.27亿,18.15,中国广核,否,1.52亿,22.68|2025-11-06,0,4.07,False,4.15,0.98
47,1713.21亿,否,0.50,-0.11,SH,600887,上交所主板,1721.76亿,-0.03,3.06,27.22,8.58亿,12.39,伊利股份,否,3146.92万,22.64|2025-11-06,1,27.13,False,27.38,0.59
48,2366.68亿,否,1.21,1.46,SH,603259,上交所主板,2855.16亿,1.38,4.02,95.69,28.33亿,17.73,药明康德,否,2981.48万,22.26|2025-11-06,1,93.56,False,95.87,0.44
49,1910.24亿,否,0.74,1.01,SZ,002352,深交所主板,2017.28亿,0.40,2.05,40.03,14.16亿,18.21,顺丰控股,否,3547.47万,21.97|2025-11-06,0,39.51,False,40.08,0.94
50,6842.07亿,否,0.28,0.28,SH,600900,上交所主板,6973.44亿,0.08,3.15,28.50,19.21亿,18.55,长江电力,否,6739.28万,21.31|2025-11-06,1,28.36,False,28.60,0.77
51,1773.00亿,否,0.14,1.03,SH,600025,上交所主板,1835.16亿,0.10,2.67,9.85,2.46亿,18.26,华能水电,否,2496.62万,21.25|2025-11-06,1,9.72,False,9.90,0.81
52,1088.94亿,否,0.91,-1.57,SZ,002027,深交所主板,1088.94亿,-0.12,6.61,7.54,9.95亿,19.26,分众传媒,否,1.32亿,21.22|2025-11-06,0,7.49,False,7.66,1.14
53,5247.77亿,否,0.11,0.30,SH,601728,上交所主板,6185.88亿,0.02,1.35,6.76,5.55亿,15.08,中国电信,否,8204.10万,20.11|2025-11-06,1,6.72,False,6.78,0.78
54,1352.22亿,否,0.35,0.49,SH,600660,上交所主板,1761.84亿,0.33,4.97,67.51,4.73亿,18.71,福耀玻璃,否,701.40万,19.98|2025-11-06,1,66.85,False,67.69,0.73
55,1676.53亿,否,0.18,0.12,SH,601066,上交所主板,2002.00亿,0.03,2.45,25.81,3.08亿,21.18,中信建投,否,1189.28万,19.97|2025-11-06,1,25.77,False,26.04,0.93
56,1.80万亿,否,0.31,1.06,SH,600519,上交所主板,1.80万亿,15.05,6.99,1435.13,55.06亿,20.86,贵州茅台,否,383.48万,19.94|2025-11-06,1,1429.99,False,1441.45,1.07
57,1021.33亿,否,1.00,1.06,SH,600489,上交所主板,1021.33亿,0.22,3.50,21.07,10.15亿,20.82,中金黄金,否,4841.72万,19.92|2025-11-06,1,20.72,False,21.08,0.54
58,2549.03亿,否,0.18,0.19,SH,601816,上交所主板,2549.03亿,0.01,1.25,5.21,4.51亿,18.56,京沪高铁,否,8661.47万,19.53|2025-11-06,1,5.19,False,5.23,0.77
59,5263.72亿,否,0.11,0.00,SH,600028,上交所主板,6725.36亿,0.00,0.81,5.55,6.04亿,16.82,中国石化,否,1.09亿,19.41|2025-11-06,1,5.52,False,5.60,0.72
60,1066.22亿,否,0.74,0.61,SH,601995,上交所主板,1760.50亿,0.22,1.80,36.47,7.94亿,20.11,中金公司,否,2176.44万,18.92|2025-11-06,1,36.27,False,36.63,0.70
61,6114.62亿,否,0.87,2.38,SH,601899,上交所主板,7893.53亿,0.69,4.71,29.70,52.82亿,15.64,紫金矿业,否,1.79亿,18.76|2025-11-06,1,28.92,False,29.80,0.76
62,2293.41亿,否,0.26,-0.21,SH,600809,上交所主板,2293.41亿,-0.39,5.91,187.99,6.01亿,15.08,山西汾酒,否,317.80万,18.64|2025-11-06,1,187.50,False,191.44,0.52
63,2893.26亿,否,1.24,4.61,SH,603993,上交所主板,3545.04亿,0.73,4.56,16.57,35.34亿,18.62,洛阳钼业,否,2.16亿,18.56|2025-11-06,1,15.90,False,16.60,0.90
64,1006.94亿,否,0.67,0.46,SZ,000425,深交所主板,1274.02亿,0.05,2.13,10.84,6.70亿,15.99,徐工机械,否,6189.35万,18.53|2025-11-06,0,10.73,False,10.91,0.56
65,1685.93亿,否,0.66,3.48,SH,600019,上交所主板,1685.93亿,0.26,0.83,7.74,11.00亿,15.89,宝钢股份,否,1.44亿,17.96|2025-11-06,1,7.47,False,7.75,1.07
66,967.59亿,否,0.67,-0.02,SH,600941,上交所主板,2.32万亿,-0.02,1.70,107.18,6.49亿,15.07,中国移动,否,605.35万,17.93|2025-11-06,1,106.71,False,107.57,0.53
67,1095.02亿,否,0.32,0.69,SH,600886,上交所主板,1175.86亿,0.10,1.77,14.69,3.56亿,13.53,国投电力,否,2417.30万,17.71|2025-11-06,1,14.58,False,14.85,1.15
68,2670.46亿,否,0.74,1.44,SH,601211,上交所主板,3488.76亿,0.28,1.11,19.79,19.87亿,11.85,国泰海通,否,1.00亿,17.70|2025-11-06,1,19.56,False,19.92,0.84
69,1156.45亿,否,0.43,0.00,SH,601006,上交所主板,1156.45亿,0.00,0.69,5.74,5.01亿,13.94,大秦铁路,否,8726.56万,17.38|2025-11-06,1,5.73,False,5.76,0.92
70,1924.33亿,否,0.58,2.46,SH,601766,上交所主板,2270.08亿,0.19,1.34,7.91,11.13亿,17.09,中国中车,否,1.41亿,17.14|2025-11-06,1,7.69,False,7.95,0.89
71,1931.50亿,否,0.66,0.37,SH,600309,上交所主板,1931.50亿,0.23,1.84,61.70,12.71亿,15.82,万华化学,否,2053.63万,16.75|2025-11-06,1,61.30,False,62.45,0.90
72,920.58亿,否,0.70,0.32,SH,600188,上交所主板,1559.82亿,0.05,2.99,15.54,6.44亿,16.43,兖矿能源,否,4159.61万,16.67|2025-11-06,1,15.34,False,15.63,0.78
73,7254.41亿,否,0.17,0.94,SH,601088,上交所主板,8740.16亿,0.41,2.20,43.99,12.49亿,16.79,中国神华,否,2841.28万,16.55|2025-11-06,1,43.38,False,44.39,1.04
74,797.75亿,否,1.43,1.23,SH,601868,上交所主板,1025.60亿,0.03,0.93,2.46,11.42亿,24.37,中国能建,否,4.64亿,16.27|2025-11-06,1,2.42,False,2.49,1.41
75,829.06亿,否,2.98,1.99,SH,600362,上交所主板,1383.36亿,0.78,1.69,39.95,24.54亿,17.22,江西铜业,否,6177.76万,15.99|2025-11-06,1,39.00,False,40.38,0.86
76,4509.07亿,否,0.40,-0.01,SZ,000858,深交所主板,4509.26亿,-0.01,3.16,116.17,18.03亿,15.72,五 粮 液,否,1546.73万,15.88|2025-11-06,0,116.06,False,117.30,0.65
77,3554.34亿,否,1.34,0.45,SH,600030,上交所主板,4326.12亿,0.13,1.54,29.19,47.53亿,14.01,中信证券,否,1.63亿,15.55|2025-11-06,1,29.10,False,29.43,1.06
78,1938.20亿,否,0.46,-0.20,SZ,000568,深交所主板,1941.50亿,-0.27,3.91,131.90,8.99亿,13.53,泸州老窖,否,678.50万,15.44|2025-11-06,0,131.66,False,134.50,0.68
79,1241.71亿,否,0.46,1.10,SZ,000166,深交所主板,1379.70亿,0.06,1.24,5.51,5.71亿,12.91,申万宏源,否,1.04亿,14.87|2025-11-06,0,5.45,False,5.55,1.04
80,2334.56亿,否,0.48,0.33,SH,601225,上交所主板,2334.56亿,0.08,2.47,24.08,11.24亿,13.77,陕西煤业,否,4632.69万,14.81|2025-11-06,1,23.77,False,24.64,1.14
81,898.83亿,否,3.38,10.01,SZ,000338,深交所主板,1571.06亿,1.64,1.67,18.03,30.32亿,13.27,潍柴动力,否,1.68亿,14.56|2025-11-06,0,17.60,False,18.03,0.87
82,920.33亿,否,0.51,-0.17,SH,600585,上交所主板,1219.37亿,-0.04,0.64,23.01,4.72亿,14.51,海螺水泥,否,2050.62万,14.48|2025-11-06,1,22.91,False,23.09,0.97
83,5339.79亿,否,0.51,1.44,SZ,000333,深交所主板,5919.52亿,1.09,2.68,77.03,27.33亿,11.72,美的集团,否,3551.11万,13.93|2025-11-06,0,75.94,False,77.43,0.95
84,1265.43亿,否,0.45,1.22,SH,601881,上交所主板,1910.24亿,0.21,1.62,17.47,5.65亿,13.06,中国银河,否,3240.61万,13.62|2025-11-06,1,17.28,False,17.52,0.83
85,1366.79亿,否,2.06,4.19,SZ,000776,深交所主板,1760.75亿,0.93,1.39,23.15,27.99亿,12.08,广发证券,否,1.22亿,13.40|2025-11-06,0,22.30,False,23.38,1.68
86,1429.79亿,否,5.29,10.03,SH,601600,上交所主板,1863.10亿,0.99,2.54,10.86,73.59亿,12.85,中国铝业,否,6.97亿,13.32|2025-11-06,1,9.83,False,10.86,1.71
87,1641.10亿,否,2.37,5.64,SH,601688,上交所主板,2027.43亿,1.20,1.18,22.46,38.39亿,11.94,华泰证券,否,1.73亿,13.20|2025-11-06,1,21.31,False,22.60,1.74
88,1372.07亿,否,0.81,2.30,SH,600989,上交所主板,1372.07亿,0.42,2.99,18.71,11.06亿,11.50,宝丰能源,否,5923.64万,12.65|2025-11-06,1,18.32,False,18.95,1.09
89,1686.21亿,否,0.68,0.97,SH,600690,上交所主板,2528.97亿,0.26,2.14,26.96,11.48亿,10.92,海尔智家,否,4253.98万,12.64|2025-11-06,1,26.60,False,27.15,0.79
90,1286.98亿,否,0.80,0.52,SH,600999,上交所主板,1507.98亿,0.09,1.28,17.34,10.31亿,12.75,招商证券,否,5925.19万,12.47|2025-11-06,1,17.26,False,17.51,1.24
91,1370.73亿,否,1.09,3.78,SZ,002736,深交所主板,1460.47亿,0.52,1.50,14.26,14.92亿,11.99,国信证券,否,1.05亿,11.72|2025-11-06,0,13.80,False,14.49,2.28
92,1876.72亿,否,0.77,-0.36,SZ,002714,深交所主板,2690.41亿,-0.18,3.55,49.25,14.56亿,13.65,牧原股份,否,2943.85万,11.70|2025-11-06,0,48.97,False,50.00,0.78
93,1359.07亿,否,0.47,0.20,SH,601898,上交所主板,1968.91亿,0.03,1.25,14.85,6.47亿,11.83,中煤能源,否,4329.72万,11.54|2025-11-06,1,14.56,False,15.20,0.94
94,846.17亿,否,1.06,1.84,SH,600938,上交所主板,1.35万亿,0.51,1.71,28.30,8.98亿,9.89,中国海油,否,3180.46万,11.36|2025-11-06,1,27.63,False,28.48,0.76
95,1.55万亿,否,0.08,0.63,SH,601857,上交所主板,1.76万亿,0.06,1.13,9.59,11.75亿,10.42,中国石油,否,1.23亿,10.66|2025-11-06,1,9.44,False,9.67,0.84
96,769.91亿,否,4.34,3.70,SH,601669,上交所主板,1014.62亿,0.21,0.71,5.89,33.57亿,10.18,中国电建,否,5.68亿,10.45|2025-11-06,1,5.66,False,6.05,3.19
97,2.61万亿,否,0.08,-0.24,SH,601288,上交所主板,2.86万亿,-0.02,1.04,8.16,21.11亿,9.70,农业银行,否,2.60亿,9.90|2025-11-06,1,8.06,False,8.18,0.75
98,1302.34亿,否,0.12,0.18,SH,600018,上交所主板,1306.08亿,0.01,0.93,5.61,1.57亿,8.69,上港集团,否,2793.19万,9.89|2025-11-06,1,5.58,False,5.63,0.69
99,909.51亿,否,0.67,1.35,SH,600011,上交所主板,1298.23亿,0.11,1.94,8.27,6.14亿,6.56,华能国际,否,7418.30万,8.94|2025-11-06,1,8.16,False,8.34,0.88
100,3926.66亿,否,0.22,-1.02,SH,601658,上交所主板,7025.56亿,-0.06,0.69,5.85,8.57亿,6.88,邮储银行,否,1.46亿,8.10|2025-11-06,1,5.84,False,5.93,0.78
101,1040.04亿,否,0.30,1.15,SH,601800,上交所主板,1437.40亿,0.10,0.49,8.83,3.10亿,7.90,中国交建,否,3508.15万,7.99|2025-11-06,1,8.73,False,8.91,1.22
102,3883.46亿,否,0.38,-1.69,SH,600000,上交所主板,3883.46亿,-0.20,0.54,11.66,14.91亿,7.50,浦发银行,否,1.28亿,7.90|2025-11-06,1,11.59,False,11.80,0.93
103,2.18万亿,否,0.11,-0.61,SH,601398,上交所主板,2.88万亿,-0.05,0.75,8.09,24.37亿,8.01,工商银行,否,3.01亿,7.88|2025-11-06,1,8.06,False,8.15,0.82
104,1.19万亿,否,0.10,-0.53,SH,601988,上交所主板,1.82万亿,-0.03,0.68,5.66,11.97亿,7.70,中国银行,否,2.11亿,7.63|2025-11-06,1,5.64,False,5.70,0.52
105,2205.51亿,否,0.63,0.68,SZ,000651,深交所主板,2240.00亿,0.27,1.55,39.99,13.88亿,7.83,格力电器,否,3475.31万,7.59|2025-11-06,0,39.65,False,40.05,0.65
106,905.64亿,否,0.76,-0.42,SH,601939,上交所主板,2.47万亿,-0.04,0.72,9.44,6.85亿,7.20,建设银行,否,7252.07万,7.34|2025-11-06,1,9.39,False,9.48,0.58
107,9133.20亿,否,0.07,1.86,SH,601628,上交所主板,1.24万亿,0.80,1.98,43.86,6.42亿,5.54,中国人寿,否,1470.57万,7.28|2025-11-06,1,43.12,False,43.92,0.82
108,6278.78亿,否,0.51,0.99,SH,601318,上交所主板,1.07万亿,0.58,1.08,58.90,32.25亿,6.02,中国平安,否,5473.46万,7.23|2025-11-06,1,58.34,False,59.28,1.03
109,8734.30亿,否,0.42,-1.07,SH,600036,上交所主板,1.07万亿,-0.46,0.98,42.34,37.04亿,7.04,招商银行,否,8719.73万,7.18|2025-11-06,1,42.31,False,42.89,0.90
110,3063.46亿,否,0.22,2.49,SH,601319,上交所主板,3816.53亿,0.21,1.22,8.63,6.66亿,6.11,中国人保,否,7741.15万,7.14|2025-11-06,1,8.48,False,8.69,1.13
111,1913.72亿,否,0.67,0.00,SH,601328,上交所主板,6485.90亿,0.00,0.57,7.34,12.83亿,6.95,交通银行,否,1.75亿,6.89|2025-11-06,1,7.29,False,7.36,0.82
112,1160.92亿,否,0.55,0.89,SH,601390,上交所主板,1402.82亿,0.05,0.44,5.67,6.40亿,6.02,中国中铁,否,1.13亿,6.84|2025-11-06,1,5.62,False,5.74,0.99
113,1440.36亿,否,0.61,0.00,SH,601009,上交所主板,1440.36亿,0.00,0.79,11.65,8.88亿,6.00,南京银行,否,7587.12万,6.76|2025-11-06,1,11.55,False,11.90,1.19
114,2429.31亿,否,0.70,1.34,SH,601601,上交所主板,3414.26亿,0.47,1.20,35.49,16.89亿,5.60,中国太保,否,4762.96万,6.73|2025-11-06,1,34.89,False,35.67,1.01
115,1924.53亿,否,0.52,0.24,SZ,002142,深交所主板,1925.61亿,0.07,0.88,29.16,10.04亿,6.43,宁波银行,否,3435.32万,6.64|2025-11-06,0,28.90,False,29.48,0.85
116,3261.04亿,否,0.14,-1.23,SH,601998,上交所主板,4451.61亿,-0.10,0.62,8.00,4.69亿,6.25,中信银行,否,5831.62万,6.41|2025-11-06,1,7.98,False,8.09,0.75
117,1910.41亿,否,0.52,0.87,SH,601919,上交所主板,2346.70亿,0.13,1.01,15.15,10.00亿,6.50,中远海控,否,6607.41万,6.19|2025-11-06,1,14.98,False,15.23,0.75
118,1159.12亿,否,0.65,-0.19,SH,600926,上交所主板,1159.12亿,-0.03,0.87,15.99,7.49亿,5.47,杭州银行,否,4680.01万,6.16|2025-11-06,1,15.90,False,16.13,0.93
119,2037.00亿,否,0.61,-0.18,SH,600919,上交所主板,2037.00亿,-0.02,0.80,11.10,12.43亿,5.00,江苏银行,否,1.12亿,5.99|2025-11-06,1,11.03,False,11.19,0.76
120,1422.32亿,否,0.40,-0.30,SH,601229,上交所主板,1422.32亿,-0.03,0.59,10.01,5.76亿,5.90,上海银行,否,5744.66万,5.85|2025-11-06,1,9.92,False,10.12,0.70
121,4478.06亿,否,0.41,-0.28,SH,601166,上交所主板,4478.06亿,-0.06,0.58,21.16,18.53亿,5.32,兴业银行,否,8737.87万,5.81|2025-11-06,1,21.02,False,21.37,0.79
122,1429.12亿,否,0.71,0.00,SH,600016,上交所主板,1764.43亿,0.00,0.31,4.03,10.17亿,4.64,民生银行,否,2.53亿,5.76|2025-11-06,1,4.00,False,4.04,0.56
123,1412.89亿,否,1.10,2.23,SH,601336,上交所主板,2113.49亿,1.48,2.10,67.75,15.56亿,4.82,新华保险,否,2293.63万,5.66|2025-11-06,1,66.66,False,68.59,1.00
124,2239.57亿,否,0.52,0.00,SH,601668,上交所主板,2239.57亿,0.00,0.46,5.42,11.68亿,4.40,中国建筑,否,2.15亿,5.63|2025-11-06,1,5.40,False,5.46,0.66
125,921.41亿,否,0.41,0.63,SH,601186,上交所主板,1087.72亿,0.05,0.40,8.01,3.79亿,5.51,中国铁建,否,4732.13万,5.33|2025-11-06,1,7.94,False,8.07,1.10
126,2233.58亿,否,0.40,-0.09,SZ,000001,深交所主板,2233.62亿,-0.01,0.50,11.51,8.83亿,4.37,平安银行,否,7665.85万,5.15|2025-11-06,0,11.47,False,11.58,0.74
127,1596.39亿,否,0.44,-0.29,SH,601818,上交所主板,2032.54亿,-0.01,0.41,3.44,7.10亿,4.12,光大银行,否,2.06亿,4.98|2025-11-06,1,3.42,False,3.47,0.54
128,1203.04亿,否,0.90,-0.35,SH,601169,上交所主板,1203.04亿,-0.02,0.43,5.69,10.81亿,4.28,北京银行,否,1.90亿,4.64|2025-11-06,1,5.67,False,5.72,0.87
129,1067.87亿,否,0.37,-0.29,SH,600015,上交所主板,1104.50亿,-0.02,0.36,6.94,3.96亿,4.61,华夏银行,否,5696.60万,4.09|2025-11-06,1,6.91,False,6.99,0.78
