CIRCULATION_MARKET_VALUE<140>,SERIAL,CHG,PEAK_PRICE<140>,IFSTSTOCK{2025-11-05},TRADING_VOLUMES,VOLUME,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,BOTTOM_PRICE<140>,QRR,PE_DYNAMIC,PB,NEWEST_PRICE,PETTMDEDUCTED{2025-11-05},SECURITY_SHORT_NAME,IF_DELISTING,TURNOVER_RATE,MARKET_NUM,IN_OPTIONAL,PCHG,TOAL_MARKET_VALUE<140>
1353.47亿,42,-0.86,70.97,否,32.41亿,4694.80万,SZ,002463,深交所主板,67.44,0.79,37.38,9.71,70.39,39.65|2025-11-05,沪电股份,否,2.44,0,False,-0.61,1354.56亿
569.41亿,43,1.39,5.15,否,12.23亿,2.42亿,SZ,000630,深交所主板,4.93,0.64,29.03,1.90,5.11,39.45|2025-11-05,铜陵有色,否,2.17,0,False,0.07,685.22亿
687.42亿,44,1.31,36.00,否,11.93亿,3379.68万,SZ,002558,深交所主板,34.33,0.55,36.39,4.53,35.53,37.50|2025-11-05,巨人网络,否,1.75,0,False,0.46,687.42亿
596.35亿,45,-0.53,28.39,否,4.02亿,1425.61万,SH,600196,上交所主板,27.94,0.58,22.34,1.57,28.15,36.65|2025-11-05,复星医药,否,0.67,1,False,-0.15,751.73亿
2204.73亿,46,-5.56,150.00,否,53.45亿,3627.51万,SH,601127,上交所主板,145.50,1.35,33.67,8.74,146.03,36.26|2025-11-05,赛力斯,否,2.40,1,False,-8.60,2385.20亿
503.15亿,47,3.88,22.35,否,36.44亿,1.69亿,SH,600875,上交所主板,20.48,1.97,19.44,1.73,22.23,34.35|2025-11-05,东方电气,否,7.46,1,False,0.83,768.79亿
517.66亿,48,0.77,23.70,否,5.16亿,2219.84万,SH,601231,上交所主板,22.68,0.52,30.73,2.78,23.52,33.90|2025-11-05,环旭电子,否,1.01,1,False,0.18,517.66亿
1403.00亿,49,1.12,271.45,否,5.70亿,211.83万,SH,605499,上交所主板,263.50,0.91,27.98,15.95,269.80,33.90|2025-11-05,东鹏饮料,否,0.41,1,False,3.00,1403.00亿
4430.58亿,50,0.73,61.46,否,67.60亿,1.12亿,SZ,002475,深交所主板,58.36,0.70,28.91,5.57,60.98,33.85|2025-11-05,立讯精密,否,1.54,0,False,0.44,4440.63亿
813.07亿,51,0.17,29.20,否,33.31亿,1.17亿,SH,600021,上交所主板,27.68,0.84,20.00,3.84,28.82,33.56|2025-11-05,上海电力,否,4.13,1,False,0.05,813.07亿
2095.79亿,52,-0.16,37.69,否,4.99亿,1330.21万,SH,603288,上交所主板,37.31,0.79,31.08,5.58,37.69,33.37|2025-11-05,海天味业,否,0.24,1,False,-0.06,2205.55亿
1260.36亿,53,1.57,35.09,否,12.72亿,3682.33万,SH,600547,上交所主板,33.55,0.75,30.47,5.28,34.87,33.19|2025-11-05,山东黄金,否,1.02,1,False,0.54,1607.48亿
1218.23亿,54,9.99,24.11,否,102.50亿,4.48亿,SH,600089,上交所主板,21.41,1.14,16.66,1.77,24.11,32.04|2025-11-05,特变电工,否,8.86,1,False,2.19,1218.23亿
1468.24亿,55,0.00,4.02,否,16.46亿,4.12亿,SZ,000725,深交所主板,3.96,0.86,24.39,1.12,4.00,31.78|2025-11-05,京东方Ａ,否,1.12,0,False,0.00,1496.56亿
505.40亿,56,2.30,28.66,否,15.00亿,5347.81万,SZ,000426,深交所主板,27.10,0.83,27.79,5.52,28.47,31.51|2025-11-05,兴业银锡,否,3.01,0,False,0.64,505.52亿
543.48亿,57,-1.44,95.68,否,8.10亿,856.68万,SH,603296,上交所主板,93.30,0.57,23.39,3.89,95.15,30.88|2025-11-05,华勤技术,否,1.50,1,False,-1.39,966.47亿
1179.86亿,58,-1.37,51.65,否,11.85亿,2340.65万,SZ,002938,深交所主板,49.68,0.62,36.89,3.63,51.09,30.78|2025-11-05,鹏鼎控股,否,1.01,0,False,-0.71,1184.29亿
784.98亿,59,-0.32,9.34,否,2.59亿,2794.01万,SZ,001979,深交所主板,9.22,0.68,25.26,0.85,9.28,30.72|2025-11-05,招商蛇口,否,0.33,0,False,-0.03,840.85亿
627.15亿,60,-0.28,114.38,否,6.79亿,599.29万,SZ,002920,深交所主板,111.70,0.64,28.39,4.62,113.38,30.47|2025-11-05,德赛西威,否,1.08,0,False,-0.32,676.70亿
1242.72亿,61,-2.96,10.08,否,14.79亿,1.50亿,SZ,000617,深交所主板,9.68,1.20,23.32,1.19,9.83,29.74|2025-11-05,中油资本,否,1.18,0,False,-0.30,1242.72亿
874.27亿,62,0.99,17.44,否,8849.39万,513.85万,SZ,001289,深交所主板,16.93,0.89,24.75,1.91,17.34,29.63|2025-11-05,龙源电力,否,0.10,0,False,0.17,1449.59亿
729.08亿,63,0.29,35.18,否,5.63亿,1605.31万,SZ,002179,深交所主板,34.66,0.53,32.05,3.12,35.04,29.37|2025-11-05,中航光电,否,0.77,0,False,0.10,742.24亿
562.21亿,64,3.39,16.93,否,28.83亿,1.74亿,SZ,002202,深交所主板,15.70,0.93,20.56,1.84,16.77,29.28|2025-11-05,金风科技,否,5.19,0,False,0.55,708.54亿
623.06亿,65,0.29,3.51,否,4.34亿,1.26亿,SH,601618,上交所主板,3.41,0.57,13.66,0.69,3.49,28.58|2025-11-05,中国中冶,否,0.70,1,False,0.01,723.25亿
551.49亿,66,1.98,35.77,否,18.40亿,5255.52万,SH,600549,上交所主板,33.89,0.78,23.72,3.36,35.49,28.09|2025-11-05,厦门钨业,否,3.38,1,False,0.69,563.43亿
1393.98亿,67,-0.09,22.50,否,2.23亿,999.22万,SH,601633,上交所主板,22.15,0.69,16.69,2.23,22.45,27.98|2025-11-05,长城汽车,否,0.16,1,False,-0.02,1921.24亿
542.78亿,68,2.42,55.60,否,4.76亿,864.54万,SH,601021,上交所主板,53.87,1.19,17.43,2.99,55.48,27.53|2025-11-05,春秋航空,否,0.88,1,False,1.31,542.78亿
1220.69亿,69,0.23,4.28,否,5.18亿,1.22亿,SH,600905,上交所主板,4.24,0.49,21.23,1.37,4.27,25.89|2025-11-05,三峡能源,否,0.43,1,False,0.01,1220.69亿
1977.49亿,70,2.32,25.15,否,27.07亿,1.10亿,SH,600406,上交所主板,23.76,1.54,30.68,4.04,24.73,25.82|2025-11-05,国电南瑞,否,1.38,1,False,0.56,1986.34亿
1229.73亿,71,-0.63,17.67,否,2.11亿,1205.45万,SH,600346,上交所主板,17.34,0.51,18.36,1.90,17.47,25.79|2025-11-05,恒力石化,否,0.17,1,False,-0.11,1229.73亿
3340.78亿,72,-2.04,96.66,否,56.17亿,5872.15万,SZ,002594,深交所主板,94.73,1.23,28.07,3.97,95.80,25.48|2025-11-05,比亚迪,否,1.68,0,False,-2.00,8734.28亿
1849.11亿,73,0.51,21.93,否,10.50亿,4860.45万,SH,600031,上交所主板,21.31,0.76,20.88,2.71,21.82,25.43|2025-11-05,三一重工,否,0.57,1,False,0.11,1986.93亿
857.96亿,74,-0.09,55.19,否,8.13亿,1504.13万,SZ,000408,深交所主板,53.10,1.01,23.39,5.68,54.64,24.82|2025-11-05,藏格矿业,否,0.96,0,False,-0.05,857.97亿
1718.38亿,75,0.44,9.13,否,11.06亿,1.22亿,SH,601985,上交所主板,8.92,0.59,17.54,1.62,9.10,24.43|2025-11-05,中国核电,否,0.65,1,False,0.04,1871.69亿
732.66亿,76,3.05,82.99,否,22.14亿,2771.50万,SH,605117,上交所主板,76.18,1.01,23.41,7.69,80.71,24.42|2025-11-05,XD德业股,否,3.05,1,False,2.39,732.66亿
592.50亿,77,2.07,8.41,否,8.05亿,9666.76万,SZ,000157,深交所主板,8.18,1.19,13.87,1.24,8.38,24.10|2025-11-05,中联重科,否,1.37,0,False,0.17,724.75亿
1127.43亿,78,-0.10,60.95,否,42.68亿,7206.12万,SH,603799,上交所主板,57.33,0.74,20.18,2.38,59.84,23.81|2025-11-05,华友钴业,否,3.82,1,False,-0.06,1134.62亿
968.40亿,79,1.20,17.88,否,7.27亿,4108.07万,SH,600415,上交所主板,17.25,0.78,21.01,4.37,17.66,23.66|2025-11-05,小商品城,否,0.75,1,False,0.21,968.40亿
721.18亿,80,-0.32,18.57,否,3.45亿,1867.55万,SH,601788,上交所主板,18.39,0.46,23.84,1.42,18.46,23.58|2025-11-05,光大证券,否,0.48,1,False,-0.06,851.15亿
525.45亿,81,1.74,66.60,否,2.86亿,436.02万,SZ,002595,深交所主板,64.31,0.74,22.19,4.65,66.13,23.39|2025-11-05,豪迈科技,否,0.55,0,False,1.13,529.04亿
901.99亿,82,0.78,33.63,否,6.30亿,1895.52万,SH,600160,上交所主板,32.57,0.53,20.83,4.41,33.41,23.02|2025-11-05,巨化股份,否,0.70,1,False,0.26,901.99亿
2849.63亿,83,-0.91,31.63,否,18.26亿,5822.52万,SZ,002415,深交所主板,31.06,0.91,23.23,3.68,31.50,22.85|2025-11-05,海康威视,否,0.64,0,False,-0.29,2886.93亿
1673.72亿,84,0.18,5.45,否,10.34亿,1.91亿,SH,600050,上交所主板,5.38,0.90,14.54,1.01,5.44,22.84|2025-11-05,中国联通,否,0.62,1,False,0.01,1700.78亿
1715.10亿,85,0.66,27.32,否,12.22亿,4496.46万,SH,600887,上交所主板,26.94,0.87,12.40,3.06,27.25,22.66|2025-11-05,伊利股份,否,0.71,1,False,0.18,1723.66亿
1306.48亿,86,3.44,25.14,否,25.48亿,1.05亿,SZ,000792,深交所主板,23.26,0.98,21.76,3.18,24.69,22.43|2025-11-05,盐湖股份,否,1.99,0,False,0.82,1306.49亿
1597.00亿,87,1.75,4.08,否,6.17亿,1.53亿,SZ,003816,深交所主板,3.96,1.01,17.93,1.66,4.06,22.41|2025-11-05,中国广核,否,0.39,0,False,0.07,2050.24亿
566.21亿,88,1.47,16.68,否,11.46亿,6994.57万,SH,600522,上交所主板,16.01,0.75,18.16,1.55,16.59,22.13|2025-11-05,中天科技,否,2.05,1,False,0.24,566.21亿
2332.55亿,89,0.53,95.70,否,36.95亿,3910.07万,SH,603259,上交所主板,92.13,0.57,17.48,3.97,94.31,21.93|2025-11-05,药明康德,否,1.58,1,False,0.50,2813.98亿
591.97亿,90,2.04,7.54,否,9716.00万,1304.36万,SH,600236,上交所主板,7.30,0.84,18.35,3.32,7.51,21.89|2025-11-05,桂冠电力,否,0.17,1,False,0.15,591.97亿
1891.15亿,91,-0.55,39.75,否,10.60亿,2676.66万,SZ,002352,深交所主板,39.46,0.71,18.03,2.03,39.63,21.75|2025-11-05,顺丰控股,否,0.56,0,False,-0.22,1997.13亿
1106.27亿,92,-1.42,7.72,否,8.42亿,1.10亿,SZ,002027,深交所主板,7.58,1.03,19.57,6.72,7.66,21.56|2025-11-05,分众传媒,否,0.76,0,False,-0.11,1106.27亿
773.41亿,93,0.02,43.27,否,1.42亿,330.84万,SH,603195,上交所主板,42.53,1.00,19.56,4.96,42.95,21.56|2025-11-05,公牛集团,否,0.18,1,False,0.01,776.79亿
6822.86亿,94,-0.63,28.69,否,19.55亿,6857.91万,SH,600900,上交所主板,28.40,0.77,18.50,3.15,28.42,21.25|2025-11-05,长江电力,否,0.29,1,False,-0.18,6953.87亿
1755.00亿,95,-1.02,9.85,否,2.03亿,2077.20万,SH,600025,上交所主板,9.73,0.68,18.07,2.64,9.75,21.03|2025-11-05,华能水电,否,0.12,1,False,-0.10,1816.53亿
525.07亿,96,-0.35,11.55,否,2.84亿,2471.64万,SH,601878,上交所主板,11.41,0.60,20.81,1.44,11.48,20.74|2025-11-05,浙商证券,否,0.54,1,False,-0.04,525.07亿
990.46亿,97,-0.11,55.94,否,3.44亿,616.24万,SZ,000538,深交所主板,55.60,0.61,15.65,2.51,55.87,20.73|2025-11-05,云南白药,否,0.35,0,False,-0.06,996.87亿
5232.24亿,98,-0.15,6.76,否,4.94亿,7337.82万,SH,601728,上交所主板,6.69,0.68,15.03,1.35,6.74,20.05|2025-11-05,中国电信,否,0.09,1,False,-0.01,6167.58亿
711.71亿,99,-0.64,41.18,否,2.59亿,638.26万,SZ,000963,深交所主板,40.30,0.58,19.45,2.95,40.62,19.99|2025-11-05,华东医药,否,0.36,0,False,-0.26,712.48亿
522.17亿,100,1.08,20.85,否,5.46亿,2667.36万,SZ,000975,深交所主板,20.01,0.79,17.49,3.98,20.66,19.97|2025-11-05,山金国际,否,1.06,0,False,0.22,573.67亿
1674.58亿,101,-0.08,25.92,否,2.08亿,804.46万,SH,601066,上交所主板,25.62,0.53,21.16,2.44,25.78,19.95|2025-11-05,中信建投,否,0.12,1,False,-0.02,1999.68亿
1345.61亿,102,0.76,67.39,否,4.63亿,691.79万,SH,600660,上交所主板,65.82,0.70,18.61,4.94,67.18,19.88|2025-11-05,福耀玻璃,否,0.35,1,False,0.51,1753.23亿
530.12亿,103,2.65,22.08,否,16.55亿,7780.98万,SH,600487,上交所主板,20.66,0.81,16.88,1.74,21.68,19.75|2025-11-05,亨通光电,否,3.18,1,False,0.56,534.79亿
1.78万亿,104,-0.62,1430.99,否,49.08亿,344.75万,SH,600519,上交所主板,1420.01,0.97,20.64,6.92,1420.08,19.73|2025-11-05,贵州茅台,否,0.28,1,False,-8.92,1.78万亿
1010.66亿,105,0.72,20.95,否,16.64亿,8069.94万,SH,600489,上交所主板,20.05,0.93,20.60,3.46,20.85,19.71|2025-11-05,中金黄金,否,1.66,1,False,0.15,1010.66亿
2544.14亿,106,-0.19,5.23,否,4.54亿,8720.55万,SH,601816,上交所主板,5.17,0.78,18.52,1.24,5.20,19.49|2025-11-05,京沪高铁,否,0.18,1,False,-0.01,2544.14亿
630.49亿,107,0.25,15.87,否,3.89亿,2481.21万,SH,600176,上交所主板,15.44,0.49,18.41,1.99,15.75,19.43|2025-11-05,中国巨石,否,0.62,1,False,0.04,630.49亿
5263.72亿,108,-0.54,5.58,否,5.41亿,9732.95万,SH,600028,上交所主板,5.53,0.65,16.82,0.81,5.55,19.41|2025-11-05,中国石化,否,0.10,1,False,-0.03,6725.36亿
1059.78亿,109,-0.28,36.42,否,6.52亿,1797.71万,SH,601995,上交所主板,36.08,0.51,19.99,1.79,36.25,18.81|2025-11-05,中金公司,否,0.61,1,False,-0.10,1749.88亿
2298.17亿,110,-0.28,191.16,否,7.36亿,389.08万,SH,600809,上交所主板,186.02,0.64,15.11,5.93,188.38,18.68|2025-11-05,山西汾酒,否,0.32,1,False,-0.52,2298.17亿
960.44亿,111,0.23,58.70,否,2.97亿,511.90万,SZ,002311,深交所主板,57.01,0.70,17.40,3.80,57.77,18.49|2025-11-05,海大集团,否,0.31,0,False,0.13,961.15亿
1002.30亿,112,0.37,10.88,否,7.10亿,6597.94万,SZ,000425,深交所主板,10.50,0.57,15.91,2.12,10.79,18.45|2025-11-05,徐工机械,否,0.71,0,False,0.04,1268.15亿
5972.56亿,113,0.80,29.25,否,61.71亿,2.15亿,SH,601899,上交所主板,27.82,0.92,15.27,4.60,29.01,18.33|2025-11-05,紫金矿业,否,1.05,1,False,0.23,7710.15亿
588.11亿,114,-1.30,6.88,否,5.99亿,8765.11万,SH,601377,上交所主板,6.78,0.59,17.50,1.05,6.81,18.29|2025-11-05,兴业证券,否,1.01,1,False,-0.09,588.11亿
896.19亿,115,-0.96,26.12,否,2.25亿,869.35万,SZ,000895,深交所主板,25.75,0.83,16.98,4.43,25.87,18.10|2025-11-05,双汇发展,否,0.25,0,False,-0.25,896.31亿
967.77亿,116,-0.43,108.05,否,7.01亿,653.07万,SH,600941,上交所主板,107.05,0.54,15.07,1.70,107.20,17.93|2025-11-05,中国移动,否,0.72,1,False,-0.46,2.32万亿
799.98亿,117,-0.56,10.78,否,4.80亿,4476.09万,SH,600958,上交所主板,10.68,0.38,13.36,1.15,10.71,17.92|2025-11-05,东方证券,否,0.60,1,False,-0.06,909.99亿
2765.80亿,118,0.70,15.99,否,33.49亿,2.14亿,SH,603993,上交所主板,15.10,0.84,17.80,4.36,15.84,17.74|2025-11-05,洛阳钼业,否,1.23,1,False,0.11,3388.86亿
711.34亿,119,-0.31,33.09,否,5.81亿,1804.61万,SH,600066,上交所主板,31.16,0.68,16.20,5.30,32.13,17.72|2025-11-05,宇通客车,否,0.82,1,False,-0.10,711.34亿
544.52亿,120,1.51,22.98,否,7.08亿,3141.73万,SH,601168,上交所主板,21.89,0.64,13.86,3.08,22.85,17.67|2025-11-05,西部矿业,否,1.32,1,False,0.34,544.52亿
1087.56亿,121,0.41,14.62,否,2.41亿,1658.02万,SH,600886,上交所主板,14.44,0.80,13.44,1.76,14.59,17.59|2025-11-05,国投电力,否,0.22,1,False,0.06,1167.86亿
634.19亿,122,-1.77,160.10,否,4.37亿,279.38万,SZ,000596,深交所主板,154.12,0.61,15.54,3.22,155.21,17.59|2025-11-05,古井贡酒,否,0.68,0,False,-2.79,820.44亿
735.38亿,123,0.53,3.80,否,1.80亿,4767.29万,SH,601018,上交所主板,3.72,0.70,14.23,0.92,3.78,17.46|2025-11-05,宁波港,否,0.25,1,False,0.02,735.38亿
2632.68亿,124,-0.96,19.71,否,15.79亿,8065.88万,SH,601211,上交所主板,19.48,0.53,11.69,1.09,19.51,17.45|2025-11-05,国泰海通,否,0.60,1,False,-0.19,3439.40亿
1156.45亿,125,-0.17,5.76,否,5.20亿,9075.54万,SH,601006,上交所主板,5.71,0.94,13.94,0.69,5.74,17.38|2025-11-05,大秦铁路,否,0.45,1,False,-0.01,1156.45亿
1629.30亿,126,-0.40,7.51,否,4.86亿,6500.24万,SH,600019,上交所主板,7.42,0.48,15.35,0.80,7.48,17.35|2025-11-05,宝钢股份,否,0.30,1,False,-0.03,1629.30亿
730.70亿,127,0.07,15.03,否,2.23亿,1486.40万,SH,600674,上交所主板,14.89,0.60,12.98,1.65,14.99,17.06|2025-11-05,川投能源,否,0.30,1,False,0.01,730.70亿
529.02亿,128,0.93,25.18,否,2.41亿,969.32万,SH,600426,上交所主板,24.41,0.62,16.74,1.62,24.96,16.73|2025-11-05,华鲁恒升,否,0.46,1,False,0.23,529.96亿
1878.11亿,129,1.18,7.73,否,7.67亿,1.00亿,SH,601766,上交所主板,7.57,0.66,16.68,1.30,7.72,16.73|2025-11-05,中国中车,否,0.41,1,False,0.09,2215.55亿
1924.30亿,130,-0.21,62.08,否,10.92亿,1779.36万,SH,600309,上交所主板,60.69,0.72,15.76,1.83,61.47,16.69|2025-11-05,万华化学,否,0.57,1,False,-0.13,1924.30亿
917.61亿,131,1.64,15.80,否,10.09亿,6525.52万,SH,600188,上交所主板,15.06,1.38,16.38,2.98,15.49,16.61|2025-11-05,兖矿能源,否,1.10,1,False,0.25,1554.81亿
7186.79亿,132,0.14,44.07,否,10.75亿,2457.46万,SH,601088,上交所主板,43.38,0.92,16.63,2.18,43.58,16.40|2025-11-05,中国神华,否,0.15,1,False,0.06,8658.70亿
796.23亿,133,-3.00,23.15,否,13.03亿,5719.88万,SZ,000807,深交所主板,22.29,0.79,13.58,2.46,22.96,16.07|2025-11-05,云铝股份,否,1.65,0,False,-0.71,796.24亿
