SERIAL,PER_NAV,CHG,STARTDATE,TRADING_VOLUMES,PREMIUM,FOUND_DATE,SECURITY_CODE,QJFE_DAY{2025-10-28},NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
20,114.8335,-0.02,2022-08-03,42.06亿,0.022,2022-08-19,511520,-19.00万,114.855,政金债券ETF,1,False,-0.022,3.78亿,0.15|2025-10-28,T+0,433.72亿|2025-10-28
21,2.5201,0.48,2022-09-23,40.07亿,0.011,2022-09-30,588200,-1200.00万,2.531,科创芯片ETF,1,False,0.012,166.48亿,-1.11|2025-10-28,T+1,419.54亿|2025-10-28
22,0.8042,0.99,2021-05-12,21.58亿,0.013,2021-05-24,513130,1.24亿,0.817,恒生科技ETF,1,False,0.008,514.42亿,-1.51|2025-10-28,T+0,413.70亿|2025-10-28
23,1.6675,1.26,2016-12-12,16.26亿,-0.002,2017-01-04,513050,0.00,1.689,中概互联网ETF,1,False,0.021,240.56亿,-1.40|2025-10-28,T+0,401.14亿|2025-10-28
24,1.4853,1.07,2022-06-17,3.23亿,0.021,2022-06-30,159636,700.00万,1.506,港股通科技30ETF,0,False,0.016,263.78亿,-1.40|2025-10-28,T+0,391.80亿|2025-10-28
25,0.6041,1.98,2016-08-01,28.93亿,0.013,2016-08-30,512000,1.98亿,0.617,券商ETF,1,False,0.012,644.68亿,-0.58|2025-10-28,T+1,389.45亿|2025-10-28
26,8.5607,1.15,2014-08-04,16.83亿,0.115,2014-08-13,159937,-3810.00万,8.676,黄金ETF基金,0,False,0.099,43.29亿,-3.67|2025-10-28,T+0,370.58亿|2025-10-28
27,0.5803,1.03,2021-01-18,14.78亿,0.006,2021-01-26,513330,-1.78亿,0.586,恒生互联网ETF,1,False,0.006,605.25亿,-1.06|2025-10-28,T+0,351.23亿|2025-10-28
28,3.0756,1.07,2022-07-22,1.03亿,0.035,2022-07-28,560010,-300.00万,3.111,中证1000ETF指数,1,False,0.033,111.88亿,-0.20|2025-10-28,T+1,344.09亿|2025-10-28
29,2.2913,1.70,2020-02-24,148.72亿,0.044,2020-03-13,513090,0.00,2.335,香港证券ETF,1,False,0.039,146.51亿,-1.81|2025-10-28,T+0,335.70亿|2025-10-28
30,8.9590,1.11,2013-10-28,22.67亿,0.118,2013-11-29,159934,-240.00万,9.077,黄金ETF,0,False,0.100,35.60亿,-3.67|2025-10-28,T+0,318.92亿|2025-10-28
31,119.2888,-0.29,2023-02-17,94.70亿,-0.114,2023-05-19,511090,-196.00万,119.175,30年国债ETF,1,False,-0.343,2.60亿,0.49|2025-10-28,T+0,310.64亿|2025-10-28
32,1.3738,1.72,2015-05-20,16.05亿,0.107,2015-06-10,159941,1300.00万,1.481,纳指ETF,0,False,0.025,221.26亿,1.76|2025-10-27,T+0,303.79亿|2025-10-27
33,1.8778,0.21,2019-12-24,12.28亿,0.003,2020-01-20,159995,-3.19亿,1.881,芯片ETF,0,False,0.004,155.90亿,-0.78|2025-10-28,T+1,292.75亿|2025-10-28
34,1.5390,3.38,2016-06-06,26.91亿,0.051,2016-06-30,159949,6300.00万,1.590,创业板50ETF,0,False,0.052,176.22亿,-0.14|2025-10-28,T+1,271.20亿|2025-10-28
35,8.4722,1.12,2013-06-24,4.09亿,0.108,2013-07-18,518800,-5510.00万,8.580,黄金基金ETF,1,False,0.095,30.76亿,-3.67|2025-10-28,T+0,260.63亿|2025-10-28
36,0.3720,0.81,2019-04-22,5.65亿,0.003,2019-05-20,512170,-3600.00万,0.375,医疗ETF,1,False,0.003,691.02亿,-0.77|2025-10-28,T+1,257.06亿|2025-10-28
37,10.1803,0.16,2014-10-17,15.74亿,0.020,2014-11-13,511220,1060.00万,10.200,城投债ETF,1,False,0.016,24.95亿,0.07|2025-10-28,T+0,253.98亿|2025-10-28
38,1.1970,-0.92,2018-11-21,6.89亿,-0.010,2018-12-19,512890,-7900.00万,1.187,红利低波ETF,1,False,-0.011,204.05亿,-0.13|2025-10-28,T+1,244.25亿|2025-10-28
39,0.8197,0.85,2021-05-31,3.71亿,0.009,2021-06-21,513980,200.00万,0.829,港股科技50ETF,1,False,0.007,296.88亿,-1.34|2025-10-28,T+0,243.35亿|2025-10-28
40,1.5694,0.57,2020-07-20,10.90亿,0.009,2020-07-27,159819,-1.16亿,1.578,人工智能ETF,0,False,0.009,154.55亿,-0.22|2025-10-28,T+1,242.55亿|2025-10-28
41,0.8394,0.83,2021-05-12,3.72亿,0.011,2021-05-18,513010,6700.00万,0.850,恒生科技ETF易方达,1,False,0.007,282.68亿,-1.28|2025-10-28,T+0,237.28亿|2025-10-28
42,4.1632,1.18,2006-03-09,5767.34万,0.052,2006-04-13,510180,1700.00万,4.215,上证180ETF,1,False,0.049,56.67亿,-0.80|2025-10-28,T+1,235.93亿|2025-10-28
43,1.5507,0.26,2019-04-22,20.56亿,0.004,2019-05-08,512480,-1400.00万,1.555,半导体ETF,1,False,0.004,150.63亿,-0.86|2025-10-28,T+1,233.58亿|2025-10-28
44,106.3930,0.03,2018-12-10,22.55亿,0.066,2018-12-27,511030,137.00万,106.459,公司债ETF,1,False,0.036,2.19亿,0.05|2025-10-28,T+0,233.46亿|2025-10-28
45,1.0341,0.97,2021-11-11,13.21亿,0.011,2021-12-17,562500,-9300.00万,1.045,机器人ETF,1,False,0.010,224.37亿,-0.22|2025-10-28,T+1,232.02亿|2025-10-28
46,1.3418,0.89,2022-06-13,22.46亿,0.011,2022-07-01,513120,-150.00万,1.353,港股创新药ETF,1,False,0.012,168.55亿,-1.32|2025-10-28,T+0,226.16亿|2025-10-28
47,2.3031,1.94,2013-11-04,5.08亿,0.165,2013-12-05,513500,0.00,2.468,标普500ETF,1,False,0.047,98.11亿,1.16|2025-10-27,T+0,225.95亿|2025-10-27
48,0.8259,0.12,2013-07-15,5.21亿,0.000,2013-08-23,159928,1.10亿,0.826,消费ETF,0,False,0.001,252.37亿,-0.37|2025-10-28,T+1,208.43亿|2025-10-28
49,0.5818,-0.52,2019-03-11,10.41亿,-0.003,2019-04-04,512690,-1.10亿,0.579,酒ETF,1,False,-0.003,345.04亿,0.05|2025-10-28,T+1,200.74亿|2025-10-28
50,0.8294,-1.93,2017-05-25,21.58亿,-0.016,2017-07-18,512800,-3.37亿,0.813,银行ETF,1,False,-0.016,239.07亿,-0.18|2025-10-28,T+1,198.28亿|2025-10-28
51,3.2669,-0.55,2006-10-30,5.56亿,-0.018,2006-11-17,510880,-4600.00万,3.249,红利ETF,1,False,-0.018,56.48亿,-0.17|2025-10-28,T+1,184.50亿|2025-10-28
52,1.6864,4.63,2017-06-01,11.71亿,0.078,2017-08-03,512400,550.00万,1.764,有色金属ETF,1,False,0.078,104.21亿,-3.17|2025-10-28,T+1,175.73亿|2025-10-28
53,0.8056,0.99,2021-05-11,8.54亿,0.008,2021-05-18,159740,0.00,0.814,恒生科技ETF,0,False,0.008,216.84亿,-1.29|2025-10-28,T+0,174.69亿|2025-10-28
54,1.8290,1.99,2013-04-15,9.30亿,0.171,2013-04-25,513100,0.00,2.000,纳指ETF,1,False,0.039,94.66亿,1.72|2025-10-27,T+0,173.14亿|2025-10-27
55,0.7086,3.11,2021-02-18,5.64亿,0.020,2021-02-23,159870,-3.70亿,0.729,化工ETF,0,False,0.022,241.23亿,-0.04|2025-10-28,T+1,170.93亿|2025-10-28
56,4.0841,1.98,2015-04-08,9757.09万,0.078,2015-05-05,512500,-560.00万,4.162,中证500ETF华夏,1,False,0.081,41.63亿,-0.50|2025-10-28,T+1,170.03亿|2025-10-28
57,0.4154,0.96,2013-08-26,5.20亿,0.005,2013-09-23,512010,4.19亿,0.420,医药ETF,1,False,0.004,404.05亿,-1.61|2025-10-28,T+1,167.84亿|2025-10-28
58,1.0617,4.14,2021-06-01,15.39亿,0.046,2021-06-15,159755,-600.00万,1.108,电池ETF,0,False,0.044,155.25亿,0.58|2025-10-28,T+1,164.83亿|2025-10-28
59,1.2346,0.57,2016-06-20,8.07亿,0.008,2016-07-26,512660,8200.00万,1.243,军工ETF,1,False,0.007,124.32亿,1.03|2025-10-28,T+1,153.49亿|2025-10-28
60,1.6244,1.24,2012-07-09,2.79亿,0.015,2012-08-09,159920,-2.12亿,1.639,恒生ETF,0,False,0.020,93.96亿,-0.35|2025-10-28,T+0,152.62亿|2025-10-28
61,135.0290,0.00,2017-07-17,93.83亿,0.030,2017-08-04,511260,50.00万,135.059,十年国债ETF,1,False,0.000,1.09亿,0.20|2025-10-28,T+0,147.73亿|2025-10-28
62,1.9546,2.97,2017-03-22,6.98亿,0.056,2017-04-25,159952,-1.16亿,2.011,创业板ETF广发,0,False,0.058,73.64亿,-0.14|2025-10-28,T+1,143.93亿|2025-10-28
63,0.7088,0.71,2019-05-24,6.81亿,0.004,2019-07-23,512710,-4100.00万,0.713,军工龙头ETF,1,False,0.005,200.25亿,1.08|2025-10-28,T+1,141.93亿|2025-10-28
64,0.8952,1.90,2014-06-09,12.02亿,0.017,2014-06-26,512070,-5700.00万,0.912,证券保险ETF,1,False,0.017,153.65亿,-0.29|2025-10-28,T+1,137.55亿|2025-10-28
65,2.9733,2.05,2013-01-07,1.90亿,0.058,2013-02-06,159922,100.00万,3.031,中证500ETF,0,False,0.061,45.32亿,-0.52|2025-10-28,T+1,134.74亿|2025-10-28
66,1.1824,1.35,2020-01-02,12.76亿,0.018,2020-01-20,515220,1.33亿,1.200,煤炭ETF,1,False,0.016,113.37亿,-1.06|2025-10-28,T+1,134.05亿|2025-10-28
67,0.9342,8.25,2020-12-01,18.03亿,0.076,2020-12-07,515790,-1.16亿,1.010,光伏ETF,1,False,0.077,143.05亿,-0.73|2025-10-28,T+1,133.64亿|2025-10-28
68,1.4461,-0.28,2019-12-23,1.31亿,-0.005,2020-01-17,515450,-1.17亿,1.441,红利低波50ETF,1,False,-0.004,91.46亿,-0.60|2025-10-28,T+1,132.26亿|2025-10-28
69,1.9061,3.25,2023-10-16,3.86亿,0.064,2023-10-24,517520,50.00万,1.970,黄金股ETF,1,False,0.062,66.10亿,-3.70|2025-10-28,T+1,126.00亿|2025-10-28
70,1.9418,0.62,2023-07-10,8.92亿,0.331,2023-07-19,159509,100.00万,2.273,纳指科技ETF,0,False,0.014,64.87亿,2.16|2025-10-27,T+0,125.94亿|2025-10-27
71,3.0685,1.31,2022-07-22,1.05亿,0.036,2022-07-27,159629,200.00万,3.104,1000ETF,0,False,0.040,40.37亿,-0.20|2025-10-28,T+1,123.88亿|2025-10-28
72,0.9463,2.43,2021-06-21,3.66亿,0.024,2021-06-28,159781,3900.00万,0.970,科创创业ETF,0,False,0.023,127.73亿,-0.46|2025-10-28,T+1,120.87亿|2025-10-28
73,1.5100,1.39,2020-09-22,3.59亿,0.019,2020-09-28,588050,-4000.00万,1.529,科创ETF,1,False,0.021,79.71亿,-0.82|2025-10-28,T+1,120.37亿|2025-10-28
74,0.9081,1.10,2020-03-02,5.72亿,0.010,2020-03-20,159992,9000.00万,0.918,创新药ETF,0,False,0.010,129.64亿,-1.21|2025-10-28,T+1,117.73亿|2025-10-28
75,2.2923,1.74,2020-10-14,8.39亿,0.163,2020-10-22,513300,75.00万,2.455,纳斯达克ETF,1,False,0.042,50.75亿,1.67|2025-10-27,T+0,116.32亿|2025-10-27
76,0.6001,1.00,2022-01-17,2.27亿,0.007,2022-02-09,513770,400.00万,0.607,港股互联网ETF,1,False,0.006,191.16亿,-1.20|2025-10-28,T+0,114.72亿|2025-10-28
77,0.8964,1.79,2021-02-22,7.98亿,0.016,2021-03-04,159851,-1000.00万,0.912,金融科技ETF,0,False,0.016,126.34亿,0.22|2025-10-28,T+1,113.25亿|2025-10-28
78,1.7334,0.23,2019-04-22,4.43亿,0.004,2019-05-16,512760,-4320.00万,1.737,芯片ETF,1,False,0.004,64.18亿,-0.78|2025-10-28,T+1,111.25亿|2025-10-28
79,1.4325,2.66,2021-02-19,10.06亿,0.036,2021-02-25,159869,-5500.00万,1.469,游戏ETF,0,False,0.038,76.82亿,-0.77|2025-10-28,T+1,110.05亿|2025-10-28
80,0.7428,1.08,2022-04-18,1.56亿,0.009,2022-04-27,513380,2100.00万,0.752,恒生科技ETF龙头,1,False,0.008,146.93亿,-1.29|2025-10-28,T+0,109.14亿|2025-10-28
81,2.9181,1.89,2019-07-22,18.55亿,0.053,2019-08-16,515880,1.47亿,2.971,通信ETF,1,False,0.055,36.89亿,0.37|2025-10-28,T+1,107.66亿|2025-10-28
82,1.1458,2.18,2021-01-18,7.59亿,0.024,2021-01-28,159841,-720.00万,1.170,证券ETF,0,False,0.025,91.39亿,-0.57|2025-10-28,T+1,104.72亿|2025-10-28
83,1.4015,0.00,2019-10-30,1.82亿,0.000,2019-11-26,515180,3300.00万,1.402,红利ETF易方达,1,False,0.000,74.44亿,-0.51|2025-10-28,T+1,104.32亿|2025-10-28
84,1.8399,2.56,2021-03-03,3.28亿,0.045,2021-03-09,516150,-1.12亿,1.885,稀土ETF嘉实,1,False,0.047,56.28亿,-1.39|2025-10-28,T+1,103.55亿|2025-10-28
85,-,0.00,2016-08-15,11.62亿,-0.003,2016-09-02,511660,-4.46万,99.997,货币ETF建信添益,1,False,0.002,1.00亿,0.00|2025-10-28,T+0,100.41亿|2025-10-28
