SERIAL,PER_NAV,CHG,TRADING_VOLUMES,PREMIUM,SECURITY_CODE,QJFE_DAY{2025-12-23},ETF_TYPE,NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
21,2.8546,0.85,9.99亿,0.000,516160,-1600.00万,行业主题,2.855,新能源ETF,1,False,0.024,19.54亿,0.81|2025-12-24,T+1,55.32亿|2025-12-23
22,1.7639,0.51,2.19亿,0.009,516150,-8650.00万,行业主题,1.773,稀土ETF嘉实,1,False,0.009,45.21亿,0.05|2025-12-23,T+1,79.74亿|2025-12-23
23,0.8519,0.59,2.06亿,0.005,515980,-5700.00万,行业主题,0.857,人工智能ETF,1,False,0.005,84.44亿,-0.05|2025-12-23,T+1,71.94亿|2025-12-23
24,3.1322,1.98,14.07亿,0.003,515880,3700.00万,行业主题,3.135,通信ETF,1,False,0.061,45.52亿,1.88|2025-12-24,T+1,139.97亿|2025-12-23
25,0.9635,1.47,6.22亿,0.001,515790,-1800.00万,行业主题,0.964,光伏ETF,1,False,0.014,123.93亿,1.41|2025-12-24,T+1,117.75亿|2025-12-23
26,1.4746,-0.20,4201.80万,-0.004,515290,-60.00万,行业主题,1.471,银行ETF天弘,1,False,-0.003,38.20亿,0.37|2025-12-23,T+1,56.34亿|2025-12-23
27,1.0821,-0.48,3.74亿,0.000,515220,4100.00万,行业主题,1.038,XD煤炭ETF,1,False,-0.005,85.39亿,-0.53|2025-12-23,T+1,92.40亿|2025-12-23
28,0.5574,-0.18,7938.49万,0.000,515170,-1.40亿,行业主题,0.557,食品饮料ETF,1,False,-0.001,107.55亿,-0.27|2025-12-24,T+1,60.11亿|2025-12-23
29,0.6393,0.16,2.56亿,0.001,515120,-4800.00万,行业主题,0.640,创新药ETF,1,False,0.001,114.75亿,-0.02|2025-12-24,T+1,73.37亿|2025-12-23
30,1.9354,0.73,1.81亿,-0.002,515070,-4650.00万,行业主题,1.933,人工智能AIETF,1,False,0.014,47.67亿,0.81|2025-12-24,T+1,91.53亿|2025-12-23
31,2.3091,2.40,3.34亿,-0.001,515050,-6000.00万,行业主题,2.308,5G通信ETF,1,False,0.054,35.53亿,2.38|2025-12-24,T+1,80.14亿|2025-12-23
32,1.4004,0.65,543.25万,-0.001,512960,0.00,行业主题,1.399,央企结构调整ETF,1,False,0.009,40.00亿,0.57|2025-12-24,T+1,55.70亿|2025-12-23
33,1.4492,0.49,565.26万,0.000,512950,200.00万,行业主题,1.449,央企改革ETF,1,False,0.007,42.62亿,0.57|2025-12-24,T+1,61.41亿|2025-12-23
34,1.2030,0.67,2379.97万,-0.001,512900,100.00万,行业主题,1.202,证券ETF南方,1,False,0.008,62.43亿,0.78|2025-12-24,T+1,74.53亿|2025-12-23
35,1.2160,0.91,18.66亿,0.002,512880,5400.00万,行业主题,1.218,证券ETF,1,False,0.011,471.28亿,0.77|2025-12-24,T+1,568.70亿|2025-12-23
36,0.8194,0.00,6.86亿,0.001,512800,-1.10亿,行业主题,0.820,银行ETF,1,False,0.000,166.00亿,-0.30|2025-12-24,T+1,136.43亿|2025-12-23
37,1.6247,1.31,2.84亿,0.000,512760,-8520.00万,行业主题,1.625,芯片ETF,1,False,0.021,61.80亿,1.25|2025-12-24,T+1,99.17亿|2025-12-23
38,0.7155,2.73,7.23亿,-0.001,512710,-1.52亿,行业主题,0.715,军工龙头ETF,1,False,0.019,156.10亿,2.62|2025-12-24,T+1,108.83亿|2025-12-23
39,0.5498,-0.36,6.74亿,-0.002,512690,-8820.00万,行业主题,0.548,酒ETF,1,False,-0.002,356.34亿,-0.65|2025-12-23,T+1,195.92亿|2025-12-23
40,1.3080,2.75,1.39亿,-0.001,512680,-1.09亿,行业主题,1.307,军工ETF龙头,1,False,0.035,49.37亿,2.64|2025-12-24,T+1,62.92亿|2025-12-23
41,1.2778,2.82,6.84亿,0.000,512660,-1.79亿,行业主题,1.278,军工ETF,1,False,0.035,95.44亿,2.63|2025-12-24,T+1,118.83亿|2025-12-23
42,1.4500,1.52,11.93亿,0.022,512480,-5400.00万,行业主题,1.472,半导体ETF,1,False,0.022,145.49亿,0.95|2025-12-23,T+1,210.96亿|2025-12-23
43,1.8659,0.54,11.69亿,0.003,512400,-4600.00万,行业主题,1.869,有色金属ETF,1,False,0.010,99.80亿,0.41|2025-12-24,T+1,185.45亿|2025-12-23
44,1.4843,0.68,1.08亿,-0.001,512200,-800.00万,行业主题,1.483,房地产ETF,1,False,0.010,34.24亿,0.59|2025-12-24,T+1,50.53亿|2025-12-23
45,0.3443,0.29,3.50亿,0.001,512170,4.39亿,行业主题,0.345,医疗ETF,1,False,0.001,742.04亿,0.35|2025-12-24,T+1,254.59亿|2025-12-23
46,0.9272,0.22,3.44亿,0.001,512070,6800.00万,行业主题,0.929,证券保险ETF,1,False,0.002,193.04亿,0.37|2025-12-23,T+1,178.99亿|2025-12-23
47,0.3841,-0.26,3.01亿,0.000,512010,7100.00万,行业主题,0.384,医药ETF,1,False,-0.001,442.41亿,-0.49|2025-12-23,T+1,169.93亿|2025-12-23
48,0.5813,0.69,8.26亿,0.000,512000,-5820.00万,行业主题,0.581,券商ETF,1,False,0.004,691.27亿,0.78|2025-12-24,T+1,398.72亿|2025-12-23
49,0.9264,0.33,558.23万,-0.001,510810,0.00,行业主题,0.925,上海国企ETF,1,False,0.003,73.17亿,0.46|2025-12-24,T+1,67.48亿|2025-12-23
50,1.7283,1.33,10.86亿,0.021,159995,-2.46亿,行业主题,1.749,芯片ETF,0,False,0.023,153.77亿,0.90|2025-12-23,T+1,265.77亿|2025-12-23
51,0.8520,0.12,3.89亿,0.001,159992,-1.03亿,行业主题,0.853,创新药ETF,0,False,0.001,149.44亿,-0.02|2025-12-24,T+1,127.35亿|2025-12-23
52,0.6612,0.00,2502.57万,0.000,159938,-1250.00万,行业主题,0.661,医药卫生ETF,0,False,0.000,94.55亿,0.08|2025-12-24,T+1,62.47亿|2025-12-23
53,0.7981,-0.37,4.65亿,0.001,159928,4.96亿,行业主题,0.799,消费ETF,0,False,-0.003,269.57亿,-0.62|2025-12-24,T+1,216.49亿|2025-12-23
54,0.7837,1.66,5.91亿,0.012,159870,-4800.00万,行业主题,0.796,化工ETF,0,False,0.013,208.63亿,0.64|2025-12-23,T+1,163.50亿|2025-12-23
55,1.4400,-0.35,10.07亿,0.001,159869,1.39亿,行业主题,1.441,游戏ETF,0,False,-0.005,82.67亿,-0.41|2025-12-24,T+1,119.54亿|2025-12-23
56,0.6287,-1.10,3.61亿,0.002,159865,-2300.00万,行业主题,0.631,养殖ETF,0,False,-0.007,104.31亿,-1.36|2025-12-24,T+1,66.49亿|2025-12-23
57,0.8319,0.96,1.99亿,0.008,159852,3500.00万,行业主题,0.840,软件ETF,0,False,0.008,69.06亿,-0.91|2025-12-23,T+1,57.45亿|2025-12-23
58,0.8154,1.49,3.95亿,0.000,159851,1.59亿,行业主题,0.815,金融科技ETF,0,False,0.012,121.85亿,1.62|2025-12-24,T+1,97.77亿|2025-12-23
59,1.1532,0.70,3.33亿,0.001,159842,9500.00万,行业主题,1.154,券商ETF,0,False,0.008,79.76亿,0.77|2025-12-24,T+1,91.28亿|2025-12-23
60,1.0938,0.73,2.37亿,0.008,159841,-1500.00万,行业主题,1.102,证券ETF,0,False,0.008,93.71亿,-0.26|2025-12-23,T+1,102.50亿|2025-12-23
61,1.5123,0.73,5.72亿,-0.003,159819,-1.16亿,行业主题,1.522,人工智能ETF,0,False,0.011,146.73亿,0.11|2025-12-23,T+1,221.90亿|2025-12-23
62,1.1073,1.08,2.84亿,0.011,159813,-1.46亿,行业主题,1.118,半导体ETF,0,False,0.012,56.16亿,0.90|2025-12-23,T+1,62.18亿|2025-12-23
63,0.9672,1.04,2.94亿,0.001,159796,-1.02亿,行业主题,0.968,电池50ETF,0,False,0.010,94.96亿,0.78|2025-12-24,T+1,91.14亿|2025-12-23
64,0.9781,1.13,2.30亿,0.010,159770,8250.00万,行业主题,0.988,机器人ETF,0,False,0.011,101.41亿,-0.84|2025-12-23,T+1,99.19亿|2025-12-23
65,1.0550,0.47,4.91亿,0.005,159755,-1.24亿,行业主题,1.060,电池ETF,0,False,0.005,139.56亿,2.17|2025-12-23,T+1,147.23亿|2025-12-23
66,0.7000,-0.29,1490.35万,-0.003,159736,-200.00万,行业主题,0.697,食品饮料ETF天弘,0,False,-0.002,79.02亿,-0.61|2025-12-23,T+1,55.32亿|2025-12-23
67,1.4343,1.05,3.31亿,0.001,159530,1.29亿,行业主题,1.450,机器人ETF易方达,0,False,0.015,88.58亿,-1.26|2025-12-23,T+1,127.04亿|2025-12-23
68,1.5830,0.38,6.24亿,0.001,159516,5800.00万,行业主题,1.584,半导体设备ETF,0,False,0.006,51.18亿,0.44|2025-12-24,T+1,80.66亿|2025-12-23
69,1.1999,0.59,4.25亿,0.002,159201,-3200.00万,行业主题,1.202,自由现金流ETF,0,False,0.007,67.81亿,0.38|2025-12-24,T+1,81.06亿|2025-12-23
70,1.3485,1.81,4.96亿,0.001,588220,1.23亿,宽基指数,1.349,科创100ETF基金,1,False,0.024,52.97亿,1.81|2025-12-24,T+1,70.16亿|2025-12-23
71,1.3783,0.95,8.58亿,0.000,588080,-1.53亿,宽基指数,1.378,科创板50ETF,1,False,0.013,515.39亿,0.90|2025-12-24,T+1,704.02亿|2025-12-23
72,0.8611,0.82,3.45亿,0.000,588060,1.68亿,宽基指数,0.861,科创50ETF龙头,1,False,0.007,94.69亿,0.90|2025-12-24,T+1,80.81亿|2025-12-23
73,1.3906,0.87,1.90亿,-0.001,588050,-4200.00万,宽基指数,1.390,科创ETF,1,False,0.012,84.15亿,0.90|2025-12-24,T+1,115.98亿|2025-12-23
74,1.3535,1.88,1.66亿,0.001,588030,1200.00万,宽基指数,1.354,科创100指数ETF,1,False,0.025,44.85亿,1.82|2025-12-24,T+1,59.62亿|2025-12-23
75,1.4111,0.92,29.27亿,0.012,588000,-4.32亿,宽基指数,1.423,科创50ETF,1,False,0.013,536.16亿,0.37|2025-12-23,T+1,756.57亿|2025-12-23
76,1.1790,0.51,26.25亿,0.007,563800,4.17亿,宽基指数,1.186,A500ETF龙头,1,False,0.006,150.65亿,0.22|2025-12-23,T+1,177.62亿|2025-12-23
77,1.2558,0.56,154.97亿,0.001,563360,12.39亿,宽基指数,1.257,A500ETF华泰柏瑞,1,False,0.007,349.16亿,0.54|2025-12-24,T+1,436.14亿|2025-12-23
78,1.2349,0.57,13.25亿,0.000,563220,-2100.00万,宽基指数,1.235,中证A500ETF富国,1,False,0.007,117.65亿,0.54|2025-12-24,T+1,144.51亿|2025-12-23
79,1.1615,0.43,3.09亿,-0.001,560610,300.00万,宽基指数,1.167,A500指数ETF,1,False,0.005,48.89亿,0.22|2025-12-23,T+1,56.79亿|2025-12-23
80,3.0394,1.58,8513.93万,0.046,560010,-300.00万,宽基指数,3.085,中证1000ETF指数,1,False,0.048,112.33亿,-0.22|2025-12-23,T+1,341.40亿|2025-12-23
81,1.2473,0.65,8400.15万,0.001,515800,450.00万,宽基指数,1.248,800ETF,1,False,0.008,44.52亿,0.56|2025-12-24,T+1,55.22亿|2025-12-23
82,1.3260,0.45,1940.23万,0.004,515330,-3600.00万,宽基指数,1.330,沪深300ETF天弘,1,False,0.006,62.55亿,0.20|2025-12-23,T+1,82.94亿|2025-12-23
83,4.0502,1.33,2.91亿,0.050,512500,-800.00万,宽基指数,4.100,中证500ETF华夏,1,False,0.054,43.41亿,0.02|2025-12-23,T+1,175.81亿|2025-12-23
84,3.0432,1.57,9.66亿,0.002,512100,-5200.00万,宽基指数,3.045,中证1000ETF,1,False,0.047,250.85亿,1.55|2025-12-24,T+1,751.75亿|2025-12-23
85,1.1760,0.68,140.54亿,0.007,512050,23.25亿,宽基指数,1.183,A500ETF基金,1,False,0.008,295.31亿,0.21|2025-12-23,T+1,347.28亿|2025-12-23
86,7.4738,1.30,26.11亿,-0.004,510500,-2200.00万,宽基指数,7.470,中证500ETF,1,False,0.096,186.29亿,1.33|2025-12-24,T+1,1373.98亿|2025-12-23
87,4.8249,0.37,3.09亿,0.003,510330,-4590.00万,宽基指数,4.828,沪深300ETF华夏,1,False,0.018,474.23亿,0.29|2025-12-24,T+1,2281.48亿|2025-12-23
88,4.5432,0.44,8.37亿,0.016,510310,-1.01亿,宽基指数,4.559,沪深300ETF易方达,1,False,0.020,661.07亿,0.20|2025-12-23,T+1,3003.35亿|2025-12-23
89,4.7570,0.36,25.31亿,0.000,510300,-5.02亿,宽基指数,4.757,沪深300ETF,1,False,0.017,890.40亿,0.29|2025-12-24,T+1,4223.35亿|2025-12-23
90,0.9860,0.61,3.20亿,0.001,510210,-6900.00万,宽基指数,0.987,上证指数ETF,1,False,0.006,61.61亿,0.41|2025-12-24,T+1,60.50亿|2025-12-23
91,4.0797,0.34,5993.12万,-0.003,510180,-350.00万,宽基指数,4.077,上证180ETF,1,False,0.014,57.08亿,0.29|2025-12-24,T+1,232.17亿|2025-12-23
92,3.0974,0.03,20.50亿,0.002,510050,-4.16亿,宽基指数,3.099,上证50ETF,1,False,0.001,570.93亿,-0.08|2025-12-24,T+1,1769.77亿|2025-12-23
93,1.6652,0.66,1.19亿,0.009,159977,-4000.00万,宽基指数,1.674,创业板ETF天弘,0,False,0.011,51.56亿,0.41|2025-12-23,T+1,85.86亿|2025-12-23
94,1.9570,0.82,3.10亿,-0.001,159952,6290.00万,宽基指数,1.956,创业板ETF广发,0,False,0.016,72.86亿,0.77|2025-12-24,T+1,141.50亿|2025-12-23
95,1.5394,0.59,13.77亿,0.000,159949,1.10亿,宽基指数,1.539,创业板50ETF,0,False,0.009,177.86亿,0.71|2025-12-24,T+1,271.86亿|2025-12-23
96,3.5635,0.79,6713.03万,-0.002,159948,100.00万,宽基指数,3.562,创业板ETF南方,0,False,0.028,14.47亿,0.77|2025-12-24,T+1,51.16亿|2025-12-23
97,2.9111,1.48,3.43亿,0.039,159922,-1600.00万,宽基指数,2.950,中证500ETF,0,False,0.043,50.71亿,0.02|2025-12-23,T+1,147.61亿|2025-12-23
98,4.8189,0.42,5.58亿,0.013,159919,-1.48亿,宽基指数,4.832,沪深300ETF,0,False,0.020,405.56亿,0.20|2025-12-23,T+1,1954.35亿|2025-12-23
99,3.2136,0.85,25.05亿,-0.002,159915,-2.40亿,宽基指数,3.212,创业板ETF,0,False,0.027,317.35亿,0.77|2025-12-24,T+1,1012.08亿|2025-12-23
100,3.4775,0.29,3.38亿,0.001,159901,-1190.00万,宽基指数,3.478,深证100ETF,0,False,0.010,20.31亿,0.31|2025-12-24,T+1,70.42亿|2025-12-23
101,3.0954,1.67,14.65亿,0.003,159845,-1800.00万,宽基指数,3.098,中证1000ETF,0,False,0.051,153.80亿,1.55|2025-12-24,T+1,468.83亿|2025-12-23
102,0.9388,0.64,1.04亿,-0.001,159783,-4940.00万,宽基指数,0.938,科创创业50ETF,0,False,0.006,54.60亿,0.57|2025-12-24,T+1,50.97亿|2025-12-23
103,0.9333,0.54,1.97亿,0.000,159781,-2700.00万,宽基指数,0.933,科创创业ETF,0,False,0.005,130.40亿,0.57|2025-12-24,T+1,121.01亿|2025-12-23
104,1.4824,0.61,2.66亿,0.010,159682,1900.00万,宽基指数,1.492,创业50ETF,0,False,0.009,35.37亿,0.45|2025-12-23,T+1,52.44亿|2025-12-23
105,3.0817,1.51,9394.78万,0.003,159629,0.00,宽基指数,3.085,1000ETF,0,False,0.046,42.33亿,1.55|2025-12-24,T+1,128.47亿|2025-12-23
106,1.3472,0.22,7394.34万,0.000,159593,-750.00万,宽基指数,1.347,中证A50指数ETF,0,False,0.003,42.64亿,0.10|2025-12-24,T+1,57.38亿|2025-12-23
107,1.2038,0.50,87.85亿,0.006,159361,25.86亿,宽基指数,1.210,A500ETF易方达,0,False,0.006,263.27亿,0.22|2025-12-23,T+1,316.93亿|2025-12-23
108,1.1949,0.59,3.56亿,0.005,159353,-600.00万,宽基指数,1.200,中证A500ETF景顺,0,False,0.007,46.40亿,0.23|2025-12-23,T+1,55.45亿|2025-12-23
109,1.2298,0.65,112.88亿,0.008,159352,20.37亿,宽基指数,1.238,A500ETF南方,0,False,0.008,340.20亿,0.22|2025-12-23,T+1,418.38亿|2025-12-23
110,1.1928,0.59,14.72亿,0.007,159351,-3900.00万,宽基指数,1.200,A500ETF嘉实,0,False,0.007,85.82亿,0.23|2025-12-23,T+1,102.37亿|2025-12-23
111,1.1902,0.51,100.15亿,0.001,159338,22.83亿,宽基指数,1.191,中证A500ETF,0,False,0.006,296.12亿,0.56|2025-12-24,T+1,350.49亿|2025-12-23
112,1.0056,-0.10,5931.35万,-0.003,520990,200.00万,外盘ETF,1.003,港股央企红利50ETF,1,False,-0.001,56.11亿,-0.08|2025-12-23,T+0,56.43亿|2025-12-23
113,0.8536,1.51,1.04亿,0.018,520920,2.00亿,外盘ETF,0.872,恒生科技ETF天弘,1,False,0.013,120.19亿,-0.71|2025-12-23,T+0,102.59亿|2025-12-23
114,0.7219,-0.28,2.89亿,-0.006,513980,-3700.00万,外盘ETF,0.716,港股科技50ETF,1,False,-0.002,316.42亿,-0.67|2025-12-23,T+0,228.43亿|2025-12-23
115,1.6217,-0.37,2.38亿,0.003,513920,9700.00万,外盘ETF,1.625,港股通央企红利ETF,1,False,-0.006,38.59亿,-0.56|2025-12-24,T+0,62.93亿|2025-12-23
116,1.6056,-0.50,1.98亿,-0.011,513910,0.00,外盘ETF,1.595,港股央企红利ETF,1,False,-0.008,31.34亿,-0.31|2025-12-24,T+0,50.48亿|2025-12-23
117,0.5273,0.00,2.25亿,0.000,513770,0.00,外盘ETF,0.527,港股互联网ETF,1,False,0.000,234.53亿,-0.34|2025-12-24,T+0,124.09亿|2025-12-23
118,1.7496,0.11,6.24亿,-0.005,513750,650.00万,外盘ETF,1.745,港股通非银ETF,1,False,0.002,153.12亿,0.17|2025-12-24,T+0,267.46亿|2025-12-23
119,1.0936,-0.28,1.67亿,-0.011,513690,-3300.00万,外盘ETF,1.083,港股红利ETF博时,1,False,-0.003,52.27亿,0.20|2025-12-23,T+0,57.17亿|2025-12-23
120,1.6346,-0.06,1.77亿,-0.013,513630,-700.00万,外盘ETF,1.622,港股红利指数ETF,1,False,-0.001,103.26亿,0.11|2025-12-24,T+0,168.61亿|2025-12-23
121,0.7271,0.00,6109.20万,0.002,513580,1000.00万,外盘ETF,0.729,恒生科技ETF指数,1,False,0.000,71.08亿,0.15|2025-12-24,T+0,51.60亿|2025-12-23
122,2.3040,0.33,2.74亿,0.160,513500,0.00,外盘ETF,2.455,标普500ETF,1,False,0.008,98.11亿,0.38|2025-12-23,T+0,226.04亿|2025-12-23
123,0.6648,0.30,1.46亿,0.000,513380,0.00,外盘ETF,0.665,恒生科技ETF龙头,1,False,0.002,177.16亿,0.14|2025-12-24,T+0,117.62亿|2025-12-23
124,0.5184,-0.19,10.66亿,-0.002,513330,0.00,外盘ETF,0.516,恒生互联网ETF,1,False,-0.001,668.33亿,-0.12|2025-12-24,T+0,346.87亿|2025-12-23
125,2.2443,-0.13,2.07亿,0.127,513300,75.00万,外盘ETF,2.363,纳斯达克ETF,1,False,-0.003,51.04亿,0.36|2025-12-23,T+0,114.56亿|2025-12-23
126,1.4032,0.14,2.31亿,-0.004,513260,0.00,外盘ETF,1.399,恒生科技ETF基金,1,False,0.002,51.15亿,0.14|2025-12-24,T+0,71.68亿|2025-12-23
127,0.7352,0.14,17.75亿,-0.002,513180,0.00,外盘ETF,0.733,恒生科技指数ETF,1,False,0.001,664.96亿,0.14|2025-12-24,T+0,488.21亿|2025-12-23
128,1.2006,0.17,2.34亿,-0.007,513160,200.00万,外盘ETF,1.194,港股科技30ETF,1,False,0.002,48.78亿,0.28|2025-12-24,T+0,58.41亿|2025-12-23
129,0.7198,0.00,20.23亿,-0.002,513130,-1.50亿,外盘ETF,0.718,恒生科技ETF,1,False,0.000,594.47亿,-0.85|2025-12-23,T+0,427.90亿|2025-12-23
130,1.2488,-0.48,21.57亿,-0.004,513120,-600.00万,外盘ETF,1.245,港股创新药ETF,1,False,-0.006,193.69亿,-0.75|2025-12-24,T+0,243.72亿|2025-12-23
131,1.8032,-0.10,3.45亿,0.137,513100,0.00,外盘ETF,1.933,纳指ETF,1,False,-0.002,94.66亿,0.43|2025-12-23,T+0,169.96亿|2025-12-22
132,2.0968,-0.24,71.09亿,-0.009,513090,-2650.00万,外盘ETF,2.081,香港证券ETF,1,False,-0.005,150.30亿,-0.30|2025-12-23,T+0,315.16亿|2025-12-23
133,0.6096,-0.65,4.74亿,-0.003,513060,-1000.00万,外盘ETF,0.607,恒生医疗ETF,1,False,-0.004,107.80亿,-0.60|2025-12-24,T+0,66.12亿|2025-12-23
134,1.4924,-0.20,8.98亿,-0.021,513050,0.00,外盘ETF,1.483,中概互联网ETF,1,False,-0.003,270.31亿,-0.75|2025-12-23,T+0,403.42亿|2025-12-23
135,1.4029,0.14,3.86亿,0.003,513040,700.00万,外盘ETF,1.406,港股通互联网ETF,1,False,0.002,56.21亿,-0.34|2025-12-24,T+0,79.12亿|2025-12-23
136,0.7520,-0.13,3.71亿,-0.003,513010,600.00万,外盘ETF,0.749,恒生科技ETF易方达,1,False,-0.001,351.19亿,0.15|2025-12-24,T+0,263.71亿|2025-12-23
137,1.1517,0.09,9624.88万,0.000,510900,0.00,外盘ETF,1.152,恒生中国企业ETF,1,False,0.001,68.50亿,-0.04|2025-12-24,T+0,78.93亿|2025-12-23
138,1.3554,-0.21,4.58亿,0.083,159941,130.00万,外盘ETF,1.432,纳指ETF,0,False,-0.003,223.32亿,0.50|2025-12-23,T+0,302.68亿|2025-12-23
139,1.5849,-0.06,5.63亿,-0.013,159920,0.00,外盘ETF,1.572,恒生ETF,0,False,-0.001,90.24亿,0.11|2025-12-24,T+0,142.85亿|2025-12-23
140,0.7997,-0.88,4.17亿,-0.010,159892,0.00,外盘ETF,0.790,恒生医药ETF,0,False,-0.007,72.69亿,-0.56|2025-12-23,T+0,58.13亿|2025-12-23
141,0.8598,-0.23,8.31亿,-0.002,159792,0.00,外盘ETF,0.858,港股通互联网ETF,0,False,-0.002,937.22亿,-0.34|2025-12-24,T+0,808.54亿|2025-12-23
142,0.7209,0.00,9.45亿,-0.002,159740,0.00,外盘ETF,0.719,恒生科技ETF,0,False,0.000,255.47亿,-0.70|2025-12-23,T+0,184.17亿|2025-12-23
143,1.3047,-0.23,1.40亿,-0.007,159691,0.00,外盘ETF,1.298,港股红利ETF,0,False,-0.003,65.59亿,-0.01|2025-12-24,T+0,85.59亿|2025-12-23
144,1.9327,-0.05,3.57亿,0.099,159659,6000.00万,外盘ETF,2.032,纳斯达克100ETF,0,False,-0.001,38.49亿,0.50|2025-12-22,T+0,73.23亿|2025-12-22
145,0.6627,-0.76,3.68亿,-0.007,159636,1.46亿,外盘ETF,0.656,港股通科技30ETF,0,False,-0.005,530.87亿,0.02|2025-12-24,T+0,351.75亿|2025-12-23
146,2.0468,-0.19,7680.16万,0.108,159632,100.00万,外盘ETF,2.146,纳斯达克ETF,0,False,-0.004,48.54亿,0.42|2025-12-23,T+0,99.35亿|2025-12-23
147,1.6200,-0.37,11.18亿,0.004,159570,0.00,外盘ETF,1.624,港股通创新药ETF,0,False,-0.006,138.34亿,-0.75|2025-12-24,T+0,225.81亿|2025-12-23
148,0.7847,-0.89,3.97亿,-0.002,159567,0.00,外盘ETF,0.783,港股创新药ETF,0,False,-0.007,104.67亿,-0.75|2025-12-24,T+0,82.75亿|2025-12-23
149,1.4504,-0.41,1.22亿,-0.004,159545,1860.00万,外盘ETF,1.446,恒生红利低波ETF,0,False,-0.006,51.51亿,-0.14|2025-12-24,T+0,74.82亿|2025-12-23
