CIRCULATION_MARKET_VALUE<140>,SERIAL,CHG,PEAK_PRICE<140>,PETTMDEDUCTED{2026-02-25},TRADING_VOLUMES,VOLUME,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,BOTTOM_PRICE<140>,QRR,PE_DYNAMIC,PB,NEWEST_PRICE,SECURITY_SHORT_NAME,IF_DELISTING,TURNOVER_RATE,MARKET_NUM,IN_OPTIONAL,PCHG,IFSTSTOCK{2026-02-25},TOAL_MARKET_VALUE<140>
894.88亿,27,6.71,100.64,29.83|2026-02-25,10.66亿,1104.08万,SH,605117,上交所主板,91.29,1.65,28.60,9.34,98.46,德业股份,否,1.21,1,False,6.19,否,894.88亿
1526.42亿,28,1.25,31.88,29.77|2026-02-25,28.36亿,9047.20万,SH,600489,上交所主板,30.71,1.07,31.12,5.23,31.49,中金黄金,否,1.87,1,False,0.39,否,1526.42亿
1302.08亿,29,-0.33,21.22,29.14|2026-02-25,3.20亿,1516.48万,SH,601633,上交所主板,20.92,1.47,18.11,2.04,20.97,长城汽车,否,0.24,1,False,-0.07,否,1794.59亿
1647.78亿,30,1.02,110.19,28.90|2026-02-25,13.55亿,1241.19万,SH,601127,上交所主板,107.90,0.93,26.84,6.97,109.14,赛力斯,否,0.82,1,False,1.10,否,1901.20亿
3749.49亿,31,1.88,51.93,28.65|2026-02-25,63.92亿,1.25亿,SZ,002475,深交所主板,50.47,1.42,24.47,4.78,51.58,立讯精密,否,1.72,0,False,0.95,否,3758.11亿
1107.17亿,32,0.86,41.62,28.26|2026-02-25,12.38亿,3031.82万,SH,600160,上交所主板,39.88,1.46,25.56,5.55,41.01,巨化股份,否,1.12,1,False,0.35,否,1107.17亿
2032.16亿,33,0.13,24.29,28.22|2026-02-25,15.08亿,6263.06万,SH,600031,上交所主板,23.88,0.99,23.18,3.00,23.98,三一重工,否,0.74,1,False,0.03,否,2204.96亿
2160.60亿,34,0.45,27.40,28.17|2026-02-25,27.74亿,1.03亿,SH,600406,上交所主板,26.67,1.26,33.47,4.40,26.98,国电南瑞,否,1.29,1,False,0.12,否,2166.97亿
1141.58亿,35,1.12,9.11,27.32|2026-02-25,6.72亿,7448.11万,SZ,000617,深交所主板,8.92,1.68,21.42,1.10,9.03,中油资本,否,0.59,0,False,0.10,否,1141.58亿
813.79亿,36,4.27,34.82,26.41|2026-02-25,20.98亿,6154.65万,SH,601168,上交所主板,32.67,1.51,20.72,4.63,34.15,西部矿业,否,2.58,1,False,1.40,否,813.79亿
4094.57亿,37,2.58,23.86,26.26|2026-02-25,69.19亿,2.95亿,SH,603993,上交所主板,22.83,1.30,26.35,6.46,23.45,洛阳钼业,否,1.69,1,False,0.59,否,5016.97亿
1190.99亿,38,9.99,14.75,25.74|2026-02-25,30.87亿,2.11亿,SH,601872,上交所主板,13.80,1.71,27.07,2.92,14.75,招商轮船,否,2.61,1,False,1.34,否,1190.99亿
8164.13亿,39,0.79,40.26,25.05|2026-02-25,115.05亿,2.90亿,SH,601899,上交所主板,38.86,1.17,20.87,6.28,39.63,紫金矿业,否,1.41,1,False,0.31,否,1.05万亿
1174.95亿,40,0.49,4.12,24.92|2026-02-25,5.84亿,1.42亿,SH,600905,上交所主板,4.09,1.68,20.43,1.32,4.11,三峡能源,否,0.50,1,False,0.02,否,1174.95亿
2808.35亿,41,2.82,92.24,24.35|2026-02-25,57.25亿,6311.95万,SH,600309,上交所主板,87.80,1.82,23.00,2.67,89.71,万华化学,否,2.02,1,False,2.46,否,2808.35亿
3189.08亿,42,0.64,92.79,24.32|2026-02-25,29.86亿,3247.80万,SZ,002594,深交所主板,90.89,1.23,26.80,3.79,91.45,比亚迪,否,0.93,0,False,0.58,否,8337.68亿
2469.57亿,43,-0.32,100.55,23.22|2026-02-25,27.56亿,2772.30万,SH,603259,上交所主板,98.22,0.73,18.50,4.20,99.85,药明康德,否,1.12,1,False,-0.32,否,2979.28亿
1196.17亿,44,0.93,59.40,23.07|2026-02-25,39.58亿,6821.53万,SH,600362,上交所主板,56.50,1.77,24.85,2.47,57.64,江西铜业,否,3.29,1,False,0.53,否,1995.92亿
1428.03亿,45,-1.99,30.19,23.03|2026-02-25,60.83亿,2.09亿,SZ,000338,深交所主板,28.28,1.61,20.99,2.64,28.52,潍柴动力,否,4.18,0,False,-0.58,否,2485.11亿
1603.19亿,46,-0.82,8.65,22.79|2026-02-25,18.94亿,2.22亿,SH,601985,上交所主板,8.46,4.19,16.37,1.52,8.49,中国核电,否,1.17,1,False,-0.07,否,1746.22亿
6177.86亿,47,-0.91,6.70,22.76|2026-02-25,15.67亿,2.38亿,SH,600028,上交所主板,6.50,1.21,19.72,0.95,6.52,中国石化,否,0.25,1,False,-0.06,否,7884.34亿
1087.54亿,48,3.23,31.70,21.95|2026-02-25,18.78亿,6016.80万,SZ,000807,深交所主板,30.41,1.35,18.55,3.36,31.36,云铝股份,否,1.73,0,False,0.98,否,1087.55亿
1655.30亿,49,-0.27,26.65,21.87|2026-02-25,12.81亿,4848.89万,SH,600887,上交所主板,26.22,1.19,11.97,3.12,26.30,伊利股份,否,0.77,1,False,-0.07,否,1663.57亿
1538.00亿,50,0.00,3.94,21.58|2026-02-25,5.71亿,1.46亿,SZ,003816,深交所主板,3.90,1.29,17.27,1.60,3.91,中国广核,否,0.37,0,False,0.00,否,1974.50亿
1135.16亿,51,-0.47,12.90,21.53|2026-02-25,13.78亿,1.09亿,SZ,000425,深交所主板,12.55,1.08,18.57,2.47,12.60,徐工机械,否,1.20,0,False,-0.06,否,1480.33亿
2888.53亿,52,-1.27,32.51,21.37|2026-02-25,17.21亿,5352.59万,SZ,002415,深交所主板,31.85,1.33,20.63,3.51,31.93,海康威视,否,0.59,0,False,-0.41,否,2926.34亿
1002.34亿,53,-0.12,56.85,20.98|2026-02-25,3.35亿,592.33万,SZ,000538,深交所主板,56.39,0.97,15.84,2.54,56.54,云南白药,否,0.33,0,False,-0.07,否,1008.82亿
1.87万亿,54,1.69,1509.66,20.72|2026-02-25,54.90亿,368.81万,SH,600519,上交所主板,1467.88,0.92,21.68,8.23,1491.66,贵州茅台,否,0.29,1,False,24.86,否,1.87万亿
1794.28亿,55,-0.13,37.92,20.64|2026-02-25,12.16亿,3224.64万,SZ,002352,深交所主板,37.56,1.56,17.10,1.93,37.60,顺丰控股,否,0.68,0,False,-0.05,否,1894.83亿
1501.42亿,56,0.62,4.93,20.49|2026-02-25,10.43亿,2.13亿,SH,600050,上交所主板,4.85,1.55,13.04,0.91,4.88,中国联通,否,0.69,1,False,0.03,否,1525.70亿
1042.73亿,57,-0.82,7.29,20.32|2026-02-25,6.20亿,8566.00万,SZ,002027,深交所主板,7.20,0.60,18.44,6.33,7.22,分众传媒,否,0.59,0,False,-0.06,否,1042.73亿
823.08亿,58,-0.07,15.16,20.11|2026-02-25,6.86亿,4557.93万,SH,600415,上交所主板,14.96,0.77,17.86,3.71,15.01,小商品城,否,0.83,1,False,-0.01,否,823.08亿
1648.80亿,59,-0.11,9.24,19.76|2026-02-25,1.79亿,1951.02万,SH,600025,上交所主板,9.15,1.23,16.98,2.48,9.16,华能水电,否,0.11,1,False,-0.01,否,1706.61亿
6354.40亿,60,-0.31,26.20,19.18|2026-02-25,24.92亿,9562.10万,SH,600900,上交所主板,25.95,1.46,18.60,2.87,25.97,长江电力,否,0.39,1,False,-0.08,否,6354.40亿
803.47亿,61,0.49,4.21,19.06|2026-02-25,2.90亿,6993.32万,SH,601018,上交所主板,4.11,1.20,15.55,1.00,4.13,宁波港,否,0.36,1,False,0.02,否,803.47亿
1554.41亿,62,0.42,24.09,18.52|2026-02-25,3.10亿,1292.43万,SH,601066,上交所主板,23.82,1.36,19.64,2.30,23.93,中信建投,否,0.20,1,False,0.10,否,1856.18亿
1018.91亿,63,-2.77,17.83,18.45|2026-02-25,13.76亿,7941.81万,SH,600188,上交所主板,17.09,0.85,18.19,3.31,17.20,兖矿能源,否,1.34,1,False,-0.49,否,1726.45亿
2402.25亿,64,0.00,4.95,18.40|2026-02-25,8.02亿,1.63亿,SH,601816,上交所主板,4.89,1.25,17.49,1.18,4.91,京沪高铁,否,0.33,1,False,0.00,否,2402.25亿
907.28亿,65,-0.72,26.60,18.33|2026-02-25,2.22亿,843.00万,SZ,000895,深交所主板,26.18,1.25,17.19,4.49,26.19,双汇发展,否,0.24,0,False,-0.19,否,907.39亿
1238.25亿,66,0.54,62.34,18.30|2026-02-25,9.14亿,1478.01万,SH,600660,上交所主板,61.19,0.76,17.13,4.55,61.82,福耀玻璃,否,0.74,1,False,0.33,否,1613.34亿
1022.07亿,67,0.89,35.09,18.14|2026-02-25,8.19亿,2341.98万,SH,601995,上交所主板,34.69,1.35,19.27,1.74,34.96,中金公司,否,0.80,1,False,0.31,否,1687.61亿
903.75亿,68,2.20,54.70,17.40|2026-02-25,3.43亿,633.16万,SZ,002311,深交所主板,52.99,1.08,16.37,3.58,54.36,海大集团,否,0.38,0,False,1.17,否,904.41亿
2614.35亿,69,-0.26,19.64,17.33|2026-02-25,18.11亿,9296.02万,SH,601211,上交所主板,19.33,1.49,11.60,1.09,19.37,国泰海通,否,0.69,1,False,-0.05,否,3414.72亿
4448.18亿,70,0.00,5.77,17.05|2026-02-25,7.63亿,1.33亿,SH,601728,上交所主板,5.71,1.17,12.78,1.14,5.73,中国电信,否,0.17,1,False,0.00,否,5243.36亿
1055.12亿,71,5.86,26.93,16.60|2026-02-25,27.31亿,1.03亿,SH,600585,上交所主板,25.36,3.06,16.63,0.73,26.38,海螺水泥,否,2.57,1,False,1.46,否,1397.96亿
1782.36亿,72,4.40,13.79,16.60|2026-02-25,43.70亿,3.24亿,SH,601600,上交所主板,13.01,1.53,16.01,3.16,13.53,中国铝业,否,2.46,1,False,0.57,否,2321.07亿
807.48亿,73,1.22,2.52,16.46|2026-02-25,17.75亿,7.11亿,SH,601868,上交所主板,2.45,2.02,24.67,0.95,2.49,中国能建,否,2.19,1,False,0.03,否,1038.11亿
1529.10亿,74,0.14,7.35,16.29|2026-02-25,39.22亿,5.51亿,SH,600019,上交所主板,6.98,4.63,14.41,0.75,7.02,宝钢股份,否,2.53,1,False,0.01,否,1529.10亿
1999.77亿,75,0.21,165.50,16.25|2026-02-25,6.99亿,426.33万,SH,600809,上交所主板,163.36,0.71,13.15,5.16,163.92,山西汾酒,否,0.35,1,False,0.34,否,1999.77亿
6955.92亿,76,-0.80,42.80,15.87|2026-02-25,9.70亿,2288.11万,SH,601088,上交所主板,42.05,0.95,16.09,2.11,42.18,中国神华,否,0.14,1,False,-0.34,否,8380.54亿
1721.14亿,77,-1.18,24.16,15.87|2026-02-25,17.54亿,7380.52万,SH,600989,上交所主板,23.44,1.42,14.42,3.75,23.47,宝丰能源,否,1.01,1,False,-0.28,否,1721.14亿
850.68亿,78,-0.46,94.84,15.78|2026-02-25,8.57亿,908.23万,SH,600941,上交所主板,93.97,0.96,13.26,1.49,94.23,中国移动,否,1.01,1,False,-0.44,否,2.04万亿
966.81亿,79,-0.23,13.16,15.64|2026-02-25,4.66亿,3575.94万,SH,600886,上交所主板,12.87,2.35,11.95,1.57,12.97,国投电力,否,0.48,1,False,-0.03,否,1038.18亿
809.60亿,80,3.52,7.12,15.42|2026-02-25,20.11亿,2.88亿,SH,600219,上交所主板,6.81,1.36,16.10,1.65,7.05,南山铝业,否,2.50,1,False,0.24,否,809.60亿
1025.49亿,81,0.79,5.11,15.42|2026-02-25,6.98亿,1.37亿,SH,601006,上交所主板,5.05,1.49,12.36,0.62,5.09,大秦铁路,否,0.68,1,False,0.04,否,1025.49亿
829.25亿,82,3.27,16.62,15.01|2026-02-25,2.90亿,1765.97万,SZ,000708,深交所主板,15.88,1.50,14.36,2.00,16.43,中信特钢,否,0.35,0,False,0.52,否,829.25亿
1088.06亿,83,-2.23,37.30,14.60|2026-02-25,30.65亿,8354.55万,SH,600938,上交所主板,35.85,1.71,12.72,2.20,36.39,中国海油,否,2.79,1,False,-0.83,否,1.73万亿
4082.12亿,84,0.01,106.11,14.37|2026-02-25,17.03亿,1615.29万,SZ,000858,深交所主板,104.87,0.87,14.23,2.86,105.17,五 粮 液,否,0.42,0,False,0.01,否,4082.29亿
2256.03亿,85,-0.89,23.76,14.31|2026-02-25,7.67亿,3279.48万,SH,601225,上交所主板,23.20,0.84,13.31,2.39,23.27,陕西煤业,否,0.34,1,False,-0.21,否,2256.03亿
5458.38亿,86,0.23,80.77,14.25|2026-02-25,22.80亿,2855.24万,SZ,000333,深交所主板,79.29,1.19,11.99,2.75,79.70,美的集团,否,0.42,0,False,0.18,否,6057.11亿
1556.98亿,87,-1.08,6.57,13.87|2026-02-25,20.70亿,3.21亿,SH,601766,上交所主板,6.38,2.95,13.82,1.08,6.40,中国中车,否,1.32,1,False,-0.07,否,1836.73亿
1135.79亿,88,0.60,5.09,13.60|2026-02-25,5.52亿,1.09亿,SZ,000166,深交所主板,5.01,1.64,11.81,1.14,5.04,申万宏源,否,0.48,0,False,0.03,否,1262.01亿
3377.78亿,89,0.40,27.89,13.57|2026-02-25,28.24亿,1.02亿,SH,600030,上交所主板,27.61,1.13,13.68,1.29,27.74,中信证券,否,0.83,1,False,0.11,否,4111.22亿
1661.34亿,90,0.37,113.77,13.22|2026-02-25,9.90亿,876.43万,SZ,000568,深交所主板,112.60,0.83,11.58,3.35,112.92,泸州老窖,否,0.60,0,False,0.42,否,1662.12亿
848.98亿,91,0.42,4.82,13.19|2026-02-25,16.95亿,3.56亿,SH,600795,上交所主板,4.69,2.31,9.40,1.39,4.76,国电电力,否,2.00,1,False,0.02,否,848.98亿
1588.49亿,92,-1.00,22.22,12.78|2026-02-25,21.78亿,9974.32万,SH,601688,上交所主板,21.56,2.31,11.56,1.15,21.74,华泰证券,否,1.37,1,False,-0.22,否,1962.44亿
912.58亿,93,1.55,30.78,12.69|2026-02-25,18.26亿,6040.02万,SZ,002001,深交所主板,29.37,1.49,13.02,2.87,30.05,新 和 成,否,1.99,0,False,0.46,否,923.56亿
1234.54亿,94,-0.38,21.23,12.45|2026-02-25,11.43亿,5434.90万,SZ,000776,深交所主板,20.88,1.70,11.22,1.29,20.91,广发证券,否,0.92,0,False,-0.08,否,1636.18亿
844.34亿,95,0.31,9.90,12.30|2026-02-25,2.69亿,2752.06万,SH,600039,上交所主板,9.65,2.00,11.95,1.70,9.71,四川路桥,否,0.32,1,False,0.03,否,844.34亿
1632.67亿,96,0.35,26.49,12.24|2026-02-25,16.80亿,6409.70万,SH,600690,上交所主板,25.91,2.36,10.57,2.08,26.11,海尔智家,否,1.03,1,False,0.09,否,2448.50亿
1.78万亿,97,-0.90,11.29,12.21|2026-02-25,27.75亿,2.50亿,SH,601857,上交所主板,10.93,1.29,11.95,1.29,10.99,中国石油,否,0.15,1,False,-0.10,否,2.01万亿
1242.44亿,98,-0.30,17.06,11.89|2026-02-25,13.91亿,8247.32万,SH,600999,上交所主板,16.70,2.31,11.84,1.06,16.74,招商证券,否,1.11,1,False,-0.05,否,1455.80亿
1353.58亿,99,-1.33,15.15,11.49|2026-02-25,4.40亿,2960.42万,SH,601898,上交所主板,14.65,0.62,11.78,1.25,14.79,中煤能源,否,0.32,1,False,-0.20,否,1960.96亿
1064.78亿,100,-0.88,15.04,11.46|2026-02-25,10.24亿,6897.42万,SH,601881,上交所主板,14.66,2.58,10.99,1.38,14.70,中国银河,否,0.95,1,False,-0.13,否,1607.36亿
1705.96亿,101,0.52,45.09,11.17|2026-02-25,12.71亿,2835.92万,SZ,002714,深交所主板,44.41,0.91,13.04,3.39,44.79,牧原股份,否,0.74,0,False,0.23,否,2569.48亿
1191.94亿,102,0.98,12.49,10.19|2026-02-25,3.99亿,3211.88万,SZ,002736,深交所主板,12.29,1.14,10.42,1.32,12.40,国信证券,否,0.33,0,False,0.12,否,1269.98亿
1176.28亿,103,-0.39,5.15,9.66|2026-02-25,4.84亿,9498.90万,SH,600018,上交所主板,5.05,2.09,8.79,0.84,5.06,上港集团,否,0.41,1,False,-0.02,否,1177.97亿
2883.13亿,104,-0.94,42.80,7.99|2026-02-25,14.75亿,3479.23万,SH,601601,上交所主板,42.01,1.37,6.65,1.43,42.12,中国太保,否,0.51,1,False,-0.40,否,4052.09亿
6934.37亿,105,0.85,65.74,7.99|2026-02-25,44.52亿,6835.56万,SH,601318,上交所主板,64.70,0.99,6.65,1.19,65.05,中国平安,否,0.64,1,False,0.55,否,1.18万亿
2.08万亿,106,0.46,6.53,7.90|2026-02-25,15.77亿,2.42亿,SH,601288,上交所主板,6.47,0.72,7.74,0.84,6.51,农业银行,否,0.08,1,False,0.03,否,2.28万亿
9558.00亿,107,-1.10,46.69,7.61|2026-02-25,11.56亿,2504.13万,SH,601628,上交所主板,45.73,1.95,5.80,2.07,45.90,中国人寿,否,0.12,1,False,-0.51,否,1.30万亿
1267.64亿,108,2.31,6.47,7.45|2026-02-25,78.68亿,12.58亿,SH,601390,上交所主板,5.99,2.97,6.55,0.48,6.19,中国中铁,否,6.14,1,False,0.14,否,1528.08亿
954.05亿,109,-0.86,8.31,7.33|2026-02-25,6.93亿,8476.00万,SH,601800,上交所主板,8.07,4.22,7.24,0.45,8.10,中国交建,否,0.72,1,False,-0.07,否,1318.25亿
2122.78亿,110,0.16,38.78,7.30|2026-02-25,13.07亿,3384.65万,SZ,000651,深交所主板,38.42,1.49,7.53,1.55,38.49,格力电器,否,0.61,0,False,0.06,否,2155.98亿
3116.70亿,111,0.11,8.86,7.26|2026-02-25,4.42亿,5024.93万,SH,601319,上交所主板,8.75,0.87,6.22,1.25,8.78,中国人保,否,0.14,1,False,0.01,否,3882.87亿
1.11万亿,112,0.00,5.31,7.13|2026-02-25,9.94亿,1.88亿,SH,601988,上交所主板,5.27,0.95,7.20,0.65,5.29,中国银行,否,0.09,1,False,0.00,否,1.70万亿
2043.33亿,113,-0.74,31.34,6.95|2026-02-25,5.45亿,1757.48万,SZ,002142,深交所主板,30.77,0.75,6.97,0.83,30.96,宁波银行,否,0.27,0,False,-0.23,否,2044.47亿
3362.83亿,114,-0.79,5.06,6.94|2026-02-25,11.00亿,2.19亿,SH,601658,上交所主板,5.01,1.86,5.89,0.60,5.01,邮储银行,否,0.33,1,False,-0.04,否,6016.76亿
1.90万亿,115,-0.14,7.07,6.86|2026-02-25,15.47亿,2.19亿,SH,601398,上交所主板,7.03,0.84,6.98,0.67,7.05,工商银行,否,0.08,1,False,-0.01,否,2.51万亿
829.85亿,116,-0.35,8.71,6.72|2026-02-25,8.30亿,9579.03万,SH,601939,上交所主板,8.63,1.15,6.59,0.67,8.65,建设银行,否,1.00,1,False,-0.03,否,2.26万亿
7999.90亿,117,-0.41,39.15,6.52|2026-02-25,28.17亿,7239.71万,SH,600036,上交所主板,38.72,1.11,6.51,0.77,38.78,招商银行,否,0.35,1,False,-0.16,否,9780.26亿
3260.64亿,118,-1.11,9.94,6.50|2026-02-25,8.62亿,8742.34万,SH,600000,上交所主板,9.79,1.41,6.52,0.40,9.79,浦发银行,否,0.26,1,False,-0.11,否,3260.64亿
1605.37亿,119,1.02,77.82,6.43|2026-02-25,13.71亿,1785.58万,SH,601336,上交所主板,75.71,1.33,5.48,2.44,76.98,新华保险,否,0.86,1,False,0.78,否,2401.43亿
1369.88亿,120,-1.25,11.25,6.32|2026-02-25,7.17亿,6464.99万,SH,601009,上交所主板,10.98,1.28,6.28,0.66,11.08,南京银行,否,0.52,1,False,-0.14,否,1369.88亿
1173.61亿,121,-0.61,16.39,6.23|2026-02-25,5.28亿,3250.30万,SH,600926,上交所主板,16.08,1.09,6.17,0.72,16.19,杭州银行,否,0.45,1,False,-0.10,否,1173.61亿
1726.00亿,122,-0.75,6.70,6.21|2026-02-25,9.34亿,1.40亿,SH,601328,上交所主板,6.62,1.04,6.27,0.52,6.62,交通银行,否,0.54,1,False,-0.05,否,5849.68亿
1858.31亿,123,-0.20,15.20,5.98|2026-02-25,28.72亿,1.92亿,SH,601919,上交所主板,14.75,2.66,6.28,0.98,14.80,中远海控,否,1.53,1,False,-0.03,否,2266.27亿
2955.32亿,124,-1.23,7.37,5.78|2026-02-25,3.51亿,4809.90万,SH,601998,上交所主板,7.24,1.23,5.71,0.49,7.25,中信银行,否,0.12,1,False,-0.09,否,4034.27亿
1385.38亿,125,-1.42,9.91,5.70|2026-02-25,4.76亿,4853.96万,SH,601229,上交所主板,9.70,1.14,5.75,0.58,9.75,上海银行,否,0.34,1,False,-0.14,否,1385.38亿
1379.48亿,126,-0.26,3.94,5.56|2026-02-25,10.92亿,2.79亿,SH,600016,上交所主板,3.88,0.91,4.48,0.30,3.89,民生银行,否,0.79,1,False,-0.01,否,1703.14亿
1882.85亿,127,-0.58,10.37,5.54|2026-02-25,8.80亿,8537.93万,SH,600919,上交所主板,10.23,1.19,4.62,0.74,10.26,江苏银行,否,0.47,1,False,-0.06,否,1882.85亿
2078.42亿,128,-0.40,5.16,5.23|2026-02-25,32.97亿,6.49亿,SH,601668,上交所主板,5.01,3.63,4.08,0.43,5.03,中国建筑,否,1.57,1,False,-0.02,否,2078.42亿
3872.80亿,129,-0.27,18.49,5.03|2026-02-25,15.81亿,8608.62万,SH,601166,上交所主板,18.27,1.31,5.00,0.44,18.30,兴业银行,否,0.41,1,False,-0.05,否,3872.80亿
2107.45亿,130,-0.46,10.95,4.86|2026-02-25,11.57亿,1.06亿,SZ,000001,深交所主板,10.78,1.85,4.12,0.47,10.86,平安银行,否,0.55,0,False,-0.05,否,2107.48亿
838.59亿,131,-0.68,7.51,4.85|2026-02-25,22.01亿,2.98亿,SH,601186,上交所主板,7.27,4.90,5.01,0.36,7.29,中国铁建,否,2.59,1,False,-0.05,否,989.95亿
1503.58亿,132,-1.22,3.31,4.69|2026-02-25,17.91亿,5.49亿,SH,601818,上交所主板,3.23,2.57,3.88,0.39,3.24,光大银行,否,1.18,1,False,-0.04,否,1914.37亿
