SERIAL,PER_NAV,CHG,STARTDATE,TRADING_VOLUMES,PREMIUM,FOUND_DATE,SECURITY_CODE,QJFE_DAY{2025-10-24},NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
11,1.4870,1.48,2020-09-22,18.75亿,0.022,2020-09-28,588080,-2.22亿,1.509,科创板50ETF,1,False,0.022,504.17亿,4.35|2025-10-24,T+1,749.70亿|2025-10-24
12,3.0022,0.73,2016-08-24,15.38亿,0.028,2016-09-29,512100,5200.00万,3.030,中证1000ETF,1,False,0.022,247.79亿,1.54|2025-10-24,T+1,743.92亿|2025-10-24
13,1.5353,1.50,2020-09-22,63.51亿,0.023,2020-09-28,588000,-6.84亿,1.558,科创50ETF,1,False,0.023,483.24亿,4.33|2025-10-24,T+1,741.91亿|2025-10-24
14,-,-0.01,2012-12-19,197.68亿,-0.004,2012-12-27,511990,93.48万,99.996,华宝添益ETF,1,False,-0.009,7.33亿,0.01|2025-10-26,T+0,732.95亿|2025-10-24
15,112.5158,0.00,2020-04-30,364.98亿,0.002,2020-08-03,511360,1998.00万,112.518,短融ETF,1,False,-0.002,5.73亿,0.00|2025-10-24,T+0,644.73亿|2025-10-24
16,13.3956,0.70,2020-02-10,115.37亿,0.080,2020-03-06,511380,1040.00万,13.476,可转债ETF,1,False,0.094,44.88亿,0.64|2025-10-24,T+0,601.26亿|2025-10-24
17,1.2570,1.19,2016-06-20,48.72亿,0.015,2016-07-26,512880,-6600.00万,1.272,证券ETF,1,False,0.015,474.10亿,0.91|2025-10-24,T+1,595.95亿|2025-10-24
18,0.8166,2.08,2021-05-12,49.27亿,0.018,2021-05-18,513180,2.04亿,0.835,恒生科技指数ETF,1,False,0.017,563.02亿,1.83|2025-10-24,T+0,459.76亿|2025-10-24
19,3.0556,0.75,2021-03-04,3.85亿,0.026,2021-03-18,159845,3400.00万,3.082,中证1000ETF,0,False,0.023,144.76亿,1.54|2025-10-24,T+1,442.34亿|2025-10-24
20,114.6075,0.05,2022-08-03,40.89亿,0.061,2022-08-19,511520,-2.00万,114.669,政金债券ETF,1,False,0.056,3.78亿,-0.03|2025-10-24,T+0,433.14亿|2025-10-24
21,2.5027,1.96,2022-09-23,52.18亿,0.046,2022-09-30,588200,-1.56亿,2.549,科创芯片ETF,1,False,0.049,166.78亿,5.58|2025-10-24,T+1,417.40亿|2025-10-24
22,0.8018,1.99,2021-05-12,58.08亿,0.017,2021-05-24,513130,1600.00万,0.819,恒生科技ETF,1,False,0.016,513.18亿,1.89|2025-10-24,T+0,411.47亿|2025-10-24
23,1.6357,2.29,2016-12-12,27.26亿,0.058,2017-01-04,513050,0.00,1.694,中概互联网ETF,1,False,0.038,241.81亿,1.39|2025-10-23,T+0,395.54亿|2025-10-23
24,8.9329,-0.40,2014-08-04,16.08亿,-0.039,2014-08-13,159937,-2070.00万,8.894,黄金ETF基金,0,False,-0.036,43.93亿,-0.60|2025-10-24,T+0,392.40亿|2025-10-24
25,0.6008,1.33,2016-08-01,24.17亿,0.007,2016-08-30,512000,-2.10亿,0.608,券商ETF,1,False,0.008,647.09亿,0.91|2025-10-24,T+1,388.77亿|2025-10-24
26,1.4797,2.16,2022-06-17,14.26亿,0.036,2022-06-30,159636,7600.00万,1.516,港股通科技30ETF,0,False,0.032,261.92亿,1.44|2025-10-24,T+0,387.57亿|2025-10-24
27,0.5736,2.62,2021-01-18,43.74亿,0.013,2021-01-26,513330,1000.00万,0.587,恒生互联网ETF,1,False,0.015,606.93亿,1.68|2025-10-24,T+0,348.14亿|2025-10-24
28,2.3115,2.45,2020-02-24,284.77亿,0.034,2020-03-13,513090,0.00,2.346,香港证券ETF,1,False,0.056,148.74亿,2.61|2025-10-24,T+0,343.81亿|2025-10-24
29,3.0508,0.92,2022-07-22,2.38亿,0.031,2022-07-28,560010,0.00,3.082,中证1000ETF指数,1,False,0.028,112.00亿,1.54|2025-10-24,T+1,341.68亿|2025-10-24
30,9.3493,-0.46,2013-10-28,13.26亿,-0.041,2013-11-29,159934,-2310.00万,9.308,黄金ETF,0,False,-0.043,35.78亿,-0.60|2025-10-24,T+0,334.53亿|2025-10-24
31,118.4601,0.22,2023-02-17,99.93亿,0.335,2023-05-19,511090,118.00万,118.795,30年国债ETF,1,False,0.259,2.62亿,-0.29|2025-10-24,T+0,310.21亿|2025-10-24
32,1.8458,2.77,2019-12-24,16.73亿,0.048,2020-01-20,159995,-1.54亿,1.894,芯片ETF,0,False,0.051,161.33亿,5.02|2025-10-24,T+1,297.79亿|2025-10-24
33,1.3363,1.96,2015-05-20,20.01亿,0.122,2015-06-10,159941,650.00万,1.458,纳指ETF,0,False,0.028,221.00亿,0.81|2025-10-23,T+0,295.24亿|2025-10-23
34,8.8411,-0.44,2013-06-24,3.27亿,-0.038,2013-07-18,518800,-6750.00万,8.803,黄金基金ETF,1,False,-0.039,31.79亿,-0.60|2025-10-24,T+0,281.02亿|2025-10-24
35,1.5112,2.05,2016-06-06,22.92亿,0.030,2016-06-30,159949,-1.60亿,1.541,创业板50ETF,0,False,0.031,174.08亿,4.06|2025-10-24,T+1,263.07亿|2025-10-24
36,0.3730,0.54,2019-04-22,6.22亿,0.001,2019-05-20,512170,-1.96亿,0.374,医疗ETF,1,False,0.002,692.51亿,0.67|2025-10-24,T+1,258.31亿|2025-10-24
37,10.1689,0.00,2014-10-17,8.64亿,0.001,2014-11-13,511220,120.00万,10.170,城投债ETF,1,False,0.000,24.84亿,0.03|2025-10-24,T+0,252.61亿|2025-10-24
38,1.1976,0.08,2018-11-21,9.83亿,0.000,2018-12-19,512890,2.25亿,1.198,红利低波ETF,1,False,0.001,208.14亿,-0.55|2025-10-24,T+1,249.27亿|2025-10-24
39,0.8162,2.08,2021-05-31,9.64亿,0.019,2021-06-21,513980,100.00万,0.835,港股科技50ETF,1,False,0.017,296.86亿,1.78|2025-10-24,T+0,242.30亿|2025-10-24
40,1.5360,2.54,2020-07-20,13.77亿,0.037,2020-07-27,159819,-1.80亿,1.573,人工智能ETF,0,False,0.039,157.03亿,5.23|2025-10-24,T+1,241.20亿|2025-10-24
41,4.1401,1.38,2006-03-09,1.78亿,0.054,2006-04-13,510180,-2150.00万,4.194,上证180ETF,1,False,0.057,56.62亿,1.07|2025-10-24,T+1,234.39亿|2025-10-24
42,0.8352,2.03,2021-05-12,13.33亿,0.019,2021-05-18,513010,3400.00万,0.854,恒生科技ETF易方达,1,False,0.017,280.42亿,1.84|2025-10-24,T+0,234.21亿|2025-10-24
43,1.0240,1.17,2021-11-11,14.65亿,0.012,2021-12-17,562500,1.71亿,1.036,机器人ETF,1,False,0.012,226.54亿,1.53|2025-10-24,T+1,231.98亿|2025-10-24
44,106.3202,0.03,2018-12-10,22.96亿,0.035,2018-12-27,511030,40.00万,106.355,公司债ETF,1,False,0.032,2.18亿,0.01|2025-10-24,T+0,231.44亿|2025-10-24
45,1.3432,1.19,2022-06-13,47.95亿,0.017,2022-07-01,513120,-100.00万,1.360,港股创新药ETF,1,False,0.016,168.61亿,0.70|2025-10-24,T+0,226.48亿|2025-10-24
46,1.5288,2.42,2019-04-22,28.95亿,0.036,2019-05-08,512480,-4.90亿,1.565,半导体ETF,1,False,0.037,146.79亿,5.08|2025-10-24,T+1,224.41亿|2025-10-24
47,2.2583,2.33,2013-11-04,6.11亿,0.157,2013-12-05,513500,0.00,2.415,标普500ETF,1,False,0.055,98.11亿,0.53|2025-10-23,T+0,221.55亿|2025-10-23
48,0.8308,0.12,2017-05-25,19.13亿,-0.001,2017-07-18,512800,-4.62亿,0.830,银行ETF,1,False,0.001,252.12亿,-0.44|2025-10-24,T+1,209.46亿|2025-10-24
49,0.8262,0.36,2013-07-15,9.24亿,0.003,2013-08-23,159928,1.58亿,0.829,消费ETF,0,False,0.003,247.81亿,-0.97|2025-10-24,T+1,204.74亿|2025-10-24
50,0.5817,0.00,2019-03-11,8.69亿,0.000,2019-04-04,512690,3.56亿,0.582,酒ETF,1,False,0.000,344.98亿,-1.84|2025-10-24,T+1,200.68亿|2025-10-24
51,3.2602,0.40,2006-10-30,5.92亿,0.012,2006-11-17,510880,3000.00万,3.272,红利ETF,1,False,0.013,57.68亿,-0.59|2025-10-24,T+1,188.04亿|2025-10-24
52,1.6998,2.41,2017-06-01,11.54亿,0.041,2017-08-03,512400,6900.00万,1.741,有色金属ETF,1,False,0.041,103.64亿,1.69|2025-10-24,T+1,176.17亿|2025-10-24
53,0.8017,1.87,2021-05-11,24.58亿,0.014,2021-05-18,159740,6700.00万,0.816,恒生科技ETF,0,False,0.015,216.44亿,1.82|2025-10-24,T+0,173.52亿|2025-10-24
54,0.7000,1.29,2021-02-18,6.37亿,0.008,2021-02-23,159870,2050.00万,0.708,化工ETF,0,False,0.009,247.66亿,-0.07|2025-10-24,T+1,173.36亿|2025-10-24
55,4.0372,1.48,2015-04-08,1.50亿,0.064,2015-05-05,512500,-1120.00万,4.101,中证500ETF华夏,1,False,0.060,41.76亿,1.62|2025-10-24,T+1,168.59亿|2025-10-24
56,0.4177,1.44,2013-08-26,6.37亿,0.005,2013-09-23,512010,-5400.00万,0.423,医药ETF,1,False,0.006,403.19亿,0.53|2025-10-24,T+1,168.41亿|2025-10-24
57,1.7790,2.84,2013-04-15,13.84亿,0.177,2013-04-25,513100,0.00,1.956,纳指ETF,1,False,0.054,94.66亿,0.79|2025-10-23,T+0,168.40亿|2025-10-23
58,1.0462,0.86,2021-06-01,11.78亿,0.010,2021-06-15,159755,3.69亿,1.056,电池ETF,0,False,0.009,154.01亿,1.67|2025-10-24,T+1,161.12亿|2025-10-24
59,1.6137,0.87,2012-07-09,4.73亿,0.016,2012-08-09,159920,0.00,1.630,恒生ETF,0,False,0.014,96.08亿,0.76|2025-10-24,T+0,155.04亿|2025-10-24
60,1.2046,1.16,2016-06-20,6.84亿,0.017,2016-07-26,512660,6300.00万,1.222,军工ETF,1,False,0.014,125.38亿,2.37|2025-10-24,T+1,151.03亿|2025-10-24
61,1.9196,1.98,2017-03-22,5.87亿,0.037,2017-04-25,159952,-6970.00万,1.957,创业板ETF广发,0,False,0.038,77.29亿,3.56|2025-10-24,T+1,148.37亿|2025-10-24
62,134.6660,0.11,2017-07-17,90.47亿,0.006,2017-08-04,511260,0.00,134.672,十年国债ETF,1,False,0.150,1.09亿,-0.05|2025-10-24,T+0,146.66亿|2025-10-24
63,0.6934,1.01,2019-05-24,5.87亿,0.008,2019-07-23,512710,-2.73亿,0.701,军工龙头ETF,1,False,0.007,201.08亿,1.99|2025-10-24,T+1,139.43亿|2025-10-24
64,1.1870,0.76,2020-01-02,18.06亿,0.010,2020-01-20,515220,4.37亿,1.197,煤炭ETF,1,False,0.009,114.51亿,-1.75|2025-10-24,T+1,135.92亿|2025-10-24
65,0.9329,0.86,2020-12-01,5.27亿,0.008,2020-12-07,515790,-1.02亿,0.941,光伏ETF,1,False,0.008,144.17亿,1.89|2025-10-24,T+1,134.50亿|2025-10-24
66,0.8912,0.90,2014-06-09,7.88亿,0.007,2014-06-26,512070,8300.00万,0.898,证券保险ETF,1,False,0.008,150.72亿,0.62|2025-10-24,T+1,134.33亿|2025-10-24
67,1.4463,0.62,2019-12-23,1.75亿,0.008,2020-01-17,515450,500.00万,1.454,红利低波50ETF,1,False,0.009,92.46亿,-0.32|2025-10-24,T+1,133.72亿|2025-10-24
68,2.9393,1.53,2013-01-07,3.16亿,0.046,2013-02-06,159922,-2300.00万,2.985,中证500ETF,0,False,0.045,45.41亿,1.63|2025-10-24,T+1,133.46亿|2025-10-24
69,1.9429,2.17,2023-10-16,4.18亿,0.038,2023-10-24,517520,-7150.00万,1.981,黄金股ETF,1,False,0.042,66.59亿,0.20|2025-10-24,T+1,129.38亿|2025-10-24
70,3.0433,0.92,2022-07-22,1.65亿,0.027,2022-07-27,159629,200.00万,3.070,1000ETF,0,False,0.028,40.65亿,1.54|2025-10-24,T+1,123.72亿|2025-10-24
71,1.8686,1.43,2023-07-10,13.84亿,0.401,2023-07-19,159509,100.00万,2.270,纳指科技ETF,0,False,0.032,64.85亿,0.98|2025-10-23,T+0,121.15亿|2025-10-23
72,1.5001,1.53,2020-09-22,5.83亿,0.023,2020-09-28,588050,-1.04亿,1.523,科创ETF,1,False,0.023,80.41亿,4.35|2025-10-24,T+1,120.63亿|2025-10-24
73,0.9284,2.59,2021-06-21,4.10亿,0.024,2021-06-28,159781,1500.00万,0.952,科创创业ETF,0,False,0.024,127.64亿,5.11|2025-10-24,T+1,118.50亿|2025-10-24
74,0.9063,1.43,2020-03-02,6.64亿,0.014,2020-03-20,159992,4320.00万,0.920,创新药ETF,0,False,0.013,127.13亿,0.50|2025-10-24,T+1,115.22亿|2025-10-24
75,2.2317,2.38,2020-10-14,9.36亿,0.176,2020-10-22,513300,75.00万,2.408,纳斯达克ETF,1,False,0.056,50.74亿,0.86|2025-10-23,T+0,113.21亿|2025-10-23
76,1.4716,-1.77,2021-02-19,10.70亿,-0.026,2021-02-25,159869,700.00万,1.446,游戏ETF,0,False,-0.026,76.50亿,1.19|2025-10-24,T+1,112.58亿|2025-10-24
77,0.8843,1.24,2021-02-22,5.79亿,0.011,2021-03-04,159851,-1000.00万,0.895,金融科技ETF,0,False,0.011,127.18亿,1.24|2025-10-24,T+1,112.46亿|2025-10-24
78,0.5964,1.67,2022-01-17,10.16亿,0.013,2022-02-09,513770,2.46亿,0.609,港股互联网ETF,1,False,0.010,188.13亿,1.05|2025-10-24,T+0,112.20亿|2025-10-24
79,1.7073,2.52,2019-04-22,6.61亿,0.041,2019-05-16,512760,-1.18亿,1.748,芯片ETF,1,False,0.043,64.73亿,4.99|2025-10-24,T+1,110.52亿|2025-10-24
80,0.7391,1.89,2022-04-18,5.53亿,0.015,2022-04-27,513380,1.37亿,0.754,恒生科技ETF龙头,1,False,0.014,145.94亿,1.85|2025-10-24,T+0,107.86亿|2025-10-24
81,1.1396,1.23,2021-01-18,7.67亿,0.012,2021-01-28,159841,-1080.00万,1.152,证券ETF,0,False,0.014,92.87亿,0.91|2025-10-24,T+1,105.83亿|2025-10-24
82,1.8168,2.75,2021-03-03,4.33亿,0.051,2021-03-09,516150,-2550.00万,1.868,稀土ETF嘉实,1,False,0.050,58.16亿,2.31|2025-10-24,T+1,105.67亿|2025-10-24
83,1.4022,0.57,2019-10-30,1.50亿,0.008,2019-11-26,515180,1.21亿,1.410,红利ETF易方达,1,False,0.008,73.79亿,-0.52|2025-10-24,T+1,103.46亿|2025-10-24
84,-,0.00,2016-08-15,16.34亿,0.000,2016-09-02,511660,3900.00,100.000,货币ETF建信添益,1,False,-0.005,1.01亿,0.00|2025-10-26,T+0,100.54亿|2025-10-24
