SERIAL,PER_NAV,CHG,STARTDATE,PREMIUM,FOUND_DATE,TRADING_VOLUMES{2025-10-20},SECURITY_CODE,QJFE_DAY{2025-10-17},NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,NEW_SHARE,FUND_CHG_NEW,PCHG{2025-10-20},T0,NEW_SCALE
39,0.8019,1.65,2021-05-31,0.000,2021-06-21,11.85亿,513980,3400.00万,0.802,港股科技50ETF,1,False,296.87亿,2.58|2025-10-20,0.013,T+0,238.06亿|2025-10-20
40,4.1086,0.12,2006-03-09,0.000,2006-04-13,1.63亿,510180,1250.00万,4.109,上证180ETF,1,False,56.90亿,0.18|2025-10-20,0.005,T+1,233.74亿|2025-10-20
41,106.2415,-0.03,2018-12-10,-0.022,2018-12-27,22.87亿,511030,103.00万,106.220,公司债ETF,1,False,2.17亿,0.01|2025-10-20,-0.032,T+0,230.45亿|2025-10-20
42,1.3854,0.22,2022-06-13,0.001,2022-07-01,51.05亿,513120,350.00万,1.386,港股创新药ETF,1,False,165.32亿,1.18|2025-10-20,0.003,T+0,229.27亿|2025-10-20
43,0.8183,2.37,2021-05-12,0.003,2021-05-18,14.62亿,513010,5.21亿,0.821,恒生科技ETF易方达,1,False,278.50亿,3.06|2025-10-20,0.019,T+0,227.90亿|2025-10-20
44,1.4075,1.81,2020-07-20,0.001,2020-07-27,10.33亿,159819,-8800.00万,1.408,人工智能ETF,0,False,163.05亿,1.82|2025-10-20,0.025,T+1,225.39亿|2025-10-17
45,2.2355,2.56,2013-11-04,0.097,2013-12-05,5.79亿,513500,0.00,2.321,标普500ETF,1,False,98.11亿,0.50|2025-10-17,0.058,T+0,219.32亿|2025-10-17
46,0.9909,1.33,2021-11-11,-0.001,2021-12-17,12.82亿,562500,3.89亿,0.990,机器人ETF,1,False,219.54亿,1.42|2025-10-20,0.013,T+1,218.40亿|2025-10-20
47,1.4321,0.70,2019-04-22,0.001,2019-05-08,15.85亿,512480,1.88亿,1.433,半导体ETF,1,False,150.67亿,0.67|2025-10-20,0.010,T+1,213.28亿|2025-10-20
48,0.8367,-0.71,2013-07-15,0.000,2013-08-23,7.51亿,159928,-2200.00万,0.837,消费ETF,0,False,247.53亿,-0.83|2025-10-20,-0.006,T+1,208.84亿|2025-10-17
49,0.8187,-0.24,2017-05-25,0.000,2017-07-18,19.00亿,512800,14.40亿,0.819,银行ETF,1,False,253.29亿,-0.11|2025-10-20,-0.002,T+1,208.14亿|2025-10-20
50,0.5918,-0.67,2019-03-11,-0.001,2019-04-04,8.51亿,512690,-1.19亿,0.591,酒ETF,1,False,345.40亿,-0.47|2025-10-20,-0.004,T+1,204.68亿|2025-10-20
51,3.2558,0.84,2006-10-30,0.000,2006-11-17,8.16亿,510880,-9650.00万,3.256,红利ETF,1,False,60.18亿,0.76|2025-10-20,0.027,T+1,193.89亿|2025-10-20
52,1.6484,-1.38,2017-06-01,0.000,2017-08-03,9.86亿,512400,3400.00万,1.648,有色金属ETF,1,False,107.23亿,-1.49|2025-10-20,-0.023,T+1,173.17亿|2025-10-20
53,0.6862,0.29,2021-02-18,0.000,2021-02-23,4.32亿,159870,-11.17亿,0.686,化工ETF,0,False,248.94亿,0.28|2025-10-20,0.002,T+1,170.35亿|2025-10-17
54,0.4149,-0.24,2013-08-26,-0.001,2013-09-23,4.52亿,512010,-2.19亿,0.414,医药ETF,1,False,403.78亿,0.17|2025-10-20,-0.001,T+1,167.21亿|2025-10-20
55,1.7610,2.88,2013-04-15,0.109,2013-04-25,11.78亿,513100,0.00,1.859,纳指ETF,1,False,94.66亿,0.63|2025-10-17,0.052,T+0,166.70亿|2025-10-17
56,3.9313,0.54,2015-04-08,-0.005,2015-05-05,1.23亿,512500,160.00万,3.926,中证500ETF华夏,1,False,41.57亿,0.76|2025-10-20,0.021,T+1,163.67亿|2025-10-20
57,0.7859,1.95,2021-05-11,-0.001,2021-05-18,23.99亿,159740,6.06亿,0.785,恒生科技ETF,0,False,212.72亿,3.06|2025-10-20,0.015,T+0,162.22亿|2025-10-17
58,1.0141,1.50,2021-06-01,-0.001,2021-06-15,11.27亿,159755,-1.95亿,1.013,电池ETF,0,False,154.89亿,1.48|2025-10-20,0.015,T+1,154.78亿|2025-10-17
59,1.5968,2.11,2012-07-09,0.000,2012-08-09,6.53亿,159920,0.00,1.597,恒生ETF,0,False,96.22亿,2.48|2025-10-20,0.033,T+0,149.92亿|2025-10-17
60,1.1797,0.25,2016-06-20,0.000,2016-07-26,4.27亿,512660,3200.00万,1.180,军工ETF,1,False,125.00亿,0.34|2025-10-20,0.003,T+1,147.40亿|2025-10-20
61,134.7470,-0.18,2017-07-17,-0.068,2017-08-04,55.04亿,511260,0.00,134.679,十年国债ETF,1,False,1.09亿,-0.15|2025-10-20,-0.247,T+0,146.75亿|2025-10-20
62,1.8121,2.03,2017-03-22,0.001,2017-04-25,3.86亿,159952,2550.00万,1.813,创业板ETF广发,0,False,80.69亿,2.00|2025-10-20,0.036,T+1,143.35亿|2025-10-17
63,0.6882,0.00,2019-05-24,-0.001,2019-07-23,6.72亿,512710,3300.00万,0.687,军工龙头ETF,1,False,203.48亿,0.16|2025-10-20,0.000,T+1,141.55亿|2025-10-20
64,1.2163,4.19,2020-01-02,0.002,2020-01-20,17.72亿,515220,3.39亿,1.218,煤炭ETF,1,False,111.44亿,4.11|2025-10-20,0.049,T+1,136.57亿|2025-10-20
65,0.9130,0.11,2020-12-01,0.000,2020-12-07,6.81亿,515790,200.00万,0.913,光伏ETF,1,False,150.05亿,0.35|2025-10-20,0.001,T+1,135.34亿|2025-10-20
66,0.8761,0.57,2014-06-09,0.001,2014-06-26,3.23亿,512070,-2100.00万,0.877,证券保险ETF,1,False,153.06亿,0.33|2025-10-20,0.005,T+1,133.99亿|2025-10-20
67,1.4363,0.21,2019-12-23,0.001,2020-01-17,2.15亿,515450,2700.00万,1.437,红利低波50ETF,1,False,92.22亿,0.24|2025-10-20,0.003,T+1,133.38亿|2025-10-20
68,2.8621,0.56,2013-01-07,-0.002,2013-02-06,4.74亿,159922,1100.00万,2.860,中证500ETF,0,False,45.56亿,0.77|2025-10-20,0.016,T+1,129.39亿|2025-10-17
69,2.9686,0.61,2022-07-22,-0.002,2022-07-27,1.73亿,159629,-200.00万,2.967,1000ETF,0,False,42.11亿,0.72|2025-10-20,0.018,T+1,124.12亿|2025-10-17
70,1.8488,3.39,2023-07-10,0.327,2023-07-19,12.27亿,159509,100.00万,2.168,纳指科技ETF,0,False,64.80亿,0.43|2025-10-17,0.071,T+0,119.79亿|2025-10-17
71,1.4034,0.21,2020-09-22,0.001,2020-09-28,8.45亿,588050,3400.00万,1.404,科创ETF,1,False,85.13亿,0.35|2025-10-20,0.003,T+1,115.15亿|2025-10-20
72,0.9051,0.67,2020-03-02,0.000,2020-03-20,3.59亿,159992,2580.00万,0.905,创新药ETF,0,False,126.05亿,0.51|2025-10-20,0.006,T+1,113.51亿|2025-10-17
73,2.2082,2.44,2020-10-14,0.071,2020-10-22,8.10亿,513300,75.00万,2.265,纳斯达克ETF,1,False,50.70亿,0.67|2025-10-17,0.054,T+0,111.95亿|2025-10-17
74,0.8630,1.17,2021-02-22,0.000,2021-03-04,3.65亿,159851,-6100.00万,0.863,金融科技ETF,0,False,128.65亿,1.11|2025-10-20,0.010,T+1,109.80亿|2025-10-17
75,1.7905,0.00,2021-03-03,0.001,2021-03-09,3.60亿,516150,1.87亿,1.791,稀土ETF嘉实,1,False,59.91亿,0.12|2025-10-20,0.000,T+1,108.04亿|2025-10-20
76,0.5898,2.25,2022-01-17,0.000,2022-02-09,5.13亿,513770,400.00万,0.590,港股互联网ETF,1,False,182.03亿,2.75|2025-10-20,0.013,T+0,107.36亿|2025-10-20
77,0.8524,1.79,2021-06-21,-0.001,2021-06-28,8.66亿,159781,-3.00亿,0.851,科创创业ETF,0,False,127.07亿,1.88|2025-10-20,0.015,T+1,106.32亿|2025-10-17
78,1.4201,1.36,2021-02-19,-0.001,2021-02-25,5.31亿,159869,900.00万,1.419,游戏ETF,0,False,74.75亿,1.32|2025-10-20,0.019,T+1,104.77亿|2025-10-17
79,1.5934,0.69,2019-04-22,0.001,2019-05-16,5.07亿,512760,2880.00万,1.594,芯片ETF,1,False,64.85亿,0.80|2025-10-20,0.011,T+1,103.60亿|2025-10-20
80,0.7244,1.97,2022-04-18,0.001,2022-04-27,6.12亿,513380,1.80亿,0.725,恒生科技ETF龙头,1,False,141.20亿,3.07|2025-10-20,0.014,T+0,102.86亿|2025-10-20
81,1.1190,0.09,2021-01-18,0.001,2021-01-28,4.38亿,159841,1.13亿,1.120,证券ETF,0,False,90.05亿,0.11|2025-10-20,0.001,T+1,100.66亿|2025-10-17
82,1.4572,0.83,2019-10-30,0.002,2019-11-26,1.47亿,515180,-4200.00万,1.459,红利ETF易方达,1,False,68.74亿,0.73|2025-10-20,0.012,T+1,100.25亿|2025-10-20
