CIRCULATION_MARKET_VALUE<140>,SERIAL,CHG,PEAK_PRICE<140>,PETTMDEDUCTED{2025-12-18},TRADING_VOLUMES,VOLUME,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,BOTTOM_PRICE<140>,QRR,PE_DYNAMIC,PB,IFSTSTOCK{2025-12-18},NEWEST_PRICE,SECURITY_SHORT_NAME,IF_DELISTING,TURNOVER_RATE,MARKET_NUM,IN_OPTIONAL,PCHG,TOAL_MARKET_VALUE<140>
3111.52亿,51,-1.00,18.35,20.16|2025-12-17,22.43亿,1.24亿,SH,603993,上交所主板,17.80,0.63,20.02,4.91,否,17.82,洛阳钼业,否,0.71,1,False,-0.18,3812.47亿
2368.20亿,52,1.93,76.99,20.15|2025-12-17,34.18亿,4499.27万,SH,600309,上交所主板,73.85,1.47,19.40,2.25,否,75.65,万华化学,否,1.44,1,False,1.43,2368.20亿
1.79万亿,53,-0.17,1438.88,19.91|2025-12-17,20.69亿,144.63万,SH,600519,上交所主板,1426.11,0.56,20.79,6.97,否,1430.63,贵州茅台,否,0.12,1,False,-2.47,1.79万亿
5185.67亿,54,0.00,6.69,19.88|2025-12-17,5.98亿,8995.44万,SH,601728,上交所主板,6.61,0.82,14.90,1.33,否,6.68,中国电信,否,0.12,1,False,0.00,6112.68亿
6363.62亿,55,0.06,31.35,19.51|2025-12-17,37.16亿,1.20亿,SH,601899,上交所主板,30.65,0.71,16.27,4.90,否,30.89,紫金矿业,否,0.58,1,False,0.02,8213.57亿
949.86亿,56,-0.36,28.15,19.24|2025-12-17,6.90亿,2490.12万,SZ,000807,深交所主板,27.25,0.75,16.20,2.94,否,27.39,云铝股份,否,0.72,0,False,-0.10,949.87亿
2539.24亿,57,1.37,5.20,19.19|2025-12-17,4.28亿,8311.05万,SH,601816,上交所主板,5.11,0.87,18.49,1.24,否,5.19,京沪高铁,否,0.17,1,False,0.07,2539.24亿
939.49亿,58,-0.29,27.23,19.03|2025-12-17,1.59亿,585.65万,SZ,000895,深交所主板,27.01,0.77,17.80,4.65,否,27.12,双汇发展,否,0.17,0,False,-0.08,939.62亿
1023.66亿,59,-0.63,11.15,18.96|2025-12-17,4.06亿,3693.16万,SZ,000425,深交所主板,10.87,0.64,16.25,2.16,否,11.02,徐工机械,否,0.40,0,False,-0.07,1295.18亿
2808.10亿,60,0.19,20.88,18.58|2025-12-17,13.45亿,6491.29万,SH,601211,上交所主板,20.57,0.67,12.46,1.17,否,20.81,国泰海通,否,0.48,1,False,0.04,3668.58亿
808.20亿,61,-1.99,10.99,18.47|2025-12-17,6.86亿,6330.07万,SH,600958,上交所主板,10.77,1.03,13.49,1.16,否,10.82,东方证券,否,0.85,1,False,-0.22,919.34亿
1249.26亿,62,0.47,62.41,18.38|2025-12-17,3.08亿,495.71万,SH,600660,上交所主板,61.85,0.56,17.28,4.59,否,62.37,福耀玻璃,否,0.25,1,False,0.29,1627.70亿
1057.45亿,63,3.67,38.38,18.10|2025-12-17,36.97亿,9964.06万,SH,601995,上交所主板,36.16,7.41,19.94,1.79,否,36.17,中金公司,否,3.41,1,False,1.28,1746.02亿
2159.46亿,64,-0.37,178.66,17.61|2025-12-17,3.66亿,206.18万,SH,600809,上交所主板,176.89,0.52,14.20,5.57,否,177.01,山西汾酒,否,0.17,1,False,-0.66,2159.46亿
893.77亿,65,-0.13,54.09,17.23|2025-12-17,1.49亿,278.97万,SZ,002311,深交所主板,53.21,0.53,16.19,3.54,否,53.76,海大集团,否,0.17,0,False,-0.07,894.43亿
919.65亿,66,-0.43,102.54,17.12|2025-12-17,8.64亿,845.79万,SH,600941,上交所主板,101.80,0.73,14.33,1.61,否,101.87,中国移动,否,0.94,1,False,-0.44,2.20万亿
850.85亿,67,-0.89,42.13,16.56|2025-12-17,12.17亿,2937.22万,SH,600362,上交所主板,40.70,0.80,17.68,1.74,否,41.00,江西铜业,否,1.42,1,False,-0.37,1419.72亿
1563.95亿,68,0.98,7.20,16.50|2025-12-17,4.66亿,6507.70万,SH,600019,上交所主板,7.09,0.65,14.74,0.77,否,7.18,宝钢股份,否,0.30,1,False,0.07,1563.95亿
1066.57亿,69,0.84,6.00,16.44|2025-12-17,5.84亿,9795.58万,SH,600795,上交所主板,5.89,0.93,11.80,1.74,否,5.98,国电电力,否,0.55,1,False,0.05,1066.57亿
1087.95亿,70,0.00,5.41,16.35|2025-12-17,4.19亿,7767.68万,SH,601006,上交所主板,5.37,0.79,13.11,0.65,否,5.40,大秦铁路,否,0.39,1,False,0.00,1087.95亿
1015.26亿,71,0.81,13.66,16.29|2025-12-17,2.43亿,1790.84万,SH,600886,上交所主板,13.50,1.20,12.55,1.65,否,13.62,国投电力,否,0.24,1,False,0.11,1090.21亿
4286.67亿,72,-0.34,111.16,15.50|2025-12-17,12.35亿,1115.68万,SZ,000858,深交所主板,110.33,0.69,14.95,3.01,否,110.44,五 粮 液,否,0.29,0,False,-0.38,4286.85亿
3473.97亿,73,-1.52,28.90,15.43|2025-12-17,28.99亿,1.01亿,SH,600030,上交所主板,28.47,1.04,13.69,1.51,否,28.53,中信证券,否,0.83,1,False,-0.44,4228.30亿
6739.89亿,74,2.17,40.89,15.05|2025-12-17,7.07亿,1749.82万,SH,601088,上交所主板,40.00,0.97,15.60,1.95,否,40.87,中国神华,否,0.11,1,False,0.87,8120.26亿
1676.19亿,75,0.73,6.90,14.82|2025-12-17,4.24亿,6181.16万,SH,601766,上交所主板,6.82,0.46,14.88,1.16,否,6.89,中国中车,否,0.25,1,False,0.05,1977.35亿
5533.60亿,76,-0.89,80.61,14.56|2025-12-17,14.69亿,1838.20万,SZ,000333,深交所主板,79.51,0.75,12.14,2.78,否,79.75,美的集团,否,0.26,0,False,-0.72,6133.73亿
1187.62亿,77,-0.57,5.34,14.30|2025-12-17,3.95亿,7492.21万,SZ,000166,深交所主板,5.24,1.04,12.35,1.19,否,5.27,申万宏源,否,0.33,0,False,-0.03,1319.61亿
1795.15亿,78,0.06,122.85,14.29|2025-12-17,5.33亿,435.80万,SZ,000568,深交所主板,121.50,0.62,12.53,3.62,否,122.18,泸州老窖,否,0.30,0,False,0.07,1798.42亿
813.35亿,79,3.78,13.76,14.19|2025-12-17,5.83亿,4302.15万,SH,600188,上交所主板,13.29,1.87,14.52,2.64,否,13.73,兖矿能源,否,0.73,1,False,0.50,1378.15亿
855.45亿,80,-2.33,17.43,14.19|2025-12-17,9.33亿,5448.48万,SZ,000338,深交所主板,17.00,0.86,12.63,1.59,否,17.16,潍柴动力,否,1.09,0,False,-0.41,1495.25亿
1677.63亿,81,-3.04,23.27,13.92|2025-12-17,26.99亿,1.17亿,SH,601688,上交所主板,22.83,1.19,12.21,1.20,否,22.96,华泰证券,否,1.60,1,False,-0.72,2072.57亿
886.73亿,82,0.50,22.23,13.88|2025-12-17,2.62亿,1184.61万,SH,600585,上交所主板,21.97,0.58,13.98,0.62,否,22.17,海螺水泥,否,0.30,1,False,0.11,1174.86亿
2149.38亿,83,3.74,22.22,13.14|2025-12-17,7.97亿,3652.21万,SH,601225,上交所主板,21.39,1.10,12.68,2.28,否,22.17,陕西煤业,否,0.38,1,False,0.80,2149.38亿
1386.34亿,84,-0.57,10.77,12.99|2025-12-17,13.82亿,1.30亿,SH,601600,上交所主板,10.51,0.65,12.46,2.46,否,10.53,中国铝业,否,0.99,1,False,-0.06,1806.49亿
1712.08亿,85,-0.40,27.61,12.88|2025-12-17,4.25亿,1552.39万,SH,600690,上交所主板,27.21,0.57,11.08,2.15,否,27.38,海尔智家,否,0.25,1,False,-0.11,2567.59亿
1278.82亿,86,-0.78,21.89,12.64|2025-12-17,9.74亿,4497.58万,SZ,000776,深交所主板,21.47,0.92,11.30,1.30,否,21.66,广发证券,否,0.76,0,False,-0.17,1647.43亿
1147.36亿,87,-1.98,16.16,12.60|2025-12-17,6.50亿,4083.45万,SH,601881,上交所主板,15.83,1.43,11.84,1.47,否,15.84,中国银河,否,0.56,1,False,-0.32,1732.01亿
858.03亿,88,-0.20,10.04,12.53|2025-12-17,1.74亿,1761.96万,SH,600039,上交所主板,9.76,0.43,12.15,1.73,否,9.87,四川路桥,否,0.20,1,False,-0.02,858.25亿
1249.12亿,89,-0.41,16.88,12.15|2025-12-17,4.89亿,2916.95万,SH,600999,上交所主板,16.67,0.88,12.37,1.24,否,16.83,招商证券,否,0.39,1,False,-0.07,1463.63亿
1326.60亿,90,1.29,18.23,12.08|2025-12-17,4.03亿,2229.08万,SH,600989,上交所主板,17.75,0.97,11.12,2.89,否,18.09,宝丰能源,否,0.30,1,False,0.23,1326.60亿
1892.72亿,91,0.16,50.14,11.78|2025-12-17,9.41亿,1895.10万,SZ,002714,深交所主板,48.99,0.72,13.77,3.58,否,49.67,牧原股份,否,0.50,0,False,0.08,2713.36亿
853.64亿,92,1.06,28.78,11.34|2025-12-17,7.26亿,2549.03万,SH,600938,上交所主板,28.24,0.89,9.98,1.73,否,28.55,中国海油,否,0.85,1,False,0.30,1.36万亿
1255.38亿,93,0.46,13.11,10.69|2025-12-17,4.27亿,3283.45万,SZ,002736,深交所主板,12.84,1.25,10.98,1.38,否,13.06,国信证券,否,0.34,0,False,0.06,1337.57亿
1.57万亿,94,2.21,9.78,10.57|2025-12-17,8.68亿,8982.06万,SH,601857,上交所主板,9.53,0.85,10.57,1.14,否,9.72,中国石油,否,0.06,1,False,0.21,1.78万亿
1212.64亿,95,2.63,13.28,10.03|2025-12-17,2.37亿,1813.87万,SH,601898,上交所主板,12.93,1.22,10.55,1.12,否,13.25,中煤能源,否,0.20,1,False,0.34,1756.77亿
1294.84亿,96,1.09,5.57,9.71|2025-12-17,1.37亿,2468.71万,SH,600018,上交所主板,5.50,0.82,8.63,0.93,否,5.57,上港集团,否,0.11,1,False,0.06,1296.77亿
2.42万亿,97,1.88,7.60,9.04|2025-12-17,15.87亿,2.11亿,SH,601288,上交所主板,7.42,0.71,9.02,0.97,否,7.59,农业银行,否,0.07,1,False,0.14,2.66万亿
865.52亿,98,0.77,7.88,8.44|2025-12-17,2.51亿,3205.31万,SH,600011,上交所主板,7.74,0.83,6.24,1.85,否,7.87,华能国际,否,0.29,1,False,0.06,1235.44亿
7282.96亿,99,0.40,68.45,8.36|2025-12-17,30.47亿,4477.43万,SH,601318,上交所主板,67.59,0.50,6.98,1.25,否,68.32,中国平安,否,0.42,1,False,0.27,1.24万亿
3920.10亿,100,1.99,11.79,7.82|2025-12-17,6.94亿,5936.94万,SH,600000,上交所主板,11.48,0.67,7.57,0.53,否,11.77,浦发银行,否,0.18,1,False,0.23,3920.10亿
2259.01亿,101,-0.34,41.10,7.80|2025-12-17,8.98亿,2193.32万,SZ,000651,深交所主板,40.83,0.64,8.02,1.59,否,40.96,格力电器,否,0.40,0,False,-0.14,2294.34亿
9732.92亿,102,-0.23,47.00,7.77|2025-12-17,5.51亿,1181.58万,SH,601628,上交所主板,46.20,0.77,5.90,2.11,否,46.74,中国人寿,否,0.06,1,False,-0.11,1.32万亿
2814.00亿,103,0.78,41.44,7.74|2025-12-17,13.19亿,3216.90万,SH,601601,上交所主板,40.61,0.86,6.49,1.39,否,41.11,中国太保,否,0.47,1,False,0.32,3954.92亿
2.15万亿,104,2.30,8.00,7.60|2025-12-17,16.02亿,2.03亿,SH,601398,上交所主板,7.79,0.80,7.91,0.74,否,7.99,工商银行,否,0.08,1,False,0.18,2.85万亿
1.20万亿,105,1.60,5.71,7.56|2025-12-17,12.82亿,2.27亿,SH,601988,上交所主板,5.58,1.01,7.75,0.69,否,5.70,中国银行,否,0.11,1,False,0.09,1.84万亿
982.32亿,106,-0.12,8.35,7.55|2025-12-17,8016.54万,962.91万,SH,601800,上交所主板,8.29,0.61,7.46,0.46,否,8.34,中国交建,否,0.08,1,False,-0.01,1357.31亿
3240.95亿,107,0.77,9.22,7.49|2025-12-17,9.15亿,1.01亿,SH,601319,上交所主板,8.90,1.29,6.47,1.29,否,9.13,中国人保,否,0.29,1,False,0.07,4037.65亿
3651.46亿,108,1.12,5.45,7.45|2025-12-17,6.03亿,1.12亿,SH,601658,上交所主板,5.36,1.00,6.40,0.64,否,5.44,邮储银行,否,0.17,1,False,0.06,6533.17亿
880.26亿,109,2.07,9.41,7.21|2025-12-17,1.16亿,1249.86万,SH,601825,上交所主板,9.18,0.45,6.43,0.72,否,9.39,沪农商行,否,0.13,1,False,0.19,905.61亿
8707.48亿,110,1.66,42.28,7.04|2025-12-17,24.37亿,5820.73万,SH,600036,上交所主板,41.40,1.01,7.02,0.98,否,42.21,招商银行,否,0.28,1,False,0.69,1.06万亿
876.86亿,111,2.35,9.16,6.94|2025-12-17,9.64亿,1.06亿,SH,601939,上交所主板,8.94,1.21,6.97,0.70,否,9.14,建设银行,否,1.11,1,False,0.21,2.39万亿
1945.00亿,112,2.05,7.47,6.86|2025-12-17,7.05亿,9535.90万,SH,601328,上交所主板,7.31,0.85,7.06,0.58,否,7.46,交通银行,否,0.37,1,False,0.15,6591.94亿
1432.94亿,113,2.11,11.62,6.58|2025-12-17,3.64亿,3167.02万,SH,601009,上交所主板,11.30,0.67,5.97,0.79,否,11.59,南京银行,否,0.26,1,False,0.24,1432.94亿
1113.83亿,114,0.00,5.46,6.55|2025-12-17,2.36亿,4335.49万,SH,601390,上交所主板,5.41,0.77,5.76,0.43,否,5.44,中国中铁,否,0.21,1,False,0.00,1342.93亿
1896.81亿,115,2.57,28.79,6.38|2025-12-17,5.68亿,1994.02万,SZ,002142,深交所主板,28.02,1.08,6.34,0.87,否,28.74,宁波银行,否,0.30,0,False,0.72,1897.87亿
1938.15亿,116,1.39,15.38,6.19|2025-12-17,8.72亿,5709.75万,SH,601919,上交所主板,15.13,0.96,6.60,1.03,否,15.37,中远海控,否,0.45,1,False,0.21,2380.78亿
3061.30亿,117,1.76,7.52,5.91|2025-12-17,2.41亿,3235.20万,SH,601998,上交所主板,7.37,0.61,5.87,0.58,否,7.51,中信银行,否,0.08,1,False,0.13,4178.95亿
1130.84亿,118,2.43,15.63,5.87|2025-12-17,8.93亿,5786.80万,SH,600926,上交所主板,15.16,1.65,5.34,0.85,否,15.60,杭州银行,否,0.80,1,False,0.37,1130.84亿
1468.98亿,119,1.91,71.20,5.77|2025-12-17,15.53亿,2217.08万,SH,601336,上交所主板,68.68,1.32,5.02,2.19,否,70.44,新华保险,否,1.06,1,False,1.32,2197.41亿
1439.37亿,120,3.26,10.15,5.74|2025-12-17,6.08亿,6073.26万,SH,601229,上交所主板,9.77,1.72,5.97,0.60,否,10.13,上海银行,否,0.43,1,False,0.32,1439.37亿
4418.80亿,121,1.95,20.90,5.63|2025-12-17,11.07亿,5351.34万,SH,601166,上交所主板,20.36,0.94,5.25,0.57,否,20.88,兴业银行,否,0.25,1,False,0.40,4418.80亿
1397.21亿,122,0.77,3.94,5.59|2025-12-17,8.91亿,2.27亿,SH,600016,上交所主板,3.89,0.91,4.53,0.31,否,3.94,民生银行,否,0.64,1,False,0.03,1725.03亿
1941.57亿,123,2.42,10.59,5.58|2025-12-17,11.89亿,1.14亿,SH,600919,上交所主板,10.30,1.08,4.76,0.76,否,10.58,江苏银行,否,0.62,1,False,0.25,1941.57亿
2148.66亿,124,0.39,5.21,5.38|2025-12-17,4.80亿,9256.44万,SH,601668,上交所主板,5.16,0.69,4.22,0.45,否,5.20,中国建筑,否,0.22,1,False,0.02,2148.66亿
894.95亿,125,0.26,7.79,5.16|2025-12-17,1.16亿,1498.73万,SH,601186,上交所主板,7.74,0.59,5.35,0.39,否,7.78,中国铁建,否,0.13,1,False,0.02,1056.49亿
2258.81亿,126,0.95,11.65,5.16|2025-12-17,7.95亿,6866.07万,SZ,000001,深交所主板,11.48,0.89,4.42,0.50,否,11.64,平安银行,否,0.35,0,False,0.11,2258.85亿
1647.44亿,127,0.85,3.56,5.10|2025-12-17,6.72亿,1.90亿,SH,601818,上交所主板,3.49,1.09,4.25,0.42,否,3.55,光大银行,否,0.41,1,False,0.03,2097.54亿
1175.55亿,128,0.91,5.57,4.50|2025-12-17,8.99亿,1.62亿,SH,601169,上交所主板,5.48,1.55,4.19,0.42,否,5.56,北京银行,否,0.77,1,False,0.05,1175.55亿
1055.56亿,129,1.18,6.88,4.00|2025-12-17,3.37亿,4936.35万,SH,600015,上交所主板,6.76,1.08,4.55,0.35,否,6.86,华夏银行,否,0.32,1,False,0.08,1091.76亿
