SERIAL,PER_NAV,CHG,TRADING_VOLUMES{2025-10-29},STARTDATE,PCHG{2025-10-29},PREMIUM,FOUND_DATE,SECURITY_CODE,QJFE_DAY{2025-10-29},NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
34,1.5903,3.38,26.91亿,2016-06-06,0.052,0.000,2016-06-30,159949,-,1.590,创业板50ETF,0,False,176.22亿,3.33|2025-10-29,T+1,271.20亿|2025-10-28
35,0.3757,0.81,5.65亿,2019-04-22,0.003,-0.001,2019-05-20,512170,6400.00万,0.375,医疗ETF,1,False,691.66亿,0.99|2025-10-29,T+1,259.86亿|2025-10-29
36,10.1853,0.16,15.74亿,2014-10-17,0.016,0.015,2014-11-13,511220,3000.00万,10.200,城投债ETF,1,False,25.25亿,0.05|2025-10-29,T+0,257.16亿|2025-10-29
37,8.6258,1.12,4.09亿,2013-06-24,0.095,-0.046,2013-07-18,518800,-1.55亿,8.580,黄金基金ETF,1,False,29.21亿,1.81|2025-10-29,T+0,252.00亿|2025-10-29
38,1.1870,-0.92,6.89亿,2018-11-21,-0.011,0.000,2018-12-19,512890,1.11亿,1.187,红利低波ETF,1,False,205.16亿,-0.84|2025-10-29,T+1,243.53亿|2025-10-29
39,0.8194,0.85,3.71亿,2021-05-31,0.007,0.010,2021-06-21,513980,0.00,0.829,港股科技50ETF,1,False,296.88亿,-0.04|2025-10-29,T+0,243.27亿|2025-10-29
40,1.5771,0.57,10.90亿,2020-07-20,0.009,0.001,2020-07-27,159819,-,1.578,人工智能ETF,0,False,154.55亿,0.49|2025-10-29,T+1,242.55亿|2025-10-28
41,1.5539,0.26,20.56亿,2019-04-22,0.004,0.001,2019-05-08,512480,3.62亿,1.555,半导体ETF,1,False,154.25亿,0.21|2025-10-29,T+1,239.69亿|2025-10-29
42,4.2098,1.18,5767.34万,2006-03-09,0.049,0.005,2006-04-13,510180,300.00万,4.215,上证180ETF,1,False,56.70亿,1.12|2025-10-29,T+1,238.70亿|2025-10-29
43,0.8391,0.83,3.72亿,2021-05-12,0.007,0.011,2021-05-18,513010,0.00,0.850,恒生科技ETF易方达,1,False,282.68亿,-0.04|2025-10-29,T+0,237.20亿|2025-10-29
44,1.0446,0.97,13.21亿,2021-11-11,0.010,0.000,2021-12-17,562500,1.59亿,1.045,机器人ETF,1,False,225.96亿,1.02|2025-10-29,T+1,236.03亿|2025-10-29
45,106.4314,0.03,22.55亿,2018-12-10,0.036,0.028,2018-12-27,511030,44.00万,106.459,公司债ETF,1,False,2.20亿,0.04|2025-10-29,T+0,234.01亿|2025-10-29
46,2.3076,1.94,5.08亿,2013-11-04,0.047,0.165,2013-12-05,513500,0.00,2.468,标普500ETF,1,False,98.11亿,0.20|2025-10-28,T+0,226.39亿|2025-10-28
47,1.3413,0.89,22.46亿,2022-06-13,0.012,0.012,2022-07-01,513120,0.00,1.353,港股创新药ETF,1,False,168.55亿,-0.04|2025-10-29,T+0,226.07亿|2025-10-29
48,0.8256,0.12,5.21亿,2013-07-15,0.001,0.000,2013-08-23,159928,-,0.826,消费ETF,0,False,252.37亿,-0.04|2025-10-29,T+1,208.43亿|2025-10-28
49,0.5779,-0.52,10.41亿,2019-03-11,-0.003,0.001,2019-04-04,512690,4.75亿,0.579,酒ETF,1,False,349.79亿,-0.67|2025-10-29,T+1,202.14亿|2025-10-29
50,0.8124,-1.93,21.58亿,2017-05-25,-0.016,0.001,2017-07-18,512800,-6.99亿,0.813,银行ETF,1,False,232.08亿,-2.05|2025-10-29,T+1,188.54亿|2025-10-29
51,3.2507,-0.55,5.56亿,2006-10-30,-0.018,-0.002,2006-11-17,510880,-300.00万,3.249,红利ETF,1,False,56.45亿,-0.50|2025-10-29,T+1,183.49亿|2025-10-29
52,1.7634,4.63,11.71亿,2017-06-01,0.078,0.001,2017-08-03,512400,-1.64亿,1.764,有色金属ETF,1,False,102.57亿,4.57|2025-10-29,T+1,180.87亿|2025-10-29
53,0.8054,0.99,8.54亿,2021-05-11,0.008,0.009,2021-05-18,159740,-,0.814,恒生科技ETF,0,False,216.84亿,-0.02|2025-10-29,T+0,174.69亿|2025-10-28
54,1.8420,1.99,9.30亿,2013-04-15,0.039,0.171,2013-04-25,513100,0.00,2.000,纳指ETF,1,False,94.66亿,0.71|2025-10-28,T+0,174.37亿|2025-10-28
55,4.1620,1.98,9757.09万,2015-04-08,0.081,0.000,2015-05-05,512500,400.00万,4.162,中证500ETF华夏,1,False,41.67亿,1.91|2025-10-29,T+1,173.44亿|2025-10-29
56,0.7285,3.11,5.64亿,2021-02-18,0.022,0.001,2021-02-23,159870,-,0.729,化工ETF,0,False,241.23亿,2.81|2025-10-29,T+1,170.93亿|2025-10-28
57,0.4194,0.96,5.20亿,2013-08-26,0.004,0.001,2013-09-23,512010,8200.00万,0.420,医药ETF,1,False,404.87亿,0.96|2025-10-29,T+1,169.80亿|2025-10-29
58,1.1072,4.14,15.39亿,2021-06-01,0.044,0.001,2021-06-15,159755,-,1.108,电池ETF,0,False,155.25亿,4.29|2025-10-29,T+1,164.83亿|2025-10-28
59,1.6239,1.24,2.79亿,2012-07-09,0.020,0.015,2012-08-09,159920,-,1.639,恒生ETF,0,False,93.96亿,-0.03|2025-10-29,T+0,152.62亿|2025-10-28
60,1.2434,0.57,8.07亿,2016-06-20,0.007,0.000,2016-07-26,512660,-2.23亿,1.243,军工ETF,1,False,122.09亿,0.71|2025-10-29,T+1,151.81亿|2025-10-29
61,135.0550,0.00,93.83亿,2017-07-17,0.000,0.004,2017-08-04,511260,0.00,135.059,十年国债ETF,1,False,1.09亿,0.02|2025-10-29,T+0,147.76亿|2025-10-29
62,0.9130,1.90,12.02亿,2014-06-09,0.017,-0.001,2014-06-26,512070,7.60亿,0.912,证券保险ETF,1,False,161.25亿,1.99|2025-10-29,T+1,147.23亿|2025-10-29
63,2.0118,2.97,6.98亿,2017-03-22,0.058,-0.001,2017-04-25,159952,-,2.011,创业板ETF广发,0,False,73.64亿,2.93|2025-10-29,T+1,143.93亿|2025-10-28
64,1.0082,8.25,18.03亿,2020-12-01,0.077,0.002,2020-12-07,515790,-2.12亿,1.010,光伏ETF,1,False,140.93亿,7.92|2025-10-29,T+1,142.09亿|2025-10-29
65,0.7123,0.71,6.81亿,2019-05-24,0.005,0.001,2019-07-23,512710,-2.21亿,0.713,军工龙头ETF,1,False,198.04亿,0.49|2025-10-29,T+1,141.06亿|2025-10-29
66,3.0299,2.05,1.90亿,2013-01-07,0.061,0.001,2013-02-06,159922,-,3.031,中证500ETF,0,False,45.32亿,1.90|2025-10-29,T+1,134.74亿|2025-10-28
67,1.2002,1.35,12.76亿,2020-01-02,0.016,0.000,2020-01-20,515220,-1.53亿,1.200,煤炭ETF,1,False,111.85亿,1.51|2025-10-29,T+1,134.24亿|2025-10-29
68,1.4421,-0.28,1.31亿,2019-12-23,-0.004,-0.001,2020-01-17,515450,-7100.00万,1.441,红利低波50ETF,1,False,90.75亿,-0.28|2025-10-29,T+1,130.87亿|2025-10-29
69,1.9558,3.25,3.86亿,2023-10-16,0.062,0.014,2023-10-24,517520,0.00,1.970,黄金股ETF,1,False,66.10亿,2.61|2025-10-29,T+1,129.29亿|2025-10-29
70,1.9580,0.62,8.92亿,2023-07-10,0.014,0.331,2023-07-19,159509,-,2.273,纳指科技ETF,0,False,64.87亿,0.83|2025-10-28,T+0,127.01亿|2025-10-28
71,3.1054,1.31,1.05亿,2022-07-22,0.040,-0.001,2022-07-27,159629,-,3.104,1000ETF,0,False,40.37亿,1.20|2025-10-29,T+1,123.88亿|2025-10-28
72,1.5278,1.39,3.59亿,2020-09-22,0.021,0.001,2020-09-28,588050,1800.00万,1.529,科创ETF,1,False,79.89亿,1.18|2025-10-29,T+1,122.06亿|2025-10-29
73,0.9696,2.43,3.66亿,2021-06-21,0.023,0.000,2021-06-28,159781,-,0.970,科创创业ETF,0,False,127.73亿,2.46|2025-10-29,T+1,120.87亿|2025-10-28
74,0.9167,1.10,5.72亿,2020-03-02,0.010,0.001,2020-03-20,159992,-,0.918,创新药ETF,0,False,129.64亿,0.95|2025-10-29,T+1,117.73亿|2025-10-28
75,2.3054,1.74,8.39亿,2020-10-14,0.042,0.163,2020-10-22,513300,75.00万,2.455,纳斯达克ETF,1,False,50.76亿,0.57|2025-10-28,T+0,117.00亿|2025-10-28
76,2.9631,1.89,18.55亿,2019-07-22,0.055,0.008,2019-08-16,515880,2.14亿,2.971,通信ETF,1,False,39.03亿,1.54|2025-10-29,T+1,115.66亿|2025-10-29
77,0.6000,1.00,2.27亿,2022-01-17,0.006,0.007,2022-02-09,513770,0.00,0.607,港股互联网ETF,1,False,191.16亿,-0.02|2025-10-29,T+0,114.70亿|2025-10-29
78,0.9119,1.79,7.98亿,2021-02-22,0.016,0.000,2021-03-04,159851,-,0.912,金融科技ETF,0,False,126.34亿,1.73|2025-10-29,T+1,113.25亿|2025-10-28
79,1.7348,0.23,4.43亿,2019-04-22,0.004,0.002,2019-05-16,512760,3120.00万,1.737,芯片ETF,1,False,64.49亿,0.08|2025-10-29,T+1,111.88亿|2025-10-29
80,1.4669,2.66,10.06亿,2021-02-19,0.038,0.002,2021-02-25,159869,-,1.469,游戏ETF,0,False,76.82亿,2.40|2025-10-29,T+1,110.05亿|2025-10-28
81,0.7426,1.08,1.56亿,2022-04-18,0.008,0.009,2022-04-27,513380,0.00,0.752,恒生科技ETF龙头,1,False,146.93亿,-0.03|2025-10-29,T+0,109.11亿|2025-10-29
82,1.4021,0.00,1.82亿,2019-10-30,0.000,0.000,2019-11-26,515180,1.03亿,1.402,红利ETF易方达,1,False,75.47亿,0.04|2025-10-29,T+1,105.81亿|2025-10-29
83,1.1715,2.18,7.59亿,2021-01-18,0.025,-0.002,2021-01-28,159841,-,1.170,证券ETF,0,False,91.39亿,2.24|2025-10-29,T+1,104.72亿|2025-10-28
84,1.8850,2.56,3.28亿,2021-03-03,0.047,0.000,2021-03-09,516150,-8300.00万,1.885,稀土ETF嘉实,1,False,55.45亿,2.45|2025-10-29,T+1,104.52亿|2025-10-29
85,2.0916,1.92,3.27亿,2022-06-13,0.042,0.147,2022-07-21,159632,-,2.224,纳斯达克ETF,0,False,48.15亿,0.71|2025-10-28,T+0,100.70亿|2025-10-28
