SERIAL,PER_NAV,CHG,TRADING_VOLUMES,PREMIUM,SECURITY_CODE,QJFE_DAY{2025-12-25},ETF_TYPE,NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
42,1.4719,-0.41,9.99亿,-0.007,512480,8000.00万,行业主题,1.465,半导体ETF,1,False,-0.006,144.33亿,0.05|2025-12-25,T+1,212.44亿|2025-12-25
43,1.8484,3.95,14.91亿,0.072,512400,1.37亿,行业主题,1.920,有色金属ETF,1,False,0.073,101.26亿,-0.94|2025-12-25,T+1,187.17亿|2025-12-25
44,0.3469,-0.57,4.55亿,0.000,512170,-8500.00万,行业主题,0.347,医疗ETF,1,False,-0.002,743.75亿,-0.40|2025-12-26,T+1,259.05亿|2025-12-25
45,0.9389,0.43,5.66亿,0.004,512070,300.00万,行业主题,0.943,证券保险ETF,1,False,0.004,192.80亿,1.16|2025-12-25,T+1,181.02亿|2025-12-25
46,0.3869,-0.26,3.11亿,0.000,512010,2700.00万,行业主题,0.387,医药ETF,1,False,-0.001,443.59亿,0.70|2025-12-25,T+1,171.62亿|2025-12-25
47,0.5835,0.86,18.30亿,0.004,512000,-2.63亿,行业主题,0.588,券商ETF,1,False,0.005,686.67亿,0.38|2025-12-25,T+1,400.67亿|2025-12-25
48,0.9346,0.11,7232.35万,0.001,510810,-260.00万,行业主题,0.936,上海国企ETF,1,False,0.001,73.13亿,0.89|2025-12-25,T+1,68.35亿|2025-12-25
49,1.7427,-0.57,6.26亿,-0.010,159995,-1.30亿,行业主题,1.733,芯片ETF,0,False,-0.010,149.45亿,-0.30|2025-12-25,T+1,260.44亿|2025-12-25
50,0.8540,-0.23,3.30亿,0.000,159992,1.13亿,行业主题,0.854,创新药ETF,0,False,-0.002,150.40亿,-0.05|2025-12-26,T+1,128.50亿|2025-12-25
51,0.6638,-0.15,3017.76万,-0.001,159938,0.00,行业主题,0.663,医药卫生ETF,0,False,-0.001,94.47亿,-0.11|2025-12-26,T+1,62.78亿|2025-12-25
52,0.8008,-0.50,3.03亿,-0.001,159928,-1.72亿,行业主题,0.800,消费ETF,0,False,-0.004,269.31亿,-0.37|2025-12-26,T+1,216.47亿|2025-12-25
53,0.8022,2.12,7.13亿,0.018,159870,1.60亿,行业主题,0.820,化工ETF,0,False,0.017,207.34亿,0.80|2025-12-25,T+1,166.33亿|2025-12-25
54,1.4463,0.21,6.60亿,0.000,159869,1.05亿,行业主题,1.446,游戏ETF,0,False,0.003,86.50亿,0.20|2025-12-26,T+1,124.86亿|2025-12-25
55,0.6344,0.32,1.82亿,0.001,159865,-3600.00万,行业主题,0.635,养殖ETF,0,False,0.002,101.62亿,0.09|2025-12-26,T+1,64.41亿|2025-12-25
56,0.8470,0.35,3.59亿,0.004,159852,2.56亿,行业主题,0.851,软件ETF,0,False,0.003,71.16亿,0.95|2025-12-25,T+1,60.27亿|2025-12-25
57,0.8288,0.24,5.83亿,0.003,159851,-4700.00万,行业主题,0.832,金融科技ETF,0,False,0.002,119.79亿,1.64|2025-12-25,T+1,99.28亿|2025-12-25
58,1.1652,0.69,5.73亿,0.001,159842,7300.00万,行业主题,1.166,券商ETF,0,False,0.008,81.35亿,0.66|2025-12-26,T+1,94.17亿|2025-12-25
59,1.1064,0.45,4.26亿,0.006,159841,-3960.00万,行业主题,1.112,证券ETF,0,False,0.005,93.18亿,0.37|2025-12-25,T+1,103.09亿|2025-12-25
60,1.5241,-0.26,5.86亿,-0.001,159819,-7400.00万,行业主题,1.523,人工智能ETF,0,False,-0.004,144.99亿,-0.31|2025-12-26,T+1,221.68亿|2025-12-25
61,1.1103,-0.54,2.01亿,0.000,159813,-1700.00万,行业主题,1.110,半导体ETF,0,False,-0.006,55.04亿,-0.55|2025-12-26,T+1,61.45亿|2025-12-25
62,0.9963,2.16,4.39亿,-0.001,159796,-5000.00万,行业主题,0.995,电池50ETF,0,False,0.021,93.88亿,2.16|2025-12-26,T+1,91.56亿|2025-12-25
63,1.0171,0.10,5.86亿,0.002,159770,-1.52亿,行业主题,1.019,机器人ETF,0,False,0.001,99.93亿,2.83|2025-12-25,T+1,101.63亿|2025-12-25
64,1.0597,2.36,8.19亿,0.024,159755,-7800.00万,行业主题,1.084,电池ETF,0,False,0.025,138.99亿,-0.07|2025-12-25,T+1,147.28亿|2025-12-25
65,0.7035,-0.43,1047.45万,-0.004,159736,-1000.00万,行业主题,0.700,食品饮料ETF天弘,0,False,-0.003,78.90亿,0.79|2025-12-25,T+1,55.51亿|2025-12-25
66,1.5059,-0.13,9.29亿,0.001,159530,1.51亿,行业主题,1.507,机器人ETF易方达,0,False,-0.002,90.18亿,-0.04|2025-12-26,T+1,135.85亿|2025-12-25
67,1.5621,-1.45,7.10亿,0.001,159516,7900.00万,行业主题,1.563,半导体设备ETF,0,False,-0.023,53.29亿,-1.43|2025-12-26,T+1,84.45亿|2025-12-25
68,1.2101,0.75,4.23亿,-0.001,159201,3200.00万,行业主题,1.209,自由现金流ETF,0,False,0.009,69.34亿,0.90|2025-12-26,T+1,83.16亿|2025-12-25
69,1.3708,0.22,4.21亿,0.001,588220,4.48亿,宽基指数,1.372,科创100ETF基金,1,False,0.003,59.20亿,0.07|2025-12-26,T+1,81.09亿|2025-12-25
70,1.3864,-0.22,1.81亿,0.002,588090,-900.00万,宽基指数,1.388,科创板ETF,1,False,-0.003,36.42亿,-0.24|2025-12-26,T+1,50.62亿|2025-12-25
71,1.3720,-0.15,8.92亿,0.002,588080,1.71亿,宽基指数,1.374,科创板50ETF,1,False,-0.002,515.57亿,-0.23|2025-12-26,T+1,709.01亿|2025-12-25
72,0.8571,0.00,1.73亿,0.001,588060,1.74亿,宽基指数,0.858,科创50ETF龙头,1,False,0.000,98.23亿,-0.23|2025-12-26,T+1,84.39亿|2025-12-25
73,1.3841,-0.22,5.00亿,0.000,588050,3800.00万,宽基指数,1.384,科创ETF,1,False,-0.003,84.27亿,-0.24|2025-12-26,T+1,116.92亿|2025-12-25
74,1.3761,-0.07,3.57亿,0.000,588030,600.00万,宽基指数,1.376,科创100指数ETF,1,False,-0.001,44.79亿,0.08|2025-12-26,T+1,61.58亿|2025-12-25
75,1.4205,-0.21,29.51亿,-0.001,588000,4.91亿,宽基指数,1.419,科创50ETF,1,False,-0.003,538.50亿,-0.22|2025-12-25,T+1,764.93亿|2025-12-25
76,1.1951,0.50,18.86亿,0.000,563800,5.70亿,宽基指数,1.195,A500ETF龙头,1,False,0.006,173.63亿,0.56|2025-12-26,T+1,206.36亿|2025-12-25
77,1.2661,0.64,141.53亿,0.001,563360,12.09亿,宽基指数,1.267,A500ETF华泰柏瑞,1,False,0.008,384.53亿,0.55|2025-12-26,T+1,484.20亿|2025-12-25
78,1.2450,0.57,10.96亿,0.000,563220,-2700.00万,宽基指数,1.245,中证A500ETF富国,1,False,0.007,119.78亿,0.55|2025-12-26,T+1,148.31亿|2025-12-25
79,1.1709,0.51,2.65亿,0.006,560610,-900.00万,宽基指数,1.177,A500指数ETF,1,False,0.006,48.83亿,0.27|2025-12-25,T+1,57.17亿|2025-12-25
80,3.1275,0.39,1.79亿,-0.002,560010,300.00万,宽基指数,3.126,中证1000ETF指数,1,False,0.012,112.42亿,0.35|2025-12-26,T+1,350.36亿|2025-12-25
81,1.2568,0.40,1.49亿,0.000,515800,-2250.00万,宽基指数,1.257,800ETF,1,False,0.005,44.43亿,0.40|2025-12-26,T+1,55.62亿|2025-12-25
82,1.3326,0.38,1045.22万,0.003,515330,0.00,宽基指数,1.336,沪深300ETF天弘,1,False,0.005,62.16亿,0.20|2025-12-25,T+1,82.83亿|2025-12-25
83,4.1365,0.60,2.45亿,0.024,512500,800.00万,宽基指数,4.161,中证500ETF华夏,1,False,0.025,43.54亿,0.80|2025-12-25,T+1,180.09亿|2025-12-25
84,3.0838,0.36,23.59亿,-0.002,512100,1.74亿,宽基指数,3.082,中证1000ETF,1,False,0.011,253.59亿,0.35|2025-12-26,T+1,779.31亿|2025-12-25
85,1.1855,0.59,150.65亿,0.007,512050,12.24亿,宽基指数,1.193,A500ETF基金,1,False,0.007,329.87亿,0.27|2025-12-25,T+1,391.06亿|2025-12-25
86,7.5837,0.61,39.01亿,-0.004,510500,1.07亿,宽基指数,7.580,中证500ETF,1,False,0.046,188.63亿,0.65|2025-12-26,T+1,1421.24亿|2025-12-25
87,4.8346,0.35,4.32亿,0.015,510330,1800.00万,宽基指数,4.850,沪深300ETF华夏,1,False,0.017,474.37亿,0.20|2025-12-25,T+1,2293.37亿|2025-12-25
88,4.5802,0.42,11.30亿,0.002,510310,-1440.00万,宽基指数,4.582,沪深300ETF易方达,1,False,0.019,661.16亿,0.32|2025-12-26,T+1,3018.68亿|2025-12-25
89,4.7817,0.38,39.03亿,0.002,510300,1080.00万,宽基指数,4.784,沪深300ETF,1,False,0.018,891.52亿,0.32|2025-12-26,T+1,4249.51亿|2025-12-25
90,0.9920,0.10,2.56亿,0.000,510210,-5700.00万,宽基指数,0.992,上证指数ETF,1,False,0.001,60.29亿,0.10|2025-12-26,T+1,59.75亿|2025-12-25
91,4.1053,0.44,5555.98万,0.001,510180,-150.00万,宽基指数,4.106,上证180ETF,1,False,0.018,57.07亿,0.38|2025-12-26,T+1,233.38亿|2025-12-25
92,3.1067,0.42,22.37亿,0.013,510050,-5220.00万,宽基指数,3.120,上证50ETF,1,False,0.013,572.19亿,0.30|2025-12-25,T+1,1777.62亿|2025-12-25
93,1.6830,0.30,2.16亿,0.004,159977,-2800.00万,宽基指数,1.687,创业板ETF天弘,0,False,0.005,50.54亿,0.30|2025-12-25,T+1,85.06亿|2025-12-25
94,1.9657,0.10,2.49亿,-0.002,159952,-2040.00万,宽基指数,1.964,创业板ETF广发,0,False,0.002,72.92亿,0.14|2025-12-26,T+1,143.14亿|2025-12-25
95,1.5452,0.13,26.51亿,-0.001,159949,2.34亿,宽基指数,1.544,创业板50ETF,0,False,0.002,180.09亿,0.13|2025-12-26,T+1,277.91亿|2025-12-25
96,3.5792,0.20,6774.39万,-0.003,159948,0.00,宽基指数,3.576,创业板ETF南方,0,False,0.007,14.44亿,0.14|2025-12-26,T+1,51.60亿|2025-12-25
97,2.9730,0.57,6.15亿,0.018,159922,4200.00万,宽基指数,2.991,中证500ETF,0,False,0.017,51.92亿,0.80|2025-12-25,T+1,154.35亿|2025-12-25
98,4.8426,0.41,8.20亿,0.017,159919,990.00万,宽基指数,4.860,沪深300ETF,0,False,0.020,406.18亿,0.20|2025-12-25,T+1,1966.97亿|2025-12-25
99,3.2280,0.12,30.76亿,-0.002,159915,-3200.00万,宽基指数,3.226,创业板ETF,0,False,0.004,317.82亿,0.14|2025-12-26,T+1,1024.48亿|2025-12-25
100,3.4883,0.29,2.31亿,-0.003,159901,-490.00万,宽基指数,3.485,深证100ETF,0,False,0.010,20.67亿,0.25|2025-12-26,T+1,71.93亿|2025-12-25
101,3.1367,0.35,19.32亿,0.000,159845,1.06亿,宽基指数,3.137,中证1000ETF,0,False,0.011,156.76亿,0.35|2025-12-26,T+1,490.01亿|2025-12-25
102,0.9364,-0.11,1.52亿,-0.002,159783,0.00,宽基指数,0.934,科创创业50ETF,0,False,-0.001,54.41亿,-0.26|2025-12-25,T+1,50.95亿|2025-12-25
103,0.9309,-0.43,2.19亿,-0.004,159781,300.00万,宽基指数,0.927,科创创业ETF,0,False,-0.004,130.37亿,-0.26|2025-12-25,T+1,121.36亿|2025-12-25
104,1.4966,0.07,2.84亿,0.001,159682,-1300.00万,宽基指数,1.498,创业50ETF,0,False,0.001,35.54亿,0.24|2025-12-25,T+1,53.19亿|2025-12-25
105,3.1227,0.45,1.53亿,0.000,159629,1400.00万,宽基指数,3.123,1000ETF,0,False,0.014,42.57亿,0.35|2025-12-26,T+1,132.48亿|2025-12-25
106,1.3548,0.44,1.97亿,0.000,159593,-600.00万,宽基指数,1.355,中证A50指数ETF,0,False,0.006,42.49亿,0.33|2025-12-26,T+1,57.37亿|2025-12-25
107,1.2202,0.82,73.00亿,0.003,159361,3.48亿,宽基指数,1.223,A500ETF易方达,0,False,0.010,283.64亿,0.55|2025-12-26,T+1,344.20亿|2025-12-25
108,1.2045,0.67,3.81亿,0.006,159353,-2700.00万,宽基指数,1.211,中证A500ETF景顺,0,False,0.008,45.11亿,0.27|2025-12-25,T+1,54.34亿|2025-12-25
109,1.2398,0.65,106.70亿,0.007,159352,7.20亿,宽基指数,1.247,A500ETF南方,0,False,0.008,369.30亿,0.27|2025-12-25,T+1,457.86亿|2025-12-25
110,1.2023,0.67,15.82亿,0.008,159351,5400.00万,宽基指数,1.210,A500ETF嘉实,0,False,0.008,86.39亿,0.27|2025-12-25,T+1,103.87亿|2025-12-25
111,1.1998,0.59,96.36亿,0.000,159338,8.94亿,宽基指数,1.200,中证A500ETF,0,False,0.007,321.47亿,0.54|2025-12-26,T+1,383.61亿|2025-12-25
112,1.0024,0.40,1.39亿,0.002,520990,0.00,外盘ETF,1.004,港股央企红利50ETF,1,False,0.004,56.11亿,-0.10|2025-12-25,T+0,56.25亿|2025-12-25
113,0.8538,0.23,2305.56万,0.010,520920,0.00,外盘ETF,0.864,恒生科技ETF天弘,1,False,0.002,120.19亿,-0.11|2025-12-25,T+0,102.62亿|2025-12-25
114,0.7216,0.70,3.37亿,0.000,513980,0.00,外盘ETF,0.722,港股科技50ETF,1,False,0.005,316.42亿,-0.11|2025-12-25,T+0,228.33亿|2025-12-25
115,1.6193,0.68,1.93亿,0.015,513920,0.00,外盘ETF,1.634,港股通央企红利ETF,1,False,0.011,38.59亿,-0.04|2025-12-26,T+0,62.51亿|2025-12-25
116,1.6031,0.44,2.51亿,-0.002,513910,0.00,外盘ETF,1.601,港股央企红利ETF,1,False,0.007,31.34亿,-0.04|2025-12-26,T+0,50.27亿|2025-12-25
117,0.5265,0.38,1.53亿,0.002,513770,0.00,外盘ETF,0.528,港股互联网ETF,1,False,0.002,234.53亿,-0.04|2025-12-26,T+0,123.53亿|2025-12-25
118,1.7469,0.40,7.75亿,0.017,513750,0.00,外盘ETF,1.764,港股通非银ETF,1,False,0.007,153.12亿,-0.05|2025-12-26,T+0,267.61亿|2025-12-25
119,1.0921,0.65,1.95亿,-0.005,513690,0.00,外盘ETF,1.087,港股红利ETF博时,1,False,0.007,52.27亿,-0.05|2025-12-26,T+0,57.12亿|2025-12-25
120,1.6321,0.56,2.24亿,-0.003,513630,0.00,外盘ETF,1.629,港股红利指数ETF,1,False,0.009,103.26亿,-0.04|2025-12-26,T+0,168.61亿|2025-12-25
121,0.7260,0.68,4314.25万,0.009,513580,0.00,外盘ETF,0.735,恒生科技ETF指数,1,False,0.005,71.18亿,-0.04|2025-12-26,T+0,51.70亿|2025-12-25
122,2.3070,0.12,2.01亿,0.151,513500,0.00,外盘ETF,2.461,标普500ETF,1,False,0.003,98.11亿,-0.12|2025-12-25,T+0,226.33亿|2025-12-25
123,0.6638,0.15,1.22亿,0.002,513380,0.00,外盘ETF,0.666,恒生科技ETF龙头,1,False,0.001,177.16亿,-0.05|2025-12-26,T+0,117.65亿|2025-12-25
124,0.5178,0.58,11.59亿,0.002,513330,0.00,外盘ETF,0.520,恒生互联网ETF,1,False,0.003,668.33亿,-0.12|2025-12-25,T+0,346.06亿|2025-12-25
125,2.2434,-0.38,1.78亿,0.096,513300,0.00,外盘ETF,2.342,纳斯达克ETF,1,False,-0.009,51.05亿,-0.12|2025-12-25,T+0,114.53亿|2025-12-25
126,1.4011,0.50,1.32亿,0.006,513260,0.00,外盘ETF,1.407,恒生科技ETF基金,1,False,0.007,51.15亿,-0.04|2025-12-26,T+0,71.70亿|2025-12-25
127,0.7341,0.54,12.64亿,0.004,513180,0.00,外盘ETF,0.738,恒生科技指数ETF,1,False,0.004,664.96亿,-0.05|2025-12-26,T+0,488.41亿|2025-12-25
128,1.1988,0.59,1.21亿,0.003,513160,0.00,外盘ETF,1.202,港股科技30ETF,1,False,0.007,48.78亿,-0.04|2025-12-26,T+0,58.50亿|2025-12-25
129,0.7200,0.70,15.14亿,0.004,513130,0.00,外盘ETF,0.724,恒生科技ETF,1,False,0.005,594.47亿,-0.11|2025-12-25,T+0,428.02亿|2025-12-25
130,1.2469,0.00,10.37亿,-0.001,513120,0.00,外盘ETF,1.246,港股创新药ETF,1,False,0.000,193.69亿,-0.05|2025-12-26,T+0,241.62亿|2025-12-25
131,1.8047,-0.05,2.06亿,0.122,513100,0.00,外盘ETF,1.929,纳指ETF,1,False,-0.001,94.66亿,-0.11|2025-12-25,T+0,170.83亿|2025-12-25
132,2.0872,0.38,73.85亿,0.008,513090,0.00,外盘ETF,2.095,香港证券ETF,1,False,0.008,150.30亿,-0.05|2025-12-26,T+0,313.87亿|2025-12-25
133,0.6087,0.00,1.53亿,-0.001,513060,0.00,外盘ETF,0.608,恒生医疗ETF,1,False,0.000,107.80亿,-0.05|2025-12-26,T+0,65.65亿|2025-12-25
134,1.4880,0.40,7.35亿,0.001,513050,0.00,外盘ETF,1.491,中概互联网ETF,1,False,0.006,270.31亿,-0.11|2025-12-25,T+0,402.23亿|2025-12-25
135,1.4007,0.36,2.63亿,0.001,513040,0.00,外盘ETF,1.402,港股通互联网ETF,1,False,0.005,56.21亿,-0.04|2025-12-26,T+0,78.76亿|2025-12-25
136,0.7513,0.80,2.94亿,0.005,513010,0.00,外盘ETF,0.756,恒生科技ETF易方达,1,False,0.006,351.21亿,-0.09|2025-12-25,T+0,263.87亿|2025-12-25
137,1.1499,0.52,3017.12万,0.005,510900,0.00,外盘ETF,1.155,恒生中国企业ETF,1,False,0.006,68.51亿,-0.05|2025-12-26,T+0,78.82亿|2025-12-25
138,1.3564,-0.14,5.41亿,0.066,159941,0.00,外盘ETF,1.424,纳指ETF,0,False,-0.002,223.33亿,-0.11|2025-12-25,T+0,302.92亿|2025-12-25
139,1.5826,0.44,1.87亿,-0.002,159920,0.00,外盘ETF,1.581,恒生ETF,0,False,0.007,90.24亿,-0.04|2025-12-26,T+0,142.87亿|2025-12-25
140,0.7935,0.13,1.17亿,-0.002,159892,0.00,外盘ETF,0.792,恒生医药ETF,0,False,0.001,72.69亿,-0.04|2025-12-26,T+0,57.70亿|2025-12-25
141,0.8585,0.58,9.35亿,0.004,159792,0.00,外盘ETF,0.862,港股通互联网ETF,0,False,0.005,937.22亿,-0.05|2025-12-26,T+0,804.98亿|2025-12-25
142,0.7209,0.56,7.09亿,0.003,159740,0.00,外盘ETF,0.724,恒生科技ETF,0,False,0.004,255.48亿,-0.04|2025-12-26,T+0,184.25亿|2025-12-25
143,1.3027,0.23,7765.88万,0.001,159691,0.00,外盘ETF,1.304,港股红利ETF,0,False,0.003,65.59亿,-0.05|2025-12-26,T+0,85.49亿|2025-12-25
144,1.9437,-0.30,3.23亿,0.069,159659,0.00,外盘ETF,2.015,纳斯达克100ETF,0,False,-0.006,39.09亿,-0.11|2025-12-25,T+0,75.97亿|2025-12-25
145,0.6617,0.30,2.28亿,-0.002,159636,0.00,外盘ETF,0.660,港股通科技30ETF,0,False,0.002,530.87亿,-0.05|2025-12-26,T+0,351.43亿|2025-12-25
146,2.0484,-0.28,1.04亿,0.078,159632,0.00,外盘ETF,2.129,纳斯达克ETF,0,False,-0.006,48.55亿,-0.11|2025-12-25,T+0,99.44亿|2025-12-25
147,1.6176,-0.37,3.58亿,0.000,159570,0.00,外盘ETF,1.618,港股通创新药ETF,0,False,-0.006,138.34亿,-0.04|2025-12-26,T+0,223.87亿|2025-12-25
148,0.7835,-0.26,2.21亿,-0.002,159567,0.00,外盘ETF,0.782,港股创新药ETF,0,False,-0.002,104.67亿,-0.04|2025-12-26,T+0,82.04亿|2025-12-25
149,1.4482,0.35,6079.21万,0.000,159545,0.00,外盘ETF,1.448,恒生红利低波ETF,0,False,0.005,51.51亿,-0.04|2025-12-26,T+0,74.62亿|2025-12-25
