SERIAL,PER_NAV,CHG,STARTDATE,TRADING_VOLUMES,PREMIUM,FOUND_DATE,QJFE_DAY{2025-10-23},SECURITY_CODE,NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
16,13.3098,0.43,2020-02-10,111.89亿,0.072,2020-03-06,4890.00万,511380,13.382,可转债ETF,1,False,0.057,44.78亿,0.13|2025-10-23,T+0,596.02亿|2025-10-23
17,1.2457,0.96,2016-06-20,32.36亿,0.011,2016-07-26,-2.57亿,512880,1.257,证券ETF,1,False,0.012,474.76亿,1.01|2025-10-23,T+1,591.41亿|2025-10-23
18,0.8019,0.86,2021-05-12,48.55亿,0.016,2021-05-18,4.33亿,513180,0.818,恒生科技指数ETF,1,False,0.007,560.98亿,0.43|2025-10-23,T+0,449.85亿|2025-10-23
19,3.0094,1.59,2021-03-04,3.82亿,0.050,2021-03-18,-2800.00万,159845,3.059,中证1000ETF,0,False,0.048,144.42亿,-0.07|2025-10-23,T+1,434.63亿|2025-10-23
20,114.6431,0.00,2022-08-03,34.14亿,-0.030,2022-08-19,45.00万,511520,114.613,政金债券ETF,1,False,0.005,3.78亿,-0.02|2025-10-23,T+0,433.30亿|2025-10-23
21,0.7869,1.01,2021-05-12,54.47亿,0.016,2021-05-24,1.09亿,513130,0.803,恒生科技ETF,1,False,0.008,513.02亿,0.29|2025-10-23,T+0,403.70亿|2025-10-23
22,2.3704,5.40,2022-09-23,58.23亿,0.130,2022-09-30,1.98亿,588200,2.500,科创芯片ETF,1,False,0.128,168.34亿,-0.80|2025-10-23,T+1,399.03亿|2025-10-23
23,8.9865,-0.51,2014-08-04,19.84亿,-0.056,2014-08-13,90.00万,159937,8.930,黄金ETF基金,0,False,-0.046,44.13亿,-0.80|2025-10-23,T+0,396.61亿|2025-10-23
24,1.6132,0.61,2016-12-12,25.45亿,0.043,2017-01-04,0.00,513050,1.656,中概互联网ETF,1,False,0.010,241.81亿,-1.38|2025-10-22,T+0,390.09亿|2025-10-22
25,0.5954,0.84,2016-08-01,14.42亿,0.005,2016-08-30,6.52亿,512000,0.600,券商ETF,1,False,0.005,649.19亿,1.00|2025-10-23,T+1,386.53亿|2025-10-23
26,1.4587,0.82,2022-06-17,7.82亿,0.025,2022-06-30,4800.00万,159636,1.484,港股通科技30ETF,0,False,0.012,261.16亿,0.62|2025-10-23,T+0,380.96亿|2025-10-23
27,0.5641,0.53,2021-01-18,33.93亿,0.008,2021-01-26,600.00万,513330,0.572,恒生互联网ETF,1,False,0.003,606.83亿,0.64|2025-10-23,T+0,342.32亿|2025-10-23
28,9.4054,-0.50,2013-10-28,21.53亿,-0.054,2013-11-29,-420.00万,159934,9.351,黄金ETF,0,False,-0.047,36.01亿,-0.80|2025-10-23,T+0,338.71亿|2025-10-23
29,3.0046,1.56,2022-07-22,1.56亿,0.049,2022-07-28,-1200.00万,560010,3.054,中证1000ETF指数,1,False,0.047,112.00亿,-0.07|2025-10-23,T+1,336.50亿|2025-10-23
30,2.2528,1.28,2020-02-24,165.10亿,0.037,2020-03-13,1.15亿,513090,2.290,香港证券ETF,1,False,0.029,148.74亿,0.93|2025-10-23,T+0,335.08亿|2025-10-23
31,118.8099,-0.13,2023-02-17,90.53亿,-0.274,2023-05-19,362.00万,511090,118.536,30年国债ETF,1,False,-0.149,2.61亿,-0.32|2025-10-23,T+0,309.72亿|2025-10-23
32,1.3255,1.42,2015-05-20,13.44亿,0.104,2015-06-10,650.00万,159941,1.430,纳指ETF,0,False,0.020,220.94亿,-0.95|2025-10-22,T+0,292.77亿|2025-10-22
33,8.8943,-0.47,2013-06-24,4.59亿,-0.052,2013-07-18,-1580.00万,518800,8.842,黄金基金ETF,1,False,-0.042,32.46亿,-0.80|2025-10-23,T+0,288.71亿|2025-10-23
34,1.7575,4.84,2019-12-24,13.62亿,0.086,2020-01-20,7560.00万,159995,1.843,芯片ETF,0,False,0.085,162.87亿,-0.73|2025-10-23,T+1,286.25亿|2025-10-23
35,0.3705,0.54,2019-04-22,4.47亿,0.002,2019-05-20,-1.57亿,512170,0.372,医疗ETF,1,False,0.002,694.47亿,0.11|2025-10-23,T+1,257.30亿|2025-10-23
36,1.4522,3.99,2016-06-06,24.75亿,0.058,2016-06-30,1.40亿,159949,1.510,创业板50ETF,0,False,0.058,175.68亿,0.16|2025-10-23,T+1,255.12亿|2025-10-23
37,10.1658,0.02,2014-10-17,2.29亿,0.004,2014-11-13,2330.00万,511220,10.170,城投债ETF,1,False,0.002,24.83亿,0.04|2025-10-23,T+0,252.41亿|2025-10-23
38,1.2042,-0.75,2018-11-21,8.70亿,-0.007,2018-12-19,1.06亿,512890,1.197,红利低波ETF,1,False,-0.009,205.89亿,0.52|2025-10-23,T+1,247.93亿|2025-10-23
39,0.8019,1.24,2021-05-31,9.56亿,0.016,2021-06-21,0.00,513980,0.818,港股科技50ETF,1,False,0.010,296.85亿,0.15|2025-10-23,T+0,238.05亿|2025-10-23
40,4.0964,1.00,2006-03-09,1.76亿,0.041,2006-04-13,50.00万,510180,4.137,上证180ETF,1,False,0.041,56.83亿,0.29|2025-10-23,T+1,232.80亿|2025-10-23
41,1.4597,5.00,2020-07-20,13.76亿,0.074,2020-07-27,10000.00万,159819,1.534,人工智能ETF,0,False,0.073,158.83亿,-0.93|2025-10-23,T+1,231.85亿|2025-10-23
42,106.3045,0.03,2018-12-10,23.11亿,0.018,2018-12-27,37.00万,511030,106.323,公司债ETF,1,False,0.036,2.17亿,0.02|2025-10-23,T+0,230.98亿|2025-10-23
43,0.8201,0.97,2021-05-12,13.59亿,0.017,2021-05-18,9700.00万,513010,0.837,恒生科技ETF易方达,1,False,0.008,280.08亿,0.44|2025-10-23,T+0,229.70亿|2025-10-23
44,1.0086,1.49,2021-11-11,15.48亿,0.015,2021-12-17,8850.00万,562500,1.024,机器人ETF,1,False,0.015,224.83亿,-0.05|2025-10-23,T+1,226.77亿|2025-10-23
45,1.3338,0.37,2022-06-13,51.08亿,0.010,2022-07-01,2.01亿,513120,1.344,港股创新药ETF,1,False,0.005,168.62亿,-1.93|2025-10-23,T+0,224.91亿|2025-10-23
46,1.4549,5.02,2019-04-22,25.85亿,0.073,2019-05-08,2.12亿,512480,1.528,半导体ETF,1,False,0.073,151.69亿,-0.82|2025-10-23,T+1,220.69亿|2025-10-23
47,2.2464,0.34,2013-11-04,4.84亿,0.114,2013-12-05,0.00,513500,2.360,标普500ETF,1,False,0.008,98.11亿,-0.51|2025-10-22,T+0,220.39亿|2025-10-22
48,0.8345,-0.60,2017-05-25,14.07亿,-0.006,2017-07-18,4.76亿,512800,0.829,银行ETF,1,False,-0.005,256.74亿,0.65|2025-10-23,T+1,214.25亿|2025-10-23
49,0.8343,-0.96,2013-07-15,6.98亿,-0.008,2013-08-23,-4400.00万,159928,0.826,消费ETF,0,False,-0.008,246.23亿,0.25|2025-10-23,T+1,205.43亿|2025-10-23
50,0.5926,-1.85,2019-03-11,13.76亿,-0.011,2019-04-04,-4.32亿,512690,0.582,酒ETF,1,False,-0.011,341.42亿,0.61|2025-10-23,T+1,202.32亿|2025-10-23
51,3.2795,-0.58,2006-10-30,6.38亿,-0.020,2006-11-17,-1.20亿,510880,3.259,红利ETF,1,False,-0.019,57.38亿,0.81|2025-10-23,T+1,188.17亿|2025-10-23
52,0.7005,-0.29,2021-02-18,5.19亿,-0.001,2021-02-23,-4300.00万,159870,0.699,化工ETF,0,False,-0.002,247.46亿,2.11|2025-10-23,T+1,173.34亿|2025-10-23
53,1.6715,1.74,2017-06-01,9.29亿,0.029,2017-08-03,-7150.00万,512400,1.700,有色金属ETF,1,False,0.029,102.95亿,1.17|2025-10-23,T+1,172.08亿|2025-10-23
54,0.7874,0.88,2021-05-11,26.20亿,0.014,2021-05-18,5600.00万,159740,0.801,恒生科技ETF,0,False,0.007,215.77亿,0.45|2025-10-23,T+0,169.90亿|2025-10-23
55,0.4155,0.24,2013-08-26,4.20亿,0.001,2013-09-23,-2400.00万,512010,0.417,医药ETF,1,False,0.001,403.73亿,0.10|2025-10-23,T+1,167.75亿|2025-10-23
56,1.7650,1.01,2013-04-15,6.09亿,0.137,2013-04-25,0.00,513100,1.902,纳指ETF,1,False,0.019,94.66亿,-0.95|2025-10-22,T+0,167.08亿|2025-10-22
57,3.9727,1.71,2015-04-08,1.66亿,0.068,2015-05-05,2080.00万,512500,4.041,中证500ETF华夏,1,False,0.068,41.87亿,0.20|2025-10-23,T+1,166.35亿|2025-10-23
58,1.0290,1.65,2021-06-01,12.81亿,0.018,2021-06-15,2.93亿,159755,1.047,电池ETF,0,False,0.017,150.32亿,1.25|2025-10-23,T+1,154.68亿|2025-10-23
59,1.6015,0.62,2012-07-09,5.37亿,0.015,2012-08-09,0.00,159920,1.616,恒生ETF,0,False,0.010,96.08亿,0.68|2025-10-23,T+0,153.87亿|2025-10-23
60,1.1767,2.55,2016-06-20,7.73亿,0.031,2016-07-26,4100.00万,512660,1.208,军工ETF,1,False,0.030,124.75亿,-0.47|2025-10-23,T+1,146.79亿|2025-10-23
61,134.7350,-0.05,2017-07-17,65.34亿,-0.213,2017-08-04,0.00,511260,134.522,十年国债ETF,1,False,-0.064,1.09亿,-0.05|2025-10-23,T+0,146.74亿|2025-10-23
62,1.8536,3.51,2017-03-22,7.48亿,0.065,2017-04-25,4250.00万,159952,1.919,创业板ETF广发,0,False,0.065,77.99亿,0.10|2025-10-23,T+1,144.56亿|2025-10-23
63,0.6799,2.21,2019-05-24,8.33亿,0.014,2019-07-23,-1.59亿,512710,0.694,军工龙头ETF,1,False,0.015,203.81亿,0.01|2025-10-23,T+1,138.57亿|2025-10-23
64,1.4509,-0.34,2019-12-23,1.53亿,-0.006,2020-01-17,-5200.00万,515450,1.445,红利低波50ETF,1,False,-0.005,92.41亿,0.47|2025-10-23,T+1,134.08亿|2025-10-23
65,1.2082,-1.82,2020-01-02,14.43亿,-0.020,2020-01-20,-4.98亿,515220,1.188,煤炭ETF,1,False,-0.022,110.14亿,2.28|2025-10-23,T+1,133.07亿|2025-10-23
66,0.9156,1.74,2020-12-01,4.80亿,0.017,2020-12-07,-1400.00万,515790,0.933,光伏ETF,1,False,0.016,145.19亿,0.76|2025-10-23,T+1,132.94亿|2025-10-23
67,0.8857,0.56,2014-06-09,4.95亿,0.004,2014-06-26,1000.00万,512070,0.890,证券保险ETF,1,False,0.005,149.89亿,0.91|2025-10-23,T+1,132.76亿|2025-10-23
68,2.8923,1.62,2013-01-07,3.48亿,0.048,2013-02-06,-3200.00万,159922,2.940,中证500ETF,0,False,0.047,45.64亿,0.20|2025-10-23,T+1,132.00亿|2025-10-23
69,2.9971,1.74,2022-07-22,2.32亿,0.045,2022-07-27,-800.00万,159629,3.042,1000ETF,0,False,0.052,40.63亿,-0.07|2025-10-23,T+1,121.78亿|2025-10-23
70,1.8505,1.59,2023-07-10,9.81亿,0.387,2023-07-19,100.00万,159509,2.238,纳指科技ETF,0,False,0.035,64.84亿,-0.80|2025-10-22,T+0,119.96亿|2025-10-22
71,1.4376,4.24,2020-09-22,5.06亿,0.062,2020-09-28,3400.00万,588050,1.500,科创ETF,1,False,0.061,81.45亿,-0.30|2025-10-23,T+1,117.10亿|2025-10-23
72,0.9018,0.55,2020-03-02,3.79亿,0.005,2020-03-20,4380.00万,159992,0.907,创新药ETF,0,False,0.005,126.70亿,-0.82|2025-10-23,T+1,114.25亿|2025-10-23
73,0.8833,5.10,2021-06-21,4.28亿,0.045,2021-06-28,1.02亿,159781,0.928,科创创业ETF,0,False,0.045,127.49亿,-0.28|2025-10-23,T+1,112.61亿|2025-10-23
74,2.2126,1.07,2020-10-14,5.88亿,0.139,2020-10-22,75.00万,513300,2.352,纳斯达克ETF,1,False,0.025,50.73亿,-0.90|2025-10-22,T+0,112.23亿|2025-10-22
75,0.8735,1.14,2021-02-22,4.67亿,0.011,2021-03-04,6200.00万,159851,0.884,金融科技ETF,0,False,0.010,127.28亿,0.90|2025-10-23,T+1,111.18亿|2025-10-23
76,1.4543,1.03,2021-02-19,6.59亿,0.018,2021-02-25,3300.00万,159869,1.472,游戏ETF,0,False,0.015,76.43亿,0.18|2025-10-23,T+1,111.15亿|2025-10-23
77,0.5902,0.34,2022-01-17,5.28亿,0.009,2022-02-09,2.73亿,513770,0.599,港股互联网ETF,1,False,0.002,185.67亿,0.49|2025-10-23,T+0,109.58亿|2025-10-23
78,1.6262,4.86,2019-04-22,6.64亿,0.079,2019-05-16,5640.00万,512760,1.705,芯片ETF,1,False,0.079,65.91亿,-0.74|2025-10-23,T+1,107.18亿|2025-10-23
79,1.1293,0.98,2021-01-18,4.97亿,0.009,2021-01-28,3780.00万,159841,1.138,证券ETF,0,False,0.011,92.97亿,1.01|2025-10-23,T+1,105.00亿|2025-10-23
80,0.7257,1.09,2022-04-18,5.29亿,0.014,2022-04-27,7800.00万,513380,0.740,恒生科技ETF龙头,1,False,0.008,144.57亿,0.43|2025-10-23,T+0,104.91亿|2025-10-23
81,1.7757,2.31,2021-03-03,3.62亿,0.042,2021-03-09,-7000.00万,516150,1.818,稀土ETF嘉实,1,False,0.041,58.42亿,-0.60|2025-10-23,T+1,103.73亿|2025-10-23
82,1.4095,-0.50,2019-10-30,2.22亿,-0.008,2019-11-26,1.35亿,515180,1.402,红利ETF易方达,1,False,-0.007,72.58亿,0.82|2025-10-23,T+1,102.30亿|2025-10-23
83,-,0.00,2016-08-15,21.46亿,0.005,2016-09-02,10.29万,511660,100.005,货币ETF建信添益,1,False,-0.004,1.01亿,0.00|2025-10-23,T+0,100.53亿|2025-10-23
