SERIAL,PER_NAV,CHG,STARTDATE,TRADING_VOLUMES,PREMIUM,FOUND_DATE,QJFE_DAY{2025-12-17},SECURITY_CODE,NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
16,1.2169,-0.74,2016-06-20,15.92亿,-0.008,2016-07-26,-3.88亿,512880,1.209,证券ETF,1,False,-0.009,469.46亿,1.95|2025-12-17,T+1,571.29亿|2025-12-17
17,13.4467,0.04,2020-02-10,63.54亿,-0.003,2020-03-06,-670.00万,511380,13.444,可转债ETF,1,False,0.006,40.84亿,0.91|2025-12-17,T+0,549.17亿|2025-12-17
18,0.7305,-1.23,2021-05-12,24.32亿,-0.010,2021-05-18,1.39亿,513180,0.720,恒生科技指数ETF,1,False,-0.009,661.51亿,1.01|2025-12-17,T+0,483.23亿|2025-12-17
19,3.0053,0.13,2021-03-04,13.58亿,0.003,2021-03-18,1.88亿,159845,3.008,中证1000ETF,0,False,0.004,154.30亿,1.50|2025-12-17,T+1,463.73亿|2025-12-17
20,0.7175,-1.26,2021-05-12,31.58亿,-0.012,2021-05-24,800.00万,513130,0.706,恒生科技ETF,1,False,-0.009,596.71亿,1.11|2025-12-17,T+0,428.14亿|2025-12-17
21,114.9209,0.10,2022-08-03,29.93亿,0.022,2022-08-19,-67.00万,511520,114.943,政金债券ETF,1,False,0.117,3.69亿,0.17|2025-12-17,T+0,423.67亿|2025-12-17
22,9.2775,0.11,2014-08-04,8.53亿,0.023,2014-08-13,-540.00万,159937,9.300,黄金ETF基金,0,False,0.010,44.05亿,0.81|2025-12-17,T+0,408.68亿|2025-12-17
23,0.5817,-0.69,2016-08-01,7.75亿,-0.004,2016-08-30,-2.18亿,512000,0.578,券商ETF,1,False,-0.004,690.54亿,1.95|2025-12-17,T+1,401.69亿|2025-12-17
24,1.4745,-1.08,2016-12-12,12.31亿,-0.004,2017-01-04,0.00,513050,1.470,中概互联网ETF,1,False,-0.016,269.94亿,-1.84|2025-12-16,T+0,398.03亿|2025-12-16
25,2.2664,-1.15,2022-09-23,16.92亿,-0.025,2022-09-30,-1.35亿,588200,2.241,科创芯片ETF,1,False,-0.026,173.35亿,2.78|2025-12-17,T+1,392.88亿|2025-12-17
26,9.7113,0.12,2013-10-28,5.79亿,0.025,2013-11-29,-180.00万,159934,9.736,黄金ETF,0,False,0.012,36.52亿,0.81|2025-12-17,T+0,354.62亿|2025-12-17
27,0.6627,-1.36,2022-06-17,3.41亿,-0.012,2022-06-30,-400.00万,159636,0.651,港股通科技30ETF,0,False,-0.009,529.81亿,1.02|2025-12-17,T+0,351.10亿|2025-12-17
28,0.5183,-0.97,2021-01-18,18.05亿,-0.006,2021-01-26,1600.00万,513330,0.512,恒生互联网ETF,1,False,-0.005,667.85亿,0.99|2025-12-17,T+0,346.15亿|2025-12-17
29,2.9969,-0.07,2022-07-22,1.20亿,0.000,2022-07-28,1200.00万,560010,2.997,中证1000ETF指数,1,False,-0.002,112.30亿,1.49|2025-12-17,T+1,336.54亿|2025-12-17
30,2.0774,-1.06,2020-02-24,78.97亿,-0.022,2020-03-13,7700.00万,513090,2.055,香港证券ETF,1,False,-0.022,151.56亿,1.50|2025-12-17,T+0,314.86亿|2025-12-17
31,1.3318,-0.92,2015-05-20,6.43亿,0.062,2015-06-10,130.00万,159941,1.394,纳指ETF,0,False,-0.013,223.27亿,0.18|2025-12-16,T+0,297.33亿|2025-12-16
32,9.1834,0.11,2013-06-24,1.28亿,0.024,2013-07-18,880.00万,518800,9.207,黄金基金ETF,1,False,0.010,32.08亿,0.81|2025-12-17,T+0,294.57亿|2025-12-17
33,114.7963,0.71,2023-02-17,56.74亿,0.468,2023-05-19,-215.00万,511090,115.264,30年国债ETF,1,False,0.815,2.52亿,0.80|2025-12-17,T+0,289.46亿|2025-12-17
34,10.2026,0.09,2014-10-17,11.82亿,-0.013,2014-11-13,0.00,511220,10.190,城投债ETF,1,False,0.009,27.91亿,0.01|2025-12-17,T+0,284.72亿|2025-12-17
35,106.5990,0.03,2018-12-10,14.38亿,0.035,2018-12-27,100.00万,511030,106.634,公司债ETF,1,False,0.027,2.56亿,0.02|2025-12-17,T+0,272.36亿|2025-12-17
36,1.5166,-2.18,2016-06-06,16.01亿,-0.033,2016-06-30,3.19亿,159949,1.484,创业板50ETF,0,False,-0.033,175.13亿,3.69|2025-12-17,T+1,265.60亿|2025-12-17
37,1.6786,-0.66,2019-12-24,3.97亿,-0.011,2020-01-20,-1680.00万,159995,1.668,芯片ETF,0,False,-0.011,157.92亿,2.47|2025-12-17,T+1,265.08亿|2025-12-17
38,0.7471,-1.21,2021-05-12,5.53亿,-0.011,2021-05-18,2.29亿,513010,0.736,恒生科技ETF易方达,1,False,-0.009,350.89亿,1.03|2025-12-17,T+0,262.15亿|2025-12-17
39,1.7181,0.00,2023-10-30,10.51亿,0.001,2023-11-10,9900.00万,513750,1.719,港股通非银ETF,1,False,0.000,150.84亿,1.87|2025-12-17,T+0,259.16亿|2025-12-17
40,1.1692,1.02,2018-11-21,5.07亿,0.014,2018-12-19,8100.00万,512890,1.183,红利低波ETF,1,False,0.012,218.35亿,0.08|2025-12-17,T+1,255.30亿|2025-12-17
41,0.3436,0.87,2019-04-22,4.24亿,0.002,2019-05-20,-2.31亿,512170,0.346,医疗ETF,1,False,0.003,739.18亿,1.84|2025-12-17,T+1,253.98亿|2025-12-17
42,0.9391,-0.64,2021-11-11,5.85亿,-0.006,2021-12-17,6750.00万,562500,0.933,机器人ETF,1,False,-0.006,264.60亿,1.57|2025-12-17,T+1,248.48亿|2025-12-17
43,1.2486,0.08,2022-06-13,29.86亿,-0.004,2022-07-01,0.00,513120,1.245,港股创新药ETF,1,False,0.001,193.80亿,0.36|2025-12-17,T+0,241.98亿|2025-12-17
44,4.0176,0.05,2006-03-09,9658.82万,0.001,2006-04-13,750.00万,510180,4.019,上证180ETF,1,False,0.002,57.27亿,1.37|2025-12-17,T+1,230.07亿|2025-12-17
45,0.7195,-0.98,2021-05-31,6.61亿,-0.011,2021-06-21,0.00,513980,0.708,港股科技50ETF,1,False,-0.007,317.59亿,0.97|2025-12-17,T+0,228.51亿|2025-12-17
46,2.2706,-0.37,2013-11-04,2.54亿,0.155,2013-12-05,0.00,513500,2.426,标普500ETF,1,False,-0.009,98.11亿,-0.31|2025-12-16,T+0,222.76亿|2025-12-16
47,1.4945,-1.27,2020-07-20,3.91亿,-0.021,2020-07-27,-5400.00万,159819,1.474,人工智能ETF,0,False,-0.019,148.65亿,3.63|2025-12-17,T+1,222.16亿|2025-12-17
48,0.8039,-0.25,2013-07-15,2.03亿,-0.001,2013-08-23,0.00,159928,0.803,消费ETF,0,False,-0.002,262.33亿,0.55|2025-12-17,T+1,210.88亿|2025-12-17
49,1.4116,-0.57,2019-04-22,7.33亿,-0.008,2019-05-08,3600.00万,512480,1.404,半导体ETF,1,False,-0.008,148.67亿,2.12|2025-12-17,T+1,209.86亿|2025-12-17
50,0.5531,-0.36,2019-03-11,5.63亿,-0.002,2019-04-04,5760.00万,512690,0.551,酒ETF,1,False,-0.002,361.15亿,-0.16|2025-12-17,T+1,199.75亿|2025-12-17
51,3.1402,1.15,2006-10-30,4.47亿,0.039,2006-11-17,6750.00万,510880,3.179,红利ETF,1,False,0.036,59.74亿,0.14|2025-12-17,T+1,187.59亿|2025-12-17
52,0.7172,-1.40,2021-05-11,15.74亿,-0.011,2021-05-18,4100.00万,159740,0.706,恒生科技ETF,0,False,-0.010,254.73亿,1.00|2025-12-17,T+0,182.69亿|2025-12-17
53,1.7732,-0.11,2017-06-01,6.53亿,0.000,2017-08-03,-8550.00万,512400,1.773,有色金属ETF,1,False,-0.002,98.39亿,3.35|2025-12-17,T+1,174.46亿|2025-12-17
54,3.9840,-0.28,2015-04-08,3.46亿,-0.006,2015-05-05,8400.00万,512500,3.978,中证500ETF华夏,1,False,-0.011,42.78亿,1.97|2025-12-17,T+1,170.42亿|2025-12-17
55,0.3829,0.26,2013-08-26,3.19亿,0.001,2013-09-23,-2.65亿,512010,0.384,医药ETF,1,False,0.001,443.70亿,1.30|2025-12-17,T+1,169.89亿|2025-12-17
56,0.9244,-0.32,2014-06-09,7.63亿,-0.001,2014-06-26,3300.00万,512070,0.923,证券保险ETF,1,False,-0.003,183.06亿,2.21|2025-12-17,T+1,169.23亿|2025-12-17
57,1.7730,-1.11,2013-04-15,3.88亿,0.105,2013-04-25,0.00,513100,1.878,纳指ETF,1,False,-0.021,94.66亿,0.17|2025-12-16,T+0,167.83亿|2025-12-16
58,1.6164,0.25,2023-11-06,3.77亿,-0.005,2023-11-23,-1000.00万,513630,1.611,港股红利指数ETF,1,False,0.004,103.52亿,0.27|2025-12-17,T+0,167.34亿|2025-12-17
59,135.0090,0.06,2017-07-17,62.47亿,-0.016,2017-08-04,0.00,511260,134.993,十年国债ETF,1,False,0.082,1.19亿,0.11|2025-12-17,T+0,160.39亿|2025-12-17
60,0.7550,0.26,2021-02-18,5.25亿,0.002,2021-02-23,-3.03亿,159870,0.757,化工ETF,0,False,0.002,199.47亿,3.17|2025-12-17,T+1,150.60亿|2025-12-17
61,1.0270,-1.75,2021-06-01,3.99亿,-0.017,2021-06-15,-1.54亿,159755,1.010,电池ETF,0,False,-0.018,143.42亿,3.14|2025-12-17,T+1,147.29亿|2025-12-17
62,1.3941,0.72,2019-12-23,1.09亿,0.013,2020-01-17,7350.00万,515450,1.407,红利低波50ETF,1,False,0.010,104.74亿,0.32|2025-12-17,T+1,146.02亿|2025-12-17
63,2.8632,-0.21,2013-01-07,3.91亿,-0.004,2013-02-06,9300.00万,159922,2.859,中证500ETF,0,False,-0.006,49.77亿,1.95|2025-12-17,T+1,142.49亿|2025-12-17
64,1.5651,-0.26,2012-07-09,3.31亿,-0.013,2012-08-09,0.00,159920,1.552,恒生ETF,0,False,-0.004,90.46亿,0.89|2025-12-17,T+0,141.57亿|2025-12-17
65,1.9248,-1.87,2017-03-22,2.14亿,-0.034,2017-04-25,-5100.00万,159952,1.891,创业板ETF广发,0,False,-0.036,71.89亿,3.39|2025-12-17,T+1,138.37亿|2025-12-17
66,0.8111,1.72,2017-05-25,9.27亿,0.015,2017-07-18,-2.91亿,512800,0.826,银行ETF,1,False,0.014,168.52亿,0.12|2025-12-17,T+1,136.69亿|2025-12-17
67,0.8458,-0.35,2020-03-02,1.77亿,-0.003,2020-03-20,-1380.00万,159992,0.843,创新药ETF,0,False,-0.003,151.11亿,1.39|2025-12-17,T+1,127.81亿|2025-12-17
68,2.9767,-1.64,2019-07-22,12.14亿,-0.043,2019-08-16,1.70亿,515880,2.934,通信ETF,1,False,-0.049,42.81亿,5.53|2025-12-17,T+1,127.45亿|2025-12-17
69,1.9805,0.46,2023-10-16,2.67亿,0.005,2023-10-24,-2850.00万,517520,1.986,黄金股ETF,1,False,0.009,64.11亿,2.48|2025-12-17,T+1,126.97亿|2025-12-17
70,1.2266,1.31,2016-06-20,4.99亿,0.015,2016-07-26,-700.00万,512660,1.242,军工ETF,1,False,0.016,102.64亿,-0.04|2025-12-17,T+1,125.90亿|2025-12-17
71,2.9921,0.07,2022-07-22,2.25亿,0.001,2022-07-27,8200.00万,159629,2.993,1000ETF,0,False,0.002,41.75亿,1.52|2025-12-17,T+1,124.93亿|2025-12-17
72,0.6864,1.89,2019-05-24,9.81亿,0.014,2019-07-23,-4.27亿,512710,0.700,军工龙头ETF,1,False,0.013,181.62亿,-0.32|2025-12-17,T+1,124.66亿|2025-12-17
73,1.8780,-1.04,2023-07-10,7.06亿,0.411,2023-07-19,100.00万,159509,2.289,纳指科技ETF,0,False,-0.024,65.22亿,0.18|2025-12-16,T+0,122.46亿|2025-12-16
74,0.5309,-1.14,2022-01-17,7.03亿,-0.009,2022-02-09,4.77亿,513770,0.522,港股互联网ETF,1,False,-0.006,226.70亿,1.12|2025-12-17,T+0,120.36亿|2025-12-17
75,0.9457,-1.48,2020-12-01,2.15亿,-0.014,2020-12-07,-1.68亿,515790,0.932,光伏ETF,1,False,-0.014,125.43亿,2.04|2025-12-17,T+1,118.62亿|2025-12-17
76,0.9160,-2.07,2021-06-21,2.25亿,-0.018,2021-06-28,5700.00万,159781,0.898,科创创业ETF,0,False,-0.019,129.41亿,4.00|2025-12-17,T+1,118.54亿|2025-12-17
77,1.3633,-1.17,2020-09-22,1.51亿,-0.015,2020-09-28,-3800.00万,588050,1.348,科创ETF,1,False,-0.016,84.91亿,2.49|2025-12-17,T+1,115.76亿|2025-12-17
78,1.3505,0.81,2019-10-30,1.17亿,0.011,2019-11-26,1200.00万,515180,1.362,红利ETF易方达,1,False,0.011,85.55亿,0.32|2025-12-17,T+1,115.53亿|2025-12-17
79,0.6602,-1.21,2022-04-18,2.46亿,-0.009,2022-04-27,2100.00万,513380,0.651,恒生科技ETF龙头,1,False,-0.008,174.61亿,1.03|2025-12-17,T+0,115.28亿|2025-12-17
80,2.2089,-1.25,2020-10-14,4.78亿,0.086,2020-10-22,75.00万,513300,2.295,纳斯达克ETF,1,False,-0.029,51.01亿,0.16|2025-12-16,T+0,112.67亿|2025-12-16
81,1.4068,1.35,2021-02-19,7.41亿,0.018,2021-02-25,-1.46亿,159869,1.425,游戏ETF,0,False,0.019,79.51亿,3.10|2025-12-17,T+1,111.86亿|2025-12-17
82,107.4072,0.18,2023-12-04,86.87亿,0.168,2023-12-13,14.00万,511100,107.575,基准国债ETF,1,False,0.191,1.03亿,0.25|2025-12-17,T+0,111.15亿|2025-12-17
83,9.3610,0.10,2020-03-27,2.52亿,0.025,2020-04-13,570.00万,518850,9.386,黄金ETF华夏,1,False,0.009,11.62亿,0.81|2025-12-17,T+0,108.74亿|2025-12-17
84,-,0.00,2016-08-15,6.11亿,0.000,2016-09-02,41.17万,511660,100.000,货币ETF建信添益,1,False,0.004,1.04亿,0.00|2025-12-17,T+0,103.86亿|2025-12-17
85,1.1031,-0.72,2021-01-18,1.90亿,-0.007,2021-01-28,-6240.00万,159841,1.096,证券ETF,0,False,-0.008,93.69亿,1.96|2025-12-17,T+1,103.35亿|2025-12-17
