CIRCULATION_MARKET_VALUE<140>,SERIAL,CHG,PEAK_PRICE<140>,PETTMDEDUCTED{2025-12-29},TRADING_VOLUMES,VOLUME,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,BOTTOM_PRICE<140>,QRR,PE_DYNAMIC,PB,IFSTSTOCK{2025-12-29},NEWEST_PRICE,SECURITY_SHORT_NAME,IF_DELISTING,TURNOVER_RATE,MARKET_NUM,IN_OPTIONAL,PCHG,TOAL_MARKET_VALUE<140>
1534.98亿,13,-1.49,129.43,40.15|2025-12-29,18.70亿,1463.26万,SH,603501,上交所主板,126.83,1.32,35.86,5.59,否,126.92,豪威集团,否,1.21,1,False,-1.92,1534.98亿
1296.52亿,14,-3.23,87.68,37.51|2025-12-29,15.53亿,1848.67万,SZ,000408,深交所主板,81.95,1.15,35.35,8.58,否,82.57,藏格矿业,否,1.18,0,False,-2.76,1296.54亿
1396.98亿,15,-2.64,39.96,36.79|2025-12-29,15.56亿,3965.47万,SH,600547,上交所主板,38.50,0.72,33.78,5.86,否,38.65,山东黄金,否,1.10,1,False,-1.05,1781.74亿
1393.79亿,16,-0.11,273.00,33.68|2025-12-29,3.35亿,124.55万,SH,605499,上交所主板,267.01,1.04,27.79,15.84,否,268.03,东鹏饮料,否,0.24,1,False,-0.30,1393.79亿
2069.66亿,17,-0.53,37.48,32.95|2025-12-29,3.36亿,899.22万,SH,603288,上交所主板,37.20,0.81,30.69,5.51,否,37.22,海天味业,否,0.16,1,False,-0.20,2178.05亿
1515.96亿,18,2.23,4.20,32.82|2025-12-29,38.10亿,9.22亿,SZ,000725,深交所主板,4.04,1.87,25.19,1.15,否,4.13,京东方Ａ,否,2.51,0,False,0.09,1545.19亿
4232.17亿,19,-0.31,59.36,32.33|2025-12-29,54.42亿,9305.51万,SZ,002475,深交所主板,57.91,1.16,27.62,5.32,否,58.22,立讯精密,否,1.28,0,False,-0.18,4241.76亿
1817.17亿,20,-0.26,122.32,31.87|2025-12-29,17.71亿,1463.35万,SH,601127,上交所主板,119.86,0.98,29.60,7.68,否,120.36,赛力斯,否,0.97,1,False,-0.31,2096.65亿
1193.52亿,21,2.57,17.90,31.15|2025-12-29,34.61亿,1.97亿,SZ,002602,深交所主板,16.89,1.62,22.28,4.32,否,17.56,世纪华通,否,2.90,0,False,0.44,1294.29亿
1478.21亿,22,-1.27,21.60,31.00|2025-12-29,6.31亿,2980.10万,SH,600346,上交所主板,20.88,0.93,22.07,2.29,否,21.00,恒力石化,否,0.42,1,False,-0.27,1478.21亿
1185.87亿,23,0.61,52.58,30.94|2025-12-29,12.98亿,2514.79万,SZ,002938,深交所主板,50.80,0.84,37.08,3.64,否,51.35,鹏鼎控股,否,1.09,0,False,0.31,1190.32亿
1147.49亿,24,-3.20,23.31,30.18|2025-12-29,39.26亿,1.72亿,SH,600089,上交所主板,22.65,0.99,15.69,1.67,否,22.71,特变电工,否,3.40,1,False,-0.75,1147.49亿
1245.24亿,25,3.25,9.90,29.80|2025-12-29,21.43亿,2.19亿,SZ,000617,深交所主板,9.51,1.77,23.37,1.20,否,9.85,中油资本,否,1.74,0,False,0.31,1245.24亿
1403.91亿,26,-0.75,23.05,28.18|2025-12-29,3.50亿,1535.82万,SH,601633,上交所主板,22.61,1.06,16.81,2.25,否,22.61,长城汽车,否,0.25,1,False,-0.17,1934.93亿
3494.56亿,27,0.20,101.30,26.65|2025-12-29,52.09亿,5191.67万,SZ,002594,深交所主板,99.60,1.41,29.37,4.16,否,100.21,比亚迪,否,1.49,0,False,0.20,9136.34亿
1226.91亿,28,-1.33,67.20,25.92|2025-12-29,41.61亿,6317.28万,SH,603799,上交所主板,64.90,0.90,21.97,2.59,否,65.12,华友钴业,否,3.35,1,False,-0.88,1235.15亿
1012.13亿,29,-1.00,37.99,25.83|2025-12-29,7.42亿,1974.02万,SH,600160,上交所主板,37.33,0.90,23.37,4.95,否,37.49,巨化股份,否,0.73,1,False,-0.38,1012.13亿
1465.23亿,30,-4.48,29.00,25.16|2025-12-29,29.94亿,1.06亿,SZ,000792,深交所主板,27.65,1.13,24.41,3.57,否,27.69,盐湖股份,否,2.01,0,False,-1.30,1465.24亿
1174.95亿,31,-0.48,4.14,24.92|2025-12-29,2.99亿,7256.83万,SH,600905,上交所主板,4.11,1.15,20.43,1.32,否,4.11,三峡能源,否,0.25,1,False,-0.02,1174.95亿
1755.89亿,32,-2.13,21.20,24.39|2025-12-29,13.60亿,6509.53万,SH,600031,上交所主板,20.65,1.32,20.03,2.60,否,20.72,三一重工,否,0.77,1,False,-0.45,1905.20亿
1817.06亿,33,-0.79,29.11,24.01|2025-12-29,10.95亿,3791.26万,SH,600887,上交所主板,28.67,1.08,13.14,3.43,否,28.87,伊利股份,否,0.60,1,False,-0.23,1826.13亿
1818.36亿,34,-0.13,22.97,23.74|2025-12-29,9.48亿,4158.94万,SH,600406,上交所主板,22.68,1.47,28.21,3.71,否,22.74,国电南瑞,否,0.52,1,False,-0.03,1826.42亿
1644.73亿,35,-0.68,8.78,23.38|2025-12-29,4.71亿,5393.60万,SH,601985,上交所主板,8.70,0.90,16.79,1.55,否,8.71,中国核电,否,0.29,1,False,-0.06,1791.47亿
893.27亿,36,3.10,16.83,21.83|2025-12-29,16.96亿,1.04亿,SH,600415,上交所主板,15.95,1.87,19.38,4.03,否,16.29,小商品城,否,1.89,1,False,0.49,893.27亿
1109.07亿,37,-2.39,23.59,21.63|2025-12-29,17.32亿,7469.63万,SH,600489,上交所主板,22.84,1.02,22.61,3.80,否,22.88,中金黄金,否,1.54,1,False,-0.56,1109.07亿
2287.78亿,38,-0.22,93.50,21.51|2025-12-29,26.27亿,2841.69万,SH,603259,上交所主板,91.65,1.06,17.14,3.89,否,92.50,药明康德,否,1.15,1,False,-0.20,2759.98亿
2677.74亿,39,-0.74,29.89,21.47|2025-12-29,9.08亿,3059.11万,SZ,002415,深交所主板,29.53,0.89,21.83,3.46,否,29.60,海康威视,否,0.34,0,False,-0.22,2712.80亿
1572.18亿,40,-0.58,5.14,21.46|2025-12-29,5.82亿,1.14亿,SH,600050,上交所主板,5.10,1.13,13.66,0.95,否,5.11,中国联通,否,0.37,1,False,-0.03,1597.61亿
1843.43亿,41,0.36,38.73,21.20|2025-12-29,8.69亿,2250.58万,SZ,002352,深交所主板,38.32,1.36,17.57,1.98,否,38.63,顺丰控股,否,0.47,0,False,0.14,1946.73亿
3296.61亿,42,-4.41,20.16,21.14|2025-12-29,65.68亿,3.39亿,SH,603993,上交所主板,18.78,1.74,21.22,5.20,否,18.88,洛阳钼业,否,1.94,1,False,-0.87,4039.25亿
1502.60亿,43,-1.04,3.87,21.08|2025-12-29,4.38亿,1.14亿,SZ,003816,深交所主板,3.81,1.18,16.87,1.56,否,3.82,中国广核,否,0.29,0,False,-0.04,1929.05亿
1005.00亿,44,-0.02,56.85,21.04|2025-12-29,3.46亿,610.52万,SZ,000538,深交所主板,56.57,1.06,15.88,2.55,否,56.69,云南白药,否,0.34,0,False,-0.01,1011.50亿
5685.15亿,45,3.63,6.04,20.97|2025-12-29,13.95亿,2.34亿,SH,600028,上交所主板,5.77,2.00,18.17,0.87,否,6.00,中国石化,否,0.25,1,False,0.21,7265.30亿
1027.54亿,46,-2.85,31.17,20.74|2025-12-29,16.60亿,5509.93万,SZ,000807,深交所主板,29.41,1.29,17.52,3.18,否,29.63,云铝股份,否,1.59,0,False,-0.87,1027.56亿
1736.94亿,47,-0.30,26.97,20.69|2025-12-29,3.81亿,1424.21万,SH,601066,上交所主板,26.65,0.82,21.95,2.57,否,26.74,中信建投,否,0.22,1,False,-0.08,2074.14亿
2383.85亿,48,-1.08,77.20,20.67|2025-12-29,16.34亿,2138.00万,SH,600309,上交所主板,75.70,0.77,19.52,2.27,否,76.15,万华化学,否,0.68,1,False,-0.83,2383.85亿
6726.19亿,49,-2.62,34.30,20.64|2025-12-29,119.15亿,3.58亿,SH,601899,上交所主板,32.58,1.59,17.20,5.18,否,32.65,紫金矿业,否,1.74,1,False,-0.88,8681.55亿
6606.80亿,50,-0.43,27.64,20.57|2025-12-29,18.98亿,6890.33万,SH,600900,上交所主板,27.50,0.97,17.91,3.05,否,27.52,长江电力,否,0.29,1,False,-0.12,6733.65亿
1038.39亿,51,0.14,7.27,20.23|2025-12-29,7.69亿,1.06亿,SZ,002027,深交所主板,7.13,0.90,18.37,6.31,否,7.19,分众传媒,否,0.74,0,False,0.01,1038.39亿
1638.00亿,52,-0.98,9.20,19.63|2025-12-29,2.85亿,3129.18万,SH,600025,上交所主板,9.08,1.78,16.87,2.47,否,9.10,华能水电,否,0.17,1,False,-0.09,1695.43亿
1016.66亿,53,1.41,51.50,19.61|2025-12-29,68.31亿,1.36亿,SH,600362,上交所主板,48.88,2.29,21.12,2.10,否,48.99,江西铜业,否,6.56,1,False,0.68,1696.39亿
2549.03亿,54,-0.19,5.24,19.53|2025-12-29,5.63亿,1.08亿,SH,601816,上交所主板,5.19,1.42,18.56,1.25,否,5.21,京沪高铁,否,0.22,1,False,-0.01,2549.03亿
1.76万亿,55,-0.86,1414.13,19.48|2025-12-29,36.95亿,263.08万,SH,600519,上交所主板,1401.00,1.18,20.37,7.73,否,1402.00,贵州茅台,否,0.21,1,False,-12.13,1.76万亿
1045.96亿,56,0.18,11.44,19.25|2025-12-29,6.55亿,5795.05万,SZ,000425,深交所主板,11.18,0.79,16.61,2.21,否,11.26,徐工机械,否,0.62,0,False,0.02,1323.38亿
1265.49亿,57,-0.83,64.31,18.70|2025-12-29,6.00亿,942.51万,SH,600660,上交所主板,63.05,0.91,17.51,4.65,否,63.18,福耀玻璃,否,0.47,1,False,-0.53,1648.84亿
4875.15亿,58,-2.18,6.42,18.69|2025-12-29,12.34亿,1.95亿,SH,601728,上交所主板,6.26,1.20,14.01,1.25,否,6.28,中国电信,否,0.25,1,False,-0.14,5746.65亿
920.79亿,59,-0.15,26.67,18.60|2025-12-29,2.34亿,882.73万,SZ,000895,深交所主板,26.35,1.24,17.45,4.55,否,26.58,双汇发展,否,0.25,0,False,-0.04,920.91亿
2795.96亿,60,-0.19,20.99,18.53|2025-12-29,13.34亿,6415.50万,SH,601211,上交所主板,20.63,1.02,12.41,1.16,否,20.72,国泰海通,否,0.48,1,False,-0.04,3652.71亿
1031.72亿,61,-0.87,35.65,18.31|2025-12-29,6.73亿,1900.45万,SH,601995,上交所主板,35.22,0.70,19.46,1.75,否,35.29,XD中金公,否,0.65,1,False,-0.31,1703.54亿
817.16亿,62,-0.18,11.11,18.30|2025-12-29,6.36亿,5793.24万,SH,600958,上交所主板,10.89,0.96,13.64,1.18,否,10.94,东方证券,否,0.78,1,False,-0.02,929.53亿
914.22亿,63,1.44,55.50,17.60|2025-12-29,3.95亿,719.92万,SZ,002311,深交所主板,54.17,0.91,16.56,3.62,否,54.99,海大集团,否,0.43,0,False,0.78,914.90亿
2134.94亿,64,-1.52,177.16,17.35|2025-12-29,8.91亿,507.67万,SH,600809,上交所主板,174.40,1.50,14.04,5.51,否,175.00,山西汾酒,否,0.42,1,False,-2.70,2134.94亿
1620.59亿,65,1.22,7.54,17.26|2025-12-29,9.60亿,1.29亿,SH,600019,上交所主板,7.31,2.17,15.27,0.79,否,7.44,宝钢股份,否,0.59,1,False,0.09,1620.59亿
908.00亿,66,-0.26,101.59,16.83|2025-12-29,17.94亿,1778.96万,SH,600941,上交所主板,100.25,1.08,14.15,1.59,否,100.58,中国移动,否,1.97,1,False,-0.26,2.18万亿
983.95亿,67,-1.64,13.44,15.91|2025-12-29,4.43亿,3338.06万,SH,600886,上交所主板,13.17,1.76,12.16,1.59,否,13.20,国投电力,否,0.45,1,False,-0.22,1056.59亿
1057.73亿,68,-0.57,5.29,15.90|2025-12-29,4.67亿,8868.66万,SH,601006,上交所主板,5.25,0.83,12.75,0.64,否,5.25,大秦铁路,否,0.44,1,False,-0.03,1057.73亿
3523.89亿,69,-0.55,29.14,15.41|2025-12-29,26.28亿,9067.11万,SH,600030,上交所主板,28.86,0.92,13.89,1.53,否,28.94,中信证券,否,0.74,1,False,-0.16,4289.07亿
6629.40亿,70,0.32,40.65,15.13|2025-12-29,9.70亿,2407.38万,SH,601088,上交所主板,40.01,1.01,15.34,2.01,否,40.20,中国神华,否,0.15,1,False,0.13,7987.15亿
1681.05亿,71,0.14,6.98,14.98|2025-12-29,5.41亿,7801.86万,SH,601766,上交所主板,6.88,1.19,14.93,1.17,否,6.91,中国中车,否,0.32,1,False,0.01,1983.09亿
4194.29亿,72,-1.57,109.60,14.77|2025-12-29,21.20亿,1954.53万,SZ,000858,深交所主板,108.00,1.68,14.62,2.94,否,108.06,五 粮 液,否,0.50,0,False,-1.72,4194.47亿
948.85亿,73,-7.96,5.72,14.75|2025-12-29,17.38亿,3.19亿,SH,600795,上交所主板,5.28,2.36,10.50,1.55,否,5.32,国电电力,否,1.79,1,False,-0.46,948.85亿
811.08亿,74,0.12,16.20,14.68|2025-12-29,2.30亿,1432.16万,SZ,000708,深交所主板,15.90,1.39,14.05,1.95,否,16.07,中信特钢,否,0.28,0,False,0.02,811.08亿
1194.38亿,75,-0.38,5.33,14.30|2025-12-29,3.72亿,7025.75万,SZ,000166,深交所主板,5.27,1.02,12.42,1.20,否,5.30,申万宏源,否,0.31,0,False,-0.02,1327.12亿
1508.35亿,76,-3.29,11.94,14.05|2025-12-29,49.61亿,4.26亿,SH,601600,上交所主板,11.41,1.66,13.55,2.68,否,11.45,中国铝业,否,3.23,1,False,-0.39,1964.32亿
5367.47亿,77,-0.58,79.72,14.02|2025-12-29,20.26亿,2569.74万,SZ,000333,深交所主板,78.25,1.11,11.79,2.70,否,78.41,美的集团,否,0.38,0,False,-0.46,5957.51亿
867.73亿,78,-1.25,17.58,13.99|2025-12-29,9.12亿,5248.22万,SZ,000338,深交所主板,17.21,1.14,12.76,1.61,否,17.33,潍柴动力,否,1.05,0,False,-0.22,1510.06亿
888.33亿,79,0.05,22.50,13.97|2025-12-29,7.09亿,3179.00万,SH,600585,上交所主板,22.18,1.62,14.00,0.62,否,22.21,海螺水泥,否,0.79,1,False,0.01,1176.98亿
1725.13亿,80,-1.17,24.02,13.88|2025-12-29,17.46亿,7363.90万,SH,601688,上交所主板,23.55,0.87,12.55,1.25,否,23.61,华泰证券,否,1.01,1,False,-0.28,2131.24亿
1722.13亿,81,-1.83,119.25,13.72|2025-12-29,11.66亿,989.06万,SZ,000568,深交所主板,117.00,1.37,12.02,3.47,否,117.21,泸州老窖,否,0.67,0,False,-2.18,1725.26亿
2101.88亿,82,0.46,22.03,13.33|2025-12-29,6.45亿,2967.88万,SH,601225,上交所主板,21.48,1.16,12.40,2.23,否,21.68,陕西煤业,否,0.31,1,False,0.10,2101.88亿
1394.07亿,83,0.69,19.29,12.85|2025-12-29,7.04亿,3697.01万,SH,600989,上交所主板,18.70,1.43,11.68,3.03,否,19.01,宝丰能源,否,0.50,1,False,0.13,1394.07亿
1295.35亿,84,-1.17,22.23,12.70|2025-12-29,8.46亿,3838.37万,SZ,000776,深交所主板,21.91,0.79,11.45,1.31,否,21.94,广发证券,否,0.65,0,False,-0.26,1668.72亿
1662.05亿,85,-0.60,27.01,12.46|2025-12-29,7.34亿,2743.68万,SH,600690,上交所主板,26.53,1.10,10.76,2.11,否,26.58,海尔智家,否,0.44,1,False,-0.16,2492.57亿
851.94亿,86,-1.51,9.99,12.42|2025-12-29,1.80亿,1829.31万,SH,600039,上交所主板,9.74,0.92,12.06,1.71,否,9.80,四川路桥,否,0.21,1,False,-0.15,852.17亿
1153.15亿,87,-0.50,16.07,12.41|2025-12-29,3.96亿,2482.41万,SH,601881,上交所主板,15.89,0.82,11.90,1.50,否,15.92,中国银河,否,0.34,1,False,-0.08,1740.76亿
1242.44亿,88,0.00,16.83,12.04|2025-12-29,5.16亿,3086.20万,SH,600999,上交所主板,16.65,0.94,12.31,1.24,否,16.74,招商证券,否,0.42,1,False,0.00,1455.80亿
1901.49亿,89,4.07,50.59,11.85|2025-12-29,33.39亿,6716.62万,SZ,002714,深交所主板,48.10,2.32,13.83,3.59,否,49.90,牧原股份,否,1.76,0,False,1.95,2725.92亿
865.31亿,90,2.23,29.04,11.61|2025-12-29,13.90亿,4828.39万,SH,600938,上交所主板,28.17,1.44,10.12,1.75,否,28.94,中国海油,否,1.61,1,False,0.63,1.38万亿
1.63万亿,91,2.13,10.10,11.18|2025-12-29,16.93亿,1.69亿,SH,601857,上交所主板,9.81,2.03,10.94,1.18,否,10.06,中国石油,否,0.10,1,False,0.21,1.84万亿
1262.11亿,92,-0.91,13.28,10.79|2025-12-29,2.75亿,2085.21万,SZ,002736,深交所主板,13.08,0.85,11.04,1.38,否,13.13,国信证券,否,0.22,0,False,-0.12,1344.74亿
1154.98亿,93,0.56,12.78,9.80|2025-12-29,2.75亿,2167.91万,SH,601898,上交所主板,12.56,1.00,10.05,1.06,否,12.62,中煤能源,否,0.24,1,False,0.07,1673.24亿
1273.92亿,94,-0.72,5.53,9.66|2025-12-29,2.00亿,3646.33万,SH,600018,上交所主板,5.48,1.49,8.49,0.91,否,5.48,上港集团,否,0.16,1,False,-0.04,1275.74亿
2.44万亿,95,1.73,7.64,9.27|2025-12-29,21.69亿,2.86亿,SH,601288,上交所主板,7.47,1.44,9.08,0.99,否,7.64,农业银行,否,0.09,1,False,0.13,2.67万亿
7449.25亿,96,-1.80,71.66,8.58|2025-12-29,46.22亿,6556.65万,SH,601318,上交所主板,69.79,1.00,7.14,1.28,否,69.88,中国平安,否,0.62,1,False,-1.28,1.27万亿
844.62亿,97,-5.07,8.09,8.30|2025-12-29,12.36亿,1.59亿,SH,600011,上交所主板,7.62,3.17,6.09,1.80,否,7.68,华能国际,否,1.45,1,False,-0.41,1205.61亿
4053.32亿,98,3.84,12.22,8.25|2025-12-29,10.55亿,8787.58万,SH,600000,上交所主板,11.68,2.02,7.83,0.56,否,12.17,浦发银行,否,0.26,1,False,0.45,4053.32亿
2894.08亿,99,-0.12,43.20,8.02|2025-12-29,13.13亿,3082.66万,SH,601601,上交所主板,41.93,1.10,6.68,1.43,否,42.28,中国太保,否,0.45,1,False,-0.05,4067.48亿
2245.77亿,100,-0.10,41.12,7.73|2025-12-29,16.06亿,3927.41万,SZ,000651,深交所主板,40.64,1.32,7.97,1.58,否,40.72,格力电器,否,0.71,0,False,-0.04,2280.89亿
2.12万亿,101,0.77,7.90,7.66|2025-12-29,21.23亿,2.71亿,SH,601398,上交所主板,7.77,1.58,7.79,0.74,否,7.87,工商银行,否,0.10,1,False,0.06,2.80万亿
1.20万亿,102,1.25,5.68,7.66|2025-12-29,14.25亿,2.53亿,SH,601988,上交所主板,5.59,1.27,7.73,0.69,否,5.68,中国银行,否,0.12,1,False,0.07,1.83万亿
9607.98亿,103,-1.16,47.22,7.65|2025-12-29,6.17亿,1328.31万,SH,601628,上交所主板,46.01,0.94,5.83,2.08,否,46.14,中国人寿,否,0.06,1,False,-0.54,1.30万亿
3248.04亿,104,-0.87,9.32,7.57|2025-12-29,5.54亿,6028.71万,SH,601319,上交所主板,9.10,0.88,6.48,1.30,否,9.15,中国人保,否,0.17,1,False,-0.08,4046.49亿
3651.46亿,105,0.74,5.46,7.53|2025-12-29,8.02亿,1.48亿,SH,601658,上交所主板,5.37,1.32,6.40,0.64,否,5.44,邮储银行,否,0.22,1,False,0.04,6533.17亿
978.79亿,106,-0.60,8.39,7.52|2025-12-29,1.78亿,2130.08万,SH,601800,上交所主板,8.30,1.32,7.43,0.46,否,8.31,中国交建,否,0.18,1,False,-0.05,1352.42亿
889.33亿,107,1.98,9.28,7.21|2025-12-29,9.61亿,1.04亿,SH,601939,上交所主板,9.05,1.65,7.07,0.72,否,9.27,建设银行,否,1.09,1,False,0.18,2.43万亿
856.82亿,108,0.99,9.23,7.16|2025-12-29,2.08亿,2271.27万,SH,601825,上交所主板,9.01,1.46,6.26,0.70,否,9.14,沪农商行,否,0.24,1,False,0.09,881.50亿
8637.34亿,109,0.41,41.93,7.10|2025-12-29,28.49亿,6825.51万,SH,600036,上交所主板,41.42,1.28,6.96,0.97,否,41.87,招商银行,否,0.33,1,False,0.17,1.06万亿
1921.54亿,110,2.08,7.38,6.92|2025-12-29,12.36亿,1.70亿,SH,601328,上交所主板,7.18,1.47,6.98,0.58,否,7.37,交通银行,否,0.65,1,False,0.15,6512.41亿
1432.94亿,111,3.30,11.62,6.72|2025-12-29,9.03亿,7864.74万,SH,601009,上交所主板,11.19,2.37,5.97,0.79,否,11.59,南京银行,否,0.64,1,False,0.37,1432.94亿
1122.02亿,112,0.92,5.51,6.59|2025-12-29,6.56亿,1.20亿,SH,601390,上交所主板,5.42,2.16,5.80,0.43,否,5.48,中国中铁,否,0.59,1,False,0.05,1352.81亿
1851.93亿,113,0.21,28.09,6.39|2025-12-29,6.15亿,2201.44万,SZ,002142,深交所主板,27.72,1.09,6.19,0.86,否,28.06,宁波银行,否,0.33,0,False,0.06,1852.97亿
1917.97亿,114,-0.20,15.30,6.21|2025-12-29,6.70亿,4401.19万,SH,601919,上交所主板,15.15,0.89,6.53,1.01,否,15.21,中远海控,否,0.35,1,False,-0.03,2355.99亿
3085.76亿,115,2.02,7.61,6.07|2025-12-29,5.53亿,7341.85万,SH,601998,上交所主板,7.38,1.95,5.92,0.60,否,7.57,中信银行,否,0.18,1,False,0.15,4212.34亿
1480.87亿,116,-0.41,72.05,5.93|2025-12-29,9.57亿,1339.56万,SH,601336,上交所主板,70.92,0.71,5.06,2.25,否,71.01,新华保险,否,0.64,1,False,-0.29,2215.19亿
1439.37亿,117,2.12,10.17,5.92|2025-12-29,7.13亿,7078.08万,SH,601229,上交所主板,9.88,1.82,5.97,0.60,否,10.13,上海银行,否,0.50,1,False,0.21,1439.37亿
1107.65亿,118,0.20,15.32,5.89|2025-12-29,5.58亿,3663.01万,SH,600926,上交所主板,15.17,1.00,5.23,0.83,否,15.28,杭州银行,否,0.51,1,False,0.03,1107.65亿
4533.08亿,119,1.32,21.46,5.88|2025-12-29,16.03亿,7517.46万,SH,601166,上交所主板,21.08,1.43,5.39,0.58,否,21.42,兴业银行,否,0.36,1,False,0.28,4533.08亿
1893.86亿,120,0.78,10.33,5.57|2025-12-29,12.45亿,1.21亿,SH,600919,上交所主板,10.16,1.21,4.64,0.74,否,10.32,江苏银行,否,0.66,1,False,0.08,1893.86亿
1368.84亿,121,0.00,3.88,5.52|2025-12-29,9.49亿,2.46亿,SH,600016,上交所主板,3.84,0.84,4.44,0.30,否,3.86,民生银行,否,0.69,1,False,0.00,1690.00亿
2156.92亿,122,0.58,5.26,5.42|2025-12-29,9.39亿,1.80亿,SH,601668,上交所主板,5.18,1.58,4.24,0.45,否,5.22,中国建筑,否,0.43,1,False,0.03,2156.92亿
2243.29亿,123,0.17,11.62,5.17|2025-12-29,7.49亿,6482.95万,SZ,000001,深交所主板,11.50,1.12,4.39,0.50,否,11.56,平安银行,否,0.33,0,False,0.02,2243.32亿
893.80亿,124,-0.51,7.84,5.17|2025-12-29,2.69亿,3446.30万,SH,601186,上交所主板,7.76,1.58,5.34,0.39,否,7.77,中国铁建,否,0.30,1,False,-0.04,1055.13亿
1638.16亿,125,0.57,3.54,5.11|2025-12-29,6.92亿,1.97亿,SH,601818,上交所主板,3.50,1.29,4.23,0.42,否,3.53,光大银行,否,0.42,1,False,0.02,2085.72亿
1167.09亿,126,0.55,5.52,4.51|2025-12-29,4.93亿,8964.87万,SH,601169,上交所主板,5.49,0.95,4.16,0.42,否,5.52,北京银行,否,0.42,1,False,0.03,1167.09亿
1060.18亿,127,1.03,6.89,4.06|2025-12-29,3.69亿,5380.36万,SH,600015,上交所主板,6.81,1.66,4.57,0.36,否,6.89,华夏银行,否,0.35,1,False,0.07,1096.54亿
