SERIAL,PER_NAV,CHG,TRADING_VOLUMES,PREMIUM,SECURITY_CODE,QJFE_DAY{2025-12-22},ETF_TYPE,NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
33,1.4410,-0.14,645.50万,0.001,512950,0.00,行业主题,1.442,央企改革ETF,1,False,-0.002,42.60亿,-0.23|2025-12-23,T+1,61.52亿|2025-12-22
34,1.1937,-0.25,3189.77万,0.000,512900,-7450.00万,行业主题,1.194,证券ETF南方,1,False,-0.003,62.42亿,-0.25|2025-12-23,T+1,74.70亿|2025-12-22
35,1.2067,-0.33,15.43亿,0.000,512880,1.46亿,行业主题,1.207,证券ETF,1,False,-0.004,470.74亿,-0.25|2025-12-23,T+1,569.46亿|2025-12-22
36,0.8219,0.12,6.99亿,-0.002,512800,-5520.00万,行业主题,0.820,银行ETF,1,False,0.001,167.10亿,0.37|2025-12-23,T+1,136.84亿|2025-12-22
37,1.6046,1.07,3.27亿,-0.001,512760,-7800.00万,行业主题,1.604,芯片ETF,1,False,0.017,62.66亿,0.96|2025-12-23,T+1,99.58亿|2025-12-22
38,0.6972,-2.38,6.29亿,-0.001,512710,-7.30亿,行业主题,0.696,军工龙头ETF,1,False,-0.017,157.62亿,-2.20|2025-12-23,T+1,112.36亿|2025-12-22
39,0.5498,-0.54,5.83亿,0.000,512690,-1.66亿,行业主题,0.550,酒ETF,1,False,-0.003,357.22亿,-0.65|2025-12-23,T+1,197.69亿|2025-12-22
40,1.2744,-1.55,2.05亿,-0.002,512680,-9600.00万,行业主题,1.272,军工ETF龙头,1,False,-0.020,50.46亿,-1.45|2025-12-23,T+1,65.25亿|2025-12-22
41,1.2451,-1.51,5.34亿,-0.002,512660,-1.28亿,行业主题,1.243,军工ETF,1,False,-0.019,97.23亿,-1.45|2025-12-23,T+1,122.84亿|2025-12-22
42,1.4363,0.97,13.63亿,0.014,512480,-3.18亿,行业主题,1.450,半导体ETF,1,False,0.014,146.03亿,2.96|2025-12-22,T+1,209.74亿|2025-12-22
43,1.8582,0.65,10.32亿,0.001,512400,1.22亿,行业主题,1.859,有色金属ETF,1,False,0.012,100.26亿,0.60|2025-12-23,T+1,185.19亿|2025-12-22
44,1.4756,-1.01,9824.03万,-0.003,512200,-3700.00万,行业主题,1.473,房地产ETF,1,False,-0.015,34.32亿,-0.73|2025-12-23,T+1,51.01亿|2025-12-22
45,0.3431,-0.86,4.49亿,0.001,512170,2.85亿,行业主题,0.344,医疗ETF,1,False,-0.003,737.65亿,-0.92|2025-12-23,T+1,255.45亿|2025-12-22
46,0.9272,0.32,7.27亿,0.000,512070,-2.23亿,行业主题,0.927,证券保险ETF,1,False,0.003,192.36亿,0.37|2025-12-23,T+1,177.71亿|2025-12-22
47,0.3841,-0.52,3.27亿,0.001,512010,1.30亿,行业主题,0.385,医药ETF,1,False,-0.002,441.70亿,-0.49|2025-12-23,T+1,170.50亿|2025-12-22
48,0.5768,-0.17,7.56亿,0.000,512000,6360.00万,行业主题,0.577,券商ETF,1,False,-0.001,691.85亿,-0.26|2025-12-23,T+1,400.10亿|2025-12-22
49,0.9222,-0.22,354.92万,0.000,510810,-390.00万,行业主题,0.922,上海国企ETF,1,False,-0.002,73.17亿,0.01|2025-12-23,T+1,67.47亿|2025-12-22
50,1.7283,0.70,8.76亿,-0.002,159995,-1.19亿,行业主题,1.726,芯片ETF,0,False,0.012,156.24亿,0.90|2025-12-23,T+1,267.62亿|2025-12-22
51,0.8522,-0.35,3.20亿,0.000,159992,1.22亿,行业主题,0.852,创新药ETF,0,False,-0.003,150.47亿,-0.20|2025-12-23,T+1,128.48亿|2025-12-22
52,0.6607,-0.30,2890.26万,0.000,159938,-1000.00万,行业主题,0.661,医药卫生ETF,0,False,-0.002,94.67亿,-0.41|2025-12-23,T+1,62.80亿|2025-12-22
53,0.8031,-0.87,7.19亿,-0.001,159928,2.44亿,行业主题,0.802,消费ETF,0,False,-0.007,264.61亿,-0.66|2025-12-23,T+1,213.91亿|2025-12-22
54,0.7837,0.38,4.63亿,-0.001,159870,2.57亿,行业主题,0.783,化工ETF,0,False,0.003,209.11亿,0.64|2025-12-23,T+1,162.83亿|2025-12-22
55,1.4460,1.12,8.74亿,0.000,159869,2.51亿,行业主题,1.446,游戏ETF,0,False,0.016,81.28亿,1.18|2025-12-23,T+1,116.17亿|2025-12-22
56,0.6374,-0.31,8838.48万,0.001,159865,-2.33亿,行业主题,0.638,养殖ETF,0,False,-0.002,104.54亿,-0.52|2025-12-23,T+1,66.98亿|2025-12-22
57,0.8319,-0.95,2.21亿,0.000,159852,4200.00万,行业主题,0.832,软件ETF,0,False,-0.008,68.71亿,-0.91|2025-12-23,T+1,57.68亿|2025-12-22
58,0.8024,-1.59,4.43亿,0.001,159851,2.60亿,行业主题,0.803,金融科技ETF,0,False,-0.013,120.26亿,-1.59|2025-12-23,T+1,98.06亿|2025-12-22
59,1.1444,-0.17,3.62亿,0.002,159842,8400.00万,行业主题,1.146,券商ETF,0,False,-0.002,78.81亿,-0.25|2025-12-23,T+1,90.42亿|2025-12-22
60,1.0966,-0.27,2.17亿,-0.003,159841,480.00万,行业主题,1.094,证券ETF,0,False,-0.003,93.86亿,-0.06|2025-12-22,T+1,102.93亿|2025-12-22
61,1.5123,0.07,5.43亿,-0.001,159819,-1.44亿,行业主题,1.511,人工智能ETF,0,False,0.001,147.89亿,0.11|2025-12-23,T+1,223.42亿|2025-12-22
62,1.1073,0.82,3.38亿,-0.001,159813,-1.05亿,行业主题,1.106,半导体ETF,0,False,0.009,57.62亿,0.90|2025-12-23,T+1,63.23亿|2025-12-22
63,0.9597,2.13,4.64亿,-0.002,159796,-7000.00万,行业主题,0.958,电池50ETF,0,False,0.020,95.98亿,2.24|2025-12-23,T+1,90.10亿|2025-12-22
64,0.9864,-1.01,2.53亿,-0.009,159770,-2700.00万,行业主题,0.977,机器人ETF,0,False,-0.010,100.59亿,1.47|2025-12-22,T+1,99.22亿|2025-12-22
65,0.7898,-2.72,4.02亿,-0.003,159766,1.05亿,行业主题,0.787,旅游ETF,0,False,-0.022,63.88亿,-1.85|2025-12-23,T+1,51.40亿|2025-12-22
66,1.0550,2.33,8.65亿,0.000,159755,-1.93亿,行业主题,1.055,电池ETF,0,False,0.024,140.80亿,2.17|2025-12-23,T+1,145.39亿|2025-12-22
67,0.7043,-0.71,1047.58万,-0.005,159736,-400.00万,行业主题,0.699,食品饮料ETF天弘,0,False,-0.005,79.04亿,-0.04|2025-12-22,T+1,55.67亿|2025-12-22
68,1.4343,-1.31,5.17亿,0.001,159530,5200.00万,行业主题,1.435,机器人ETF易方达,0,False,-0.019,87.29亿,-1.26|2025-12-23,T+1,126.79亿|2025-12-22
69,1.5761,1.48,7.95亿,0.002,159516,-6900.00万,行业主题,1.578,半导体设备ETF,0,False,0.023,50.60亿,1.64|2025-12-23,T+1,78.46亿|2025-12-22
70,1.1954,-0.25,3.53亿,0.000,159201,3100.00万,行业主题,1.195,自由现金流ETF,0,False,-0.003,68.13亿,-0.17|2025-12-23,T+1,81.58亿|2025-12-22
71,1.3245,0.53,4.37亿,0.001,588220,1.47亿,宽基指数,1.325,科创100ETF基金,1,False,0.007,51.75亿,0.53|2025-12-23,T+1,68.18亿|2025-12-22
72,1.3660,0.29,9.52亿,-0.001,588080,-1.41亿,宽基指数,1.365,科创板50ETF,1,False,0.004,516.92亿,0.38|2025-12-23,T+1,703.42亿|2025-12-22
73,0.8534,0.35,2.76亿,0.001,588060,1.26亿,宽基指数,0.854,科创50ETF龙头,1,False,0.003,93.01亿,0.35|2025-12-23,T+1,79.10亿|2025-12-22
74,1.3782,0.44,2.30亿,0.000,588050,-7400.00万,宽基指数,1.378,科创ETF,1,False,0.006,84.57亿,0.35|2025-12-23,T+1,116.15亿|2025-12-22
75,1.3293,0.45,1.80亿,0.000,588030,-5400.00万,宽基指数,1.329,科创100指数ETF,1,False,0.006,44.73亿,0.54|2025-12-23,T+1,59.14亿|2025-12-22
76,1.4111,0.36,29.86亿,-0.001,588000,-2.70亿,宽基指数,1.410,科创50ETF,1,False,0.005,540.48亿,0.37|2025-12-23,T+1,759.86亿|2025-12-22
77,1.1790,0.25,15.59亿,0.001,563800,7.29亿,宽基指数,1.180,A500ETF龙头,1,False,0.003,146.48亿,0.22|2025-12-23,T+1,172.32亿|2025-12-22
78,1.2491,0.16,147.12亿,0.001,563360,2.40亿,宽基指数,1.250,A500ETF华泰柏瑞,1,False,0.002,336.77亿,0.22|2025-12-23,T+1,419.75亿|2025-12-22
79,1.2283,0.16,7.33亿,0.000,563220,-1500.00万,宽基指数,1.228,中证A500ETF富国,1,False,0.002,117.86亿,0.22|2025-12-23,T+1,144.45亿|2025-12-22
80,1.1615,0.17,2.62亿,0.001,560610,3900.00万,宽基指数,1.162,A500指数ETF,1,False,0.002,48.86亿,0.22|2025-12-23,T+1,56.62亿|2025-12-22
81,3.0394,-0.30,5874.88万,-0.002,560010,600.00万,宽基指数,3.037,中证1000ETF指数,1,False,-0.009,112.36亿,-0.22|2025-12-23,T+1,342.24亿|2025-12-22
82,1.2403,0.16,4334.82万,0.000,515800,0.00,宽基指数,1.240,800ETF,1,False,0.002,44.48亿,0.15|2025-12-23,T+1,55.08亿|2025-12-22
83,1.3234,0.15,1491.44万,0.001,515330,-1.47亿,宽基指数,1.324,沪深300ETF天弘,1,False,0.002,62.91亿,0.95|2025-12-22,T+1,83.25亿|2025-12-22
84,4.0502,-0.05,1.20亿,-0.004,512500,-800.00万,宽基指数,4.046,中证500ETF华夏,1,False,-0.002,43.49亿,0.02|2025-12-23,T+1,176.11亿|2025-12-22
85,2.9968,-0.10,6.40亿,0.001,512100,-1.24亿,宽基指数,2.998,中证1000ETF,1,False,-0.003,251.37亿,-0.22|2025-12-23,T+1,754.95亿|2025-12-22
86,1.1760,0.09,126.71亿,-0.001,512050,24.54亿,宽基指数,1.175,A500ETF基金,1,False,0.001,272.06亿,0.21|2025-12-23,T+1,319.26亿|2025-12-22
87,7.3755,0.08,13.65亿,-0.002,510500,-8280.00万,宽基指数,7.374,中证500ETF,1,False,0.006,186.51亿,0.01|2025-12-23,T+1,1375.40亿|2025-12-22
88,4.8109,0.21,3.40亿,-0.001,510330,-1.01亿,宽基指数,4.810,沪深300ETF华夏,1,False,0.010,474.69亿,0.20|2025-12-23,T+1,2279.13亿|2025-12-22
89,4.5432,0.13,12.06亿,-0.004,510310,-1.91亿,宽基指数,4.539,沪深300ETF易方达,1,False,0.006,662.07亿,0.20|2025-12-23,T+1,3001.84亿|2025-12-22
90,4.7432,0.21,38.33亿,-0.003,510300,-4.92亿,宽基指数,4.740,沪深300ETF,1,False,0.010,895.42亿,0.20|2025-12-23,T+1,4238.76亿|2025-12-22
91,0.9820,0.00,2.56亿,-0.001,510210,-600.00万,宽基指数,0.981,上证指数ETF,1,False,0.000,62.30亿,0.10|2025-12-23,T+1,61.12亿|2025-12-22
92,4.0678,0.00,6016.41万,-0.005,510180,-450.00万,宽基指数,4.063,上证180ETF,1,False,0.000,57.11亿,0.08|2025-12-23,T+1,232.13亿|2025-12-22
93,3.0998,0.19,22.41亿,-0.002,510050,2340.00万,宽基指数,3.098,上证50ETF,1,False,0.006,575.09亿,0.24|2025-12-23,T+1,1778.40亿|2025-12-22
94,1.6584,0.30,1.38亿,0.005,159977,-4600.00万,宽基指数,1.663,创业板ETF天弘,0,False,0.005,51.96亿,2.23|2025-12-22,T+1,86.17亿|2025-12-22
95,1.9421,0.26,4.77亿,-0.002,159952,-1.04亿,宽基指数,1.940,创业板ETF广发,0,False,0.005,72.23亿,0.40|2025-12-23,T+1,139.71亿|2025-12-22
96,1.5285,0.59,15.85亿,0.002,159949,-2.34亿,宽基指数,1.530,创业板50ETF,0,False,0.009,176.76亿,0.45|2025-12-23,T+1,268.95亿|2025-12-22
97,3.5364,0.34,8680.86万,-0.002,159948,-700.00万,宽基指数,3.534,创业板ETF南方,0,False,0.012,14.46亿,0.41|2025-12-23,T+1,50.92亿|2025-12-22
98,2.9111,-0.03,2.25亿,-0.004,159922,-2400.00万,宽基指数,2.907,中证500ETF,0,False,-0.001,50.87亿,0.02|2025-12-23,T+1,148.05亿|2025-12-22
99,4.8189,0.12,11.52亿,-0.007,159919,-1.37亿,宽基指数,4.812,沪深300ETF,0,False,0.006,407.04亿,0.20|2025-12-23,T+1,1957.56亿|2025-12-22
100,3.1891,0.31,30.15亿,-0.004,159915,-3.22亿,宽基指数,3.185,创业板ETF,0,False,0.010,319.75亿,0.42|2025-12-23,T+1,1015.51亿|2025-12-22
101,3.4667,0.35,2.75亿,0.001,159901,-210.00万,宽基指数,3.468,深证100ETF,0,False,0.012,20.43亿,0.21|2025-12-23,T+1,70.68亿|2025-12-22
102,3.0482,-0.16,10.58亿,-0.001,159845,-1.08亿,宽基指数,3.047,中证1000ETF,0,False,-0.005,153.98亿,-0.22|2025-12-23,T+1,470.39亿|2025-12-22
103,0.9335,0.43,1.31亿,-0.002,159783,-5200.00万,宽基指数,0.932,科创创业50ETF,0,False,0.004,55.09亿,0.45|2025-12-23,T+1,51.20亿|2025-12-22
104,0.9280,0.43,2.59亿,0.000,159781,-3000.00万,宽基指数,0.928,科创创业ETF,0,False,0.004,130.67亿,0.47|2025-12-23,T+1,120.70亿|2025-12-22
105,1.4824,0.54,2.89亿,0.001,159682,-8000.00万,宽基指数,1.483,创业50ETF,0,False,0.008,35.18亿,0.45|2025-12-23,T+1,51.92亿|2025-12-22
106,3.0348,-0.10,6294.34万,0.004,159629,800.00万,宽基指数,3.039,1000ETF,0,False,-0.003,42.33亿,-0.21|2025-12-23,T+1,128.75亿|2025-12-22
107,1.3458,0.22,9170.14万,-0.002,159593,-1050.00万,宽基指数,1.344,中证A50指数ETF,0,False,0.003,42.71亿,0.34|2025-12-23,T+1,57.29亿|2025-12-22
108,1.2038,0.25,95.82亿,0.000,159361,15.66亿,宽基指数,1.204,A500ETF易方达,0,False,0.003,237.41亿,0.22|2025-12-23,T+1,285.18亿|2025-12-22
109,1.1949,0.17,2.90亿,-0.002,159353,-8100.00万,宽基指数,1.193,中证A500ETF景顺,0,False,0.002,46.46亿,0.23|2025-12-23,T+1,55.39亿|2025-12-22
110,1.2298,0.24,103.98亿,0.000,159352,25.65亿,宽基指数,1.230,A500ETF南方,0,False,0.003,319.83亿,0.22|2025-12-23,T+1,392.46亿|2025-12-22
111,1.1928,0.17,14.08亿,0.000,159351,6300.00万,宽基指数,1.193,A500ETF嘉实,0,False,0.002,86.21亿,0.23|2025-12-23,T+1,102.60亿|2025-12-22
112,1.1836,0.34,102.20亿,0.001,159338,44.37亿,宽基指数,1.185,中证A500ETF,0,False,0.004,273.29亿,0.22|2025-12-23,T+1,322.76亿|2025-12-22
113,1.0056,0.50,1.45亿,-0.002,520990,0.00,外盘ETF,1.004,XD港股央企红利50ETF,1,False,0.005,56.09亿,-0.08|2025-12-23,T+0,57.83亿|2025-12-22
114,0.8597,-0.46,3.35亿,-0.001,520920,2.00亿,外盘ETF,0.859,恒生科技ETF天弘,1,False,-0.004,118.19亿,0.89|2025-12-22,T+0,101.61亿|2025-12-22
115,0.7219,-0.55,4.32亿,-0.004,513980,-1100.00万,外盘ETF,0.718,港股科技50ETF,1,False,-0.004,316.79亿,-0.67|2025-12-23,T+0,230.24亿|2025-12-22
116,1.6309,0.68,4.80亿,0.000,513920,1350.00万,外盘ETF,1.631,港股通央企红利ETF,1,False,0.011,37.62亿,0.13|2025-12-23,T+0,61.27亿|2025-12-22
117,1.6106,0.56,2.53亿,-0.008,513910,0.00,外盘ETF,1.603,港股央企红利ETF,1,False,0.009,31.34亿,0.39|2025-12-23,T+0,50.29亿|2025-12-22
118,0.5291,-0.57,2.65亿,-0.002,513770,2.58亿,外盘ETF,0.527,港股互联网ETF,1,False,-0.003,234.53亿,-0.62|2025-12-23,T+0,124.86亿|2025-12-22
119,1.7467,0.46,11.38亿,-0.004,513750,100.00万,外盘ETF,1.743,港股通非银ETF,1,False,0.008,153.06亿,0.18|2025-12-23,T+0,266.86亿|2025-12-22
120,1.0936,0.56,2.36亿,-0.008,513690,-4950.00万,外盘ETF,1.086,港股红利ETF博时,1,False,0.006,52.60亿,0.20|2025-12-23,T+0,57.41亿|2025-12-22
121,1.6328,0.25,2.29亿,-0.010,513630,0.00,外盘ETF,1.623,港股红利指数ETF,1,False,0.004,103.33亿,0.13|2025-12-23,T+0,168.51亿|2025-12-22
122,0.7260,-0.95,7032.05万,0.003,513580,1000.00万,外盘ETF,0.729,恒生科技ETF指数,1,False,-0.007,70.98亿,-0.71|2025-12-23,T+0,51.90亿|2025-12-22
123,2.2952,-0.37,3.26亿,0.167,513500,0.00,外盘ETF,2.447,标普500ETF,1,False,-0.009,98.11亿,0.66|2025-12-22,T+0,225.17亿|2025-12-22
124,0.6639,-0.60,1.63亿,-0.001,513380,1900.00万,外盘ETF,0.663,恒生科技ETF龙头,1,False,-0.004,177.16亿,-0.72|2025-12-23,T+0,118.47亿|2025-12-22
125,0.5190,-0.77,16.28亿,-0.002,513330,0.00,外盘ETF,0.517,恒生互联网ETF,1,False,-0.004,668.33亿,-0.82|2025-12-23,T+0,349.74亿|2025-12-22
126,2.2362,-0.46,2.82亿,0.139,513300,75.00万,外盘ETF,2.366,纳斯达克ETF,1,False,-0.011,51.04亿,0.40|2025-12-22,T+0,114.13亿|2025-12-22
127,1.4013,-0.64,2.86亿,-0.004,513260,100.00万,外盘ETF,1.397,恒生科技ETF基金,1,False,-0.009,51.15亿,-0.71|2025-12-23,T+0,72.19亿|2025-12-22
128,0.7342,-0.68,22.62亿,-0.002,513180,0.00,外盘ETF,0.732,恒生科技指数ETF,1,False,-0.005,664.96亿,-0.72|2025-12-23,T+0,491.74亿|2025-12-22
129,1.1973,-0.83,2.65亿,-0.005,513160,800.00万,外盘ETF,1.192,港股科技30ETF,1,False,-0.010,48.76亿,-0.78|2025-12-23,T+0,58.84亿|2025-12-22
130,0.7198,-0.55,24.54亿,-0.002,513130,-3.00亿,外盘ETF,0.718,恒生科技ETF,1,False,-0.004,595.97亿,-0.85|2025-12-23,T+0,432.68亿|2025-12-22
131,1.2583,-0.56,35.87亿,-0.007,513120,0.00,外盘ETF,1.251,港股创新药ETF,1,False,-0.007,193.75亿,-0.45|2025-12-23,T+0,244.90亿|2025-12-22
132,1.7955,-0.51,4.02亿,0.148,513100,0.00,外盘ETF,1.935,纳指ETF,1,False,-0.010,94.66亿,0.48|2025-12-22,T+0,169.96亿|2025-12-22
133,2.0968,0.10,75.37亿,-0.011,513090,-6150.00万,外盘ETF,2.086,香港证券ETF,1,False,0.002,150.57亿,-0.30|2025-12-23,T+0,316.66亿|2025-12-22
134,0.6133,-0.49,6.83亿,-0.002,513060,0.00,外盘ETF,0.611,恒生医疗ETF,1,False,-0.003,107.90亿,-0.63|2025-12-23,T+0,66.60亿|2025-12-22
135,1.5037,-0.40,12.08亿,-0.010,513050,0.00,外盘ETF,1.486,中概互联网ETF,1,False,-0.006,270.31亿,0.51|2025-12-22,T+0,406.47亿|2025-12-22
136,1.4077,-0.43,7.51亿,-0.004,513040,6150.00万,外盘ETF,1.404,港股通互联网ETF,1,False,-0.006,56.14亿,-0.63|2025-12-23,T+0,79.53亿|2025-12-22
137,0.7509,-0.53,5.32亿,-0.001,513010,400.00万,外盘ETF,0.750,恒生科技ETF易方达,1,False,-0.004,351.13亿,-0.71|2025-12-23,T+0,265.56亿|2025-12-22
138,1.1522,-0.09,1.38亿,-0.001,510900,5000.00万,外盘ETF,1.151,恒生中国企业ETF,1,False,-0.001,68.50亿,-0.31|2025-12-23,T+0,79.17亿|2025-12-22
139,1.3486,-0.42,7.16亿,0.093,159941,130.00万,外盘ETF,1.435,纳指ETF,0,False,-0.006,223.30亿,0.50|2025-12-22,T+0,301.15亿|2025-12-22
140,1.5831,0.06,5.01亿,-0.010,159920,-800.00万,外盘ETF,1.573,恒生ETF,0,False,0.001,90.24亿,-0.14|2025-12-23,T+0,143.05亿|2025-12-22
141,0.7997,-0.25,6.59亿,-0.003,159892,0.00,外盘ETF,0.797,恒生医药ETF,0,False,-0.002,72.69亿,-0.56|2025-12-23,T+0,58.46亿|2025-12-22
142,0.8627,-0.35,12.05亿,-0.003,159792,4100.00万,外盘ETF,0.860,港股通互联网ETF,0,False,-0.003,937.22亿,-0.63|2025-12-23,T+0,813.69亿|2025-12-22
143,0.7209,-0.42,10.74亿,-0.002,159740,0.00,外盘ETF,0.719,恒生科技ETF,0,False,-0.003,255.47亿,-0.70|2025-12-23,T+0,185.47亿|2025-12-22
144,1.3048,0.15,2.00亿,-0.004,159691,0.00,外盘ETF,1.301,港股红利ETF,0,False,0.002,65.59亿,-0.08|2025-12-23,T+0,85.66亿|2025-12-22
145,1.9327,-0.68,4.16亿,0.110,159659,6000.00万,外盘ETF,2.033,纳斯达克100ETF,0,False,-0.014,37.89亿,0.50|2025-12-22,T+0,73.23亿|2025-12-22
146,0.6626,-0.15,6.80亿,-0.002,159636,0.00,外盘ETF,0.661,港股通科技30ETF,0,False,-0.001,529.41亿,-0.87|2025-12-23,T+0,353.85亿|2025-12-22
147,2.0382,-0.56,9062.55万,0.121,159632,100.00万,外盘ETF,2.150,纳斯达克ETF,0,False,-0.012,48.53亿,0.46|2025-12-22,T+0,98.91亿|2025-12-22
148,1.6323,0.06,11.03亿,-0.002,159570,100.00万,外盘ETF,1.630,港股通创新药ETF,0,False,0.001,138.34亿,0.08|2025-12-23,T+0,225.63亿|2025-12-22
